'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:16:32.386 21/01/2026]',0.26,0.22,0.12,0.17,0.00,0.00,0.10,0.58,1.00,1.16,0.73,0.77,0.00,0.00,0.61,2.54,1.66,1.59,1.08,0.98,0.00,0.00,1.02,6.43,0.83,1.02,0.60,0.69,0.00,0.00,0.75,3.28,0.05,0.06,0.05,0.05,0.00,0.00,0.06,1.17,0
'[13:16:32.403 21/01/2026]',0.27,0.23,0.12,0.17,0.00,0.00,0.11,0.60,1.00,1.19,0.75,0.76,0.00,0.00,0.63,2.54,1.67,1.61,1.08,0.99,0.00,0.00,1.05,6.47,0.85,1.00,0.62,0.70,0.00,0.00,0.73,3.25,0.05,0.06,0.05,0.05,0.00,0.00,0.07,1.17,0
'[13:16:32.418 21/01/2026]',0.26,0.25,0.11,0.18,0.00,0.00,0.11,0.61,1.04,1.22,0.76,0.77,0.00,0.00,0.65,2.55,1.70,1.63,1.08,1.00,0.00,0.00,1.08,6.51,0.87,0.98,0.62,0.71,0.00,0.00,0.72,3.22,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.17,0
'[13:16:32.436 21/01/2026]',0.26,0.25,0.11,0.17,0.00,0.00,0.11,0.60,1.09,1.26,0.77,0.80,0.00,0.00,0.67,2.57,1.72,1.67,1.08,1.00,0.00,0.00,1.11,6.50,0.89,0.97,0.63,0.73,0.00,0.00,0.71,3.17,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.16,0
'[13:16:32.452 21/01/2026]',0.25,0.25,0.11,0.17,0.00,0.00,0.11,0.59,1.12,1.30,0.78,0.83,0.00,0.00,0.69,2.59,1.75,1.71,1.08,1.00,0.00,0.00,1.13,6.49,0.90,0.96,0.64,0.74,0.00,0.00,0.70,3.13,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.14,0
'[13:16:32.469 21/01/2026]',0.25,0.24,0.11,0.17,0.00,0.00,0.11,0.58,1.16,1.34,0.79,0.85,0.00,0.00,0.70,2.62,1.77,1.74,1.08,1.00,0.00,0.00,1.16,6.48,0.92,0.95,0.65,0.75,0.00,0.00,0.70,3.09,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.13,0
'[13:16:32.486 21/01/2026]',0.24,0.24,0.11,0.17,0.00,0.00,0.11,0.57,1.20,1.37,0.80,0.87,0.00,0.00,0.72,2.64,1.79,1.77,1.08,1.00,0.00,0.00,1.17,6.47,0.94,0.96,0.65,0.76,0.00,0.00,0.69,3.05,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.12,0
'[13:16:32.503 21/01/2026]',0.24,0.24,0.11,0.17,0.00,0.00,0.11,0.56,1.24,1.41,0.80,0.89,0.00,0.00,0.74,2.71,1.81,1.80,1.07,1.01,0.00,0.00,1.19,6.41,0.95,0.98,0.66,0.77,0.00,0.00,0.68,3.03,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.13,0
'[13:16:32.518 21/01/2026]',0.23,0.23,0.11,0.17,0.00,0.00,0.11,0.57,1.27,1.45,0.80,0.90,0.00,0.00,0.75,2.77,1.83,1.83,1.07,1.01,0.00,0.00,1.20,6.31,0.97,1.00,0.66,0.78,0.00,0.00,0.67,3.04,0.05,0.06,0.06,0.05,0.00,0.00,0.06,1.13,0
'[13:16:32.535 21/01/2026]',0.22,0.23,0.11,0.17,0.00,0.00,0.12,0.58,1.31,1.48,0.80,0.91,0.00,0.00,0.77,2.83,1.85,1.86,1.06,1.01,0.00,0.00,1.21,6.22,0.98,1.01,0.67,0.79,0.00,0.00,0.65,3.05,0.05,0.06,0.05,0.04,0.00,0.00,0.06,1.14,0
'[13:16:32.552 21/01/2026]',0.22,0.22,0.11,0.18,0.00,0.00,0.12,0.56,1.34,1.51,0.80,0.92,0.00,0.00,0.78,2.86,1.87,1.89,1.06,1.01,0.00,0.00,1.22,6.11,0.99,1.02,0.67,0.79,0.00,0.00,0.64,3.09,0.05,0.06,0.05,0.04,0.00,0.00,0.06,1.13,0
'[13:16:32.569 21/01/2026]',0.21,0.22,0.12,0.18,0.00,0.00,0.12,0.55,1.37,1.54,0.80,0.93,0.00,0.00,0.79,2.88,1.88,1.92,1.06,1.01,0.00,0.00,1.23,6.01,1.00,1.04,0.68,0.80,0.00,0.00,0.63,3.12,0.05,0.05,0.05,0.04,0.00,0.00,0.06,1.12,0
'[13:16:32.585 21/01/2026]',0.22,0.22,0.11,0.19,0.00,0.00,0.13,0.53,1.40,1.57,0.80,0.94,0.00,0.00,0.80,2.90,1.89,1.95,1.06,1.02,0.00,0.00,1.24,5.92,1.01,1.05,0.68,0.80,0.00,0.00,0.62,3.16,0.04,0.05,0.05,0.04,0.00,0.00,0.06,1.11,0
'[13:16:32.603 21/01/2026]',0.22,0.22,0.11,0.19,0.00,0.00,0.13,0.52,1.43,1.59,0.80,0.94,0.00,0.00,0.81,2.91,1.90,1.97,1.06,1.01,0.00,0.00,1.25,5.79,1.01,1.06,0.68,0.81,0.00,0.00,0.60,3.19,0.04,0.05,0.05,0.05,0.00,0.00,0.06,1.11,0
'[13:16:32.618 21/01/2026]',0.22,0.21,0.11,0.19,0.00,0.00,0.13,0.52,1.46,1.62,0.79,0.94,0.00,0.00,0.81,2.92,1.91,1.99,1.05,1.00,0.00,0.00,1.26,5.68,1.02,1.06,0.69,0.81,0.00,0.00,0.59,3.23,0.04,0.05,0.05,0.05,0.00,0.00,0.06,1.12,0
'[13:16:32.636 21/01/2026]',0.22,0.21,0.11,0.18,0.00,0.00,0.13,0.52,1.49,1.64,0.79,0.94,0.00,0.00,0.82,2.93,1.92,2.02,1.05,1.00,0.00,0.00,1.27,5.58,1.02,1.07,0.69,0.81,0.00,0.00,0.58,3.26,0.04,0.05,0.05,0.05,0.00,0.00,0.07,1.12,0
'[13:16:32.652 21/01/2026]',0.22,0.21,0.11,0.18,0.00,0.00,0.14,0.52,1.51,1.66,0.79,0.94,0.00,0.00,0.82,2.94,1.92,2.04,1.06,1.00,0.00,0.00,1.28,5.48,1.03,1.08,0.69,0.81,0.00,0.00,0.57,3.29,0.04,0.05,0.05,0.05,0.00,0.00,0.07,1.12,0
'[13:16:32.668 21/01/2026]',0.22,0.21,0.11,0.18,0.00,0.00,0.14,0.53,1.53,1.68,0.78,0.93,0.00,0.00,0.82,2.87,1.93,2.05,1.06,0.99,0.00,0.00,1.30,5.34,1.04,1.09,0.68,0.80,0.00,0.00,0.56,3.29,0.04,0.05,0.05,0.04,0.00,0.00,0.07,1.12,0
'[13:16:32.685 21/01/2026]',0.22,0.21,0.11,0.18,0.00,0.00,0.14,0.52,1.55,1.69,0.77,0.93,0.00,0.00,0.82,2.78,1.92,2.07,1.06,1.00,0.00,0.00,1.30,5.18,1.05,1.09,0.68,0.79,0.00,0.00,0.54,3.25,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.13,0
'[13:16:32.702 21/01/2026]',0.22,0.20,0.11,0.17,0.00,0.00,0.13,0.51,1.56,1.71,0.76,0.92,0.00,0.00,0.81,2.70,1.90,2.07,1.05,1.01,0.00,0.00,1.30,5.01,1.07,1.10,0.68,0.79,0.00,0.00,0.54,3.18,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.13,0
'[13:16:32.718 21/01/2026]',0.22,0.19,0.11,0.16,0.00,0.00,0.13,0.53,1.57,1.72,0.75,0.91,0.00,0.00,0.80,2.64,1.88,2.07,1.04,1.00,0.00,0.00,1.30,4.87,1.08,1.10,0.67,0.79,0.00,0.00,0.56,3.10,0.05,0.05,0.05,0.04,0.00,0.00,0.06,1.14,0
'[13:16:32.735 21/01/2026]',0.22,0.19,0.11,0.15,0.00,0.00,0.13,0.55,1.58,1.74,0.74,0.90,0.00,0.00,0.79,2.59,1.86,2.07,1.03,1.00,0.00,0.00,1.30,4.81,1.09,1.11,0.67,0.79,0.00,0.00,0.57,3.02,0.04,0.05,0.05,0.05,0.00,0.00,0.06,1.15,0
'[13:16:32.752 21/01/2026]',0.25,0.18,0.13,0.15,0.00,0.00,0.13,0.56,1.57,1.75,0.73,0.89,0.00,0.00,0.77,2.54,1.83,2.07,1.02,0.99,0.00,0.00,1.29,4.75,1.08,1.11,0.65,0.79,0.00,0.00,0.59,2.98,0.04,0.04,0.04,0.05,0.00,0.00,0.06,1.16,0
'[13:16:32.768 21/01/2026]',0.28,0.21,0.15,0.16,0.00,0.00,0.14,0.58,1.57,1.75,0.71,0.88,0.00,0.00,0.75,2.49,1.79,2.05,1.01,0.98,0.00,0.00,1.28,4.70,1.08,1.09,0.63,0.78,0.00,0.00,0.61,2.99,0.04,0.04,0.04,0.05,0.00,0.00,0.06,1.15,0
'[13:16:32.785 21/01/2026]',0.30,0.23,0.17,0.17,0.00,0.00,0.15,0.59,1.57,1.76,0.73,0.87,0.00,0.00,0.74,2.44,1.76,2.03,0.99,0.97,0.00,0.00,1.28,4.65,1.07,1.07,0.62,0.76,0.00,0.00,0.62,2.99,0.04,0.04,0.04,0.04,0.00,0.00,0.06,1.14,0
'[13:16:32.802 21/01/2026]',0.30,0.25,0.17,0.18,0.00,0.00,0.16,0.61,1.54,1.76,0.76,0.86,0.00,0.00,0.71,2.40,1.71,2.01,0.97,0.96,0.00,0.00,1.25,4.60,1.04,1.09,0.58,0.77,0.00,0.00,0.63,2.99,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.13,0
'[13:16:32.818 21/01/2026]',0.30,0.26,0.17,0.19,0.00,0.00,0.16,0.66,1.50,1.73,0.77,0.85,0.00,0.00,0.70,2.40,1.66,1.97,0.94,0.93,0.00,0.00,1.21,4.61,1.01,1.13,0.54,0.79,0.00,0.00,0.64,2.93,0.05,0.05,0.05,0.05,0.00,0.00,0.07,1.13,0
'[13:16:32.835 21/01/2026]',0.31,0.25,0.17,0.18,0.00,0.00,0.16,0.64,1.47,1.70,0.78,0.84,0.00,0.00,0.68,2.37,1.61,1.92,0.91,0.91,0.00,0.00,1.17,4.60,0.97,1.18,0.51,0.79,0.00,0.00,0.64,2.82,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.15,0
'[13:16:32.852 21/01/2026]',0.30,0.25,0.17,0.17,0.00,0.00,0.16,0.62,1.44,1.66,0.79,0.83,0.00,0.00,0.68,2.34,1.55,1.87,0.90,0.90,0.00,0.00,1.12,4.59,0.99,1.22,0.52,0.79,0.00,0.00,0.64,2.71,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.16,0
'[13:16:32.869 21/01/2026]',0.30,0.24,0.16,0.16,0.00,0.00,0.15,0.62,1.42,1.63,0.80,0.83,0.00,0.00,0.68,2.34,1.51,1.81,0.88,0.89,0.00,0.00,1.08,4.62,1.03,1.26,0.55,0.79,0.00,0.00,0.63,2.67,0.05,0.05,0.04,0.04,0.00,0.00,0.07,1.18,0
'[13:16:32.885 21/01/2026]',0.30,0.23,0.16,0.16,0.00,0.00,0.15,0.62,1.39,1.59,0.81,0.82,0.00,0.00,0.68,2.34,1.47,1.76,0.88,0.88,0.00,0.00,1.03,4.64,1.06,1.30,0.58,0.79,0.00,0.00,0.62,2.71,0.05,0.05,0.04,0.04,0.00,0.00,0.07,1.19,0
'[13:16:32.902 21/01/2026]',0.29,0.22,0.16,0.15,0.00,0.00,0.15,0.60,1.36,1.56,0.83,0.82,0.00,0.00,0.68,2.35,1.50,1.71,0.87,0.89,0.00,0.00,0.99,4.67,1.10,1.34,0.61,0.78,0.00,0.00,0.61,2.70,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.19,0
'[13:16:32.919 21/01/2026]',0.29,0.22,0.15,0.15,0.00,0.00,0.15,0.59,1.34,1.54,0.84,0.82,0.00,0.00,0.68,2.35,1.54,1.67,0.86,0.89,0.00,0.00,0.95,4.71,1.13,1.37,0.64,0.78,0.00,0.00,0.60,2.69,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.20,0
'[13:16:32.935 21/01/2026]',0.28,0.22,0.15,0.14,0.00,0.00,0.15,0.57,1.32,1.51,0.84,0.82,0.00,0.00,0.69,2.35,1.57,1.63,0.85,0.89,0.00,0.00,0.91,4.74,1.16,1.40,0.66,0.79,0.00,0.00,0.59,2.68,0.05,0.05,0.05,0.04,0.00,0.00,0.07,1.21,0
'[13:16:32.952 21/01/2026]',0.27,0.21,0.14,0.14,0.00,0.00,0.15,0.56,1.30,1.49,0.85,0.82,0.00,0.00,0.69,2.36,1.60,1.59,0.85,0.89,0.00,0.00,0.89,4.77,1.19,1.43,0.69,0.82,0.00,0.00,0.58,2.67,0.05,0.04,0.05,0.04,0.00,0.00,0.07,1.22,0
'[13:16:32.968 21/01/2026]',0.27,0.21,0.14,0.14,0.00,0.00,0.15,0.55,1.28,1.47,0.86,0.82,0.00,0.00,0.69,2.36,1.63,1.55,0.84,0.89,0.00,0.00,0.88,4.79,1.22,1.45,0.71,0.85,0.00,0.00,0.57,2.66,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.22,0
'[13:16:32.986 21/01/2026]',0.27,0.21,0.14,0.13,0.00,0.00,0.15,0.53,1.26,1.44,0.86,0.82,0.00,0.00,0.69,2.35,1.65,1.52,0.84,0.90,0.00,0.00,0.88,4.82,1.25,1.48,0.73,0.88,0.00,0.00,0.56,2.60,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.21,0
'[13:16:33.002 21/01/2026]',0.28,0.21,0.14,0.12,0.00,0.00,0.15,0.51,1.24,1.42,0.87,0.82,0.00,0.00,0.68,2.34,1.67,1.49,0.84,0.90,0.00,0.00,0.88,4.84,1.28,1.50,0.75,0.91,0.00,0.00,0.55,2.55,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.21,0
'[13:16:33.019 21/01/2026]',0.28,0.21,0.14,0.12,0.00,0.00,0.14,0.49,1.24,1.40,0.88,0.82,0.00,0.00,0.68,2.31,1.68,1.47,0.83,0.92,0.00,0.00,0.87,4.85,1.31,1.52,0.76,0.94,0.00,0.00,0.54,2.48,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.21,0
'[13:16:33.035 21/01/2026]',0.31,0.21,0.16,0.12,0.00,0.00,0.14,0.46,1.25,1.37,0.88,0.81,0.00,0.00,0.65,2.28,1.67,1.44,0.81,0.93,0.00,0.00,0.86,4.84,1.32,1.55,0.76,0.98,0.00,0.00,0.54,2.39,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.20,0
'[13:16:33.052 21/01/2026]',0.33,0.24,0.17,0.14,0.00,0.00,0.15,0.45,1.27,1.34,0.89,0.80,0.00,0.00,0.64,2.23,1.67,1.40,0.80,0.93,0.00,0.00,0.84,4.82,1.33,1.55,0.76,0.99,0.00,0.00,0.55,2.31,0.05,0.04,0.04,0.04,0.00,0.00,0.07,1.20,0
'[13:16:33.068 21/01/2026]',0.33,0.26,0.17,0.16,0.00,0.00,0.15,0.44,1.25,1.31,0.88,0.79,0.00,0.00,0.61,2.19,1.62,1.38,0.77,0.94,0.00,0.00,0.82,4.80,1.30,1.56,0.74,1.00,0.00,0.00,0.56,2.29,0.06,0.04,0.05,0.04,0.00,0.00,0.07,1.19,0
'[13:16:33.085 21/01/2026]',0.32,0.27,0.16,0.16,0.00,0.00,0.15,0.45,1.23,1.24,0.86,0.75,0.00,0.00,0.58,2.13,1.58,1.34,0.75,0.94,0.00,0.00,0.81,4.76,1.28,1.53,0.73,0.99,0.00,0.00,0.56,2.29,0.07,0.05,0.05,0.04,0.00,0.00,0.07,1.19,0
'[13:16:33.101 21/01/2026]',0.31,0.27,0.16,0.16,0.00,0.00,0.15,0.46,1.22,1.18,0.85,0.72,0.00,0.00,0.56,2.08,1.55,1.30,0.73,0.94,0.00,0.00,0.80,4.73,1.26,1.50,0.71,0.98,0.00,0.00,0.57,2.30,0.07,0.06,0.05,0.04,0.00,0.00,0.07,1.18,0
'[13:16:33.126 21/01/2026]',0.30,0.27,0.15,0.16,0.00,0.00,0.15,0.47,1.20,1.12,0.84,0.70,0.00,0.00,0.56,2.03,1.50,1.27,0.70,0.94,0.00,0.00,0.78,4.71,1.23,1.48,0.69,0.97,0.00,0.00,0.58,2.31,0.07,0.06,0.05,0.04,0.00,0.00,0.07,1.18,0
'[13:16:33.135 21/01/2026]',0.29,0.26,0.15,0.16,0.00,0.00,0.15,0.48,1.16,1.08,0.83,0.67,0.00,0.00,0.55,1.99,1.48,1.23,0.70,0.94,0.00,0.00,0.77,4.68,1.20,1.44,0.66,0.96,0.00,0.00,0.58,2.32,0.07,0.06,0.05,0.04,0.00,0.00,0.07,1.15,0
'[13:16:33.151 21/01/2026]',0.28,0.25,0.14,0.16,0.00,0.00,0.15,0.53,1.13,1.05,0.82,0.66,0.00,0.00,0.54,1.89,1.48,1.18,0.71,0.95,0.00,0.00,0.76,4.68,1.16,1.39,0.64,0.94,0.00,0.00,0.59,2.38,0.07,0.06,0.05,0.04,0.00,0.00,0.07,1.13,0
'[13:16:33.169 21/01/2026]',0.26,0.24,0.14,0.17,0.00,0.00,0.15,0.57,1.10,1.02,0.81,0.64,0.00,0.00,0.54,1.79,1.47,1.13,0.72,0.96,0.00,0.00,0.76,4.69,1.13,1.35,0.62,0.92,0.00,0.00,0.60,2.43,0.07,0.06,0.05,0.04,0.00,0.00,0.07,1.11,0
'[13:16:33.185 21/01/2026]',0.25,0.23,0.14,0.17,0.00,0.00,0.14,0.61,1.08,1.00,0.80,0.63,0.00,0.00,0.53,1.71,1.48,1.09,0.72,0.97,0.00,0.00,0.74,4.69,1.10,1.31,0.60,0.90,0.00,0.00,0.61,2.48,0.07,0.06,0.05,0.05,0.00,0.00,0.06,1.09,0
'[13:16:33.201 21/01/2026]',0.25,0.23,0.13,0.17,0.00,0.00,0.14,0.62,1.06,0.98,0.80,0.61,0.00,0.00,0.52,1.64,1.48,1.08,0.72,0.99,0.00,0.00,0.73,4.68,1.07,1.26,0.62,0.88,0.00,0.00,0.62,2.56,0.06,0.06,0.05,0.05,0.00,0.00,0.06,1.09,0
'[13:16:33.219 21/01/2026]',0.24,0.22,0.13,0.16,0.00,0.00,0.13,0.62,1.04,0.96,0.79,0.60,0.00,0.00,0.52,1.67,1.48,1.10,0.72,1.01,0.00,0.00,0.73,4.68,1.04,1.22,0.64,0.87,0.00,0.00,0.63,2.64,0.06,0.06,0.05,0.05,0.00,0.00,0.06,1.09,0
'[13:16:33.244 21/01/2026]',0.23,0.22,0.12,0.16,0.00,0.00,0.12,0.62,1.02,0.94,0.78,0.58,0.00,0.00,0.51,1.69,1.48,1.12,0.72,1.03,0.00,0.00,0.73,4.67,1.01,1.18,0.66,0.86,0.00,0.00,0.64,2.71,0.06,0.05,0.04,0.04,0.00,0.00,0.06,1.09,0
'[13:16:33.272 21/01/2026]',0.22,0.21,0.12,0.16,0.00,0.00,0.12,0.61,1.00,0.93,0.77,0.56,0.00,0.00,0.49,1.75,1.48,1.14,0.71,1.06,0.00,0.00,0.74,4.68,0.98,1.14,0.67,0.87,0.00,0.00,0.65,2.77,0.06,0.05,0.04,0.04,0.00,0.00,0.05,1.06,0
'[13:16:33.299 21/01/2026]',0.22,0.21,0.12,0.15,0.00,0.00,0.12,0.60,0.98,0.91,0.76,0.54,0.00,0.00,0.47,1.84,1.47,1.14,0.71,1.09,0.00,0.00,0.75,4.68,0.95,1.09,0.68,0.88,0.00,0.00,0.65,2.81,0.06,0.05,0.04,0.04,0.00,0.00,0.05,1.03,0
'[13:16:33.328 21/01/2026]',0.22,0.21,0.12,0.15,0.00,0.00,0.12,0.61,0.97,0.90,0.74,0.54,0.00,0.00,0.45,1.89,1.46,1.15,0.70,1.12,0.00,0.00,0.76,4.63,0.92,1.05,0.68,0.88,0.00,0.00,0.65,2.81,0.06,0.05,0.04,0.04,0.00,0.00,0.06,1.00,0
'[13:16:33.357 21/01/2026]',0.22,0.21,0.12,0.14,0.00,0.00,0.13,0.62,0.94,0.88,0.72,0.55,0.00,0.00,0.43,1.94,1.45,1.15,0.68,1.15,0.00,0.00,0.76,4.59,0.90,1.00,0.69,0.88,0.00,0.00,0.65,2.81,0.06,0.05,0.04,0.04,0.00,0.00,0.05,0.98,0
'[13:16:33.386 21/01/2026]',0.21,0.21,0.11,0.14,0.00,0.00,0.13,0.62,0.92,0.86,0.71,0.57,0.00,0.00,0.41,1.96,1.43,1.18,0.66,1.18,0.00,0.00,0.76,4.52,0.88,0.96,0.71,0.89,0.00,0.00,0.67,2.77,0.06,0.05,0.04,0.04,0.00,0.00,0.05,0.97,0
'[13:16:33.416 21/01/2026]',0.21,0.21,0.10,0.14,0.00,0.00,0.13,0.60,0.89,0.83,0.69,0.58,0.00,0.00,0.39,1.96,1.41,1.23,0.66,1.20,0.00,0.00,0.77,4.43,0.87,0.94,0.72,0.90,0.00,0.00,0.68,2.70,0.05,0.05,0.04,0.04,0.00,0.00,0.05,0.93,0
'[13:16:33.445 21/01/2026]',0.20,0.21,0.10,0.14,0.00,0.00,0.13,0.59,0.86,0.81,0.68,0.60,0.00,0.00,0.38,1.96,1.40,1.26,0.66,1.22,0.00,0.00,0.76,4.34,0.85,0.91,0.73,0.91,0.00,0.00,0.69,2.63,0.05,0.04,0.04,0.04,0.00,0.00,0.05,0.90,0
'[13:16:33.475 21/01/2026]',0.19,0.22,0.09,0.14,0.00,0.00,0.13,0.59,0.83,0.77,0.66,0.61,0.00,0.00,0.39,1.96,1.37,1.28,0.66,1.24,0.00,0.00,0.74,4.29,0.83,0.91,0.73,0.92,0.00,0.00,0.68,2.58,0.05,0.05,0.04,0.04,0.00,0.00,0.05,0.88,0
'[13:16:33.505 21/01/2026]',0.19,0.21,0.09,0.13,0.00,0.00,0.12,0.56,0.80,0.72,0.65,0.63,0.00,0.00,0.40,1.91,1.34,1.28,0.66,1.24,0.00,0.00,0.72,4.24,0.80,0.89,0.73,0.91,0.00,0.00,0.68,2.57,0.05,0.05,0.04,0.04,0.00,0.00,0.05,0.89,0
'[13:16:33.535 21/01/2026]',0.18,0.20,0.09,0.12,0.00,0.00,0.12,0.54,0.78,0.68,0.65,0.65,0.00,0.00,0.42,1.84,1.31,1.27,0.66,1.24,0.00,0.00,0.71,4.18,0.77,0.87,0.73,0.90,0.00,0.00,0.68,2.57,0.05,0.05,0.04,0.04,0.00,0.00,0.05,0.89,0
'[13:16:33.563 21/01/2026]',0.18,0.20,0.08,0.12,0.00,0.00,0.12,0.57,0.77,0.66,0.65,0.66,0.00,0.00,0.44,1.77,1.28,1.26,0.66,1.24,0.00,0.00,0.70,4.10,0.77,0.86,0.74,0.89,0.00,0.00,0.68,2.58,0.05,0.05,0.04,0.04,0.00,0.00,0.05,0.93,0
'[13:16:33.592 21/01/2026]',0.17,0.19,0.08,0.12,0.00,0.00,0.12,0.56,0.76,0.63,0.65,0.66,0.00,0.00,0.48,1.81,1.25,1.25,0.66,1.24,0.00,0.00,0.70,3.98,0.77,0.85,0.75,0.90,0.00,0.00,0.68,2.59,0.05,0.05,0.04,0.04,0.00,0.00,0.04,0.96,0
'[13:16:33.622 21/01/2026]',0.17,0.18,0.09,0.12,0.00,0.00,0.11,0.53,0.75,0.60,0.64,0.65,0.00,0.00,0.51,1.83,1.21,1.24,0.68,1.24,0.00,0.00,0.70,3.82,0.76,0.84,0.76,0.90,0.00,0.00,0.68,2.58,0.05,0.05,0.03,0.04,0.00,0.00,0.04,0.97,0
'[13:16:33.653 21/01/2026]',0.16,0.17,0.09,0.12,0.00,0.00,0.11,0.50,0.74,0.58,0.63,0.63,0.00,0.00,0.54,1.83,1.18,1.23,0.69,1.26,0.00,0.00,0.70,3.67,0.76,0.83,0.77,0.89,0.00,0.00,0.68,2.56,0.05,0.05,0.03,0.04,0.00,0.00,0.04,0.99,0
'[13:16:33.685 21/01/2026]',0.16,0.16,0.10,0.12,0.00,0.00,0.10,0.48,0.73,0.59,0.62,0.62,0.00,0.00,0.57,1.84,1.19,1.21,0.71,1.28,0.00,0.00,0.70,3.52,0.76,0.83,0.77,0.89,0.00,0.00,0.68,2.53,0.05,0.04,0.03,0.04,0.00,0.00,0.04,1.02,0
'[13:16:33.716 21/01/2026]',0.16,0.16,0.10,0.12,0.00,0.00,0.10,0.46,0.72,0.60,0.61,0.60,0.00,0.00,0.60,1.86,1.20,1.20,0.72,1.30,0.00,0.00,0.70,3.38,0.76,0.83,0.78,0.88,0.00,0.00,0.68,2.56,0.05,0.04,0.03,0.04,0.00,0.00,0.04,1.04,0
'[13:16:33.746 21/01/2026]',0.16,0.15,0.10,0.12,0.00,0.00,0.10,0.44,0.71,0.61,0.60,0.58,0.00,0.00,0.63,1.88,1.21,1.18,0.73,1.31,0.00,0.00,0.69,3.32,0.76,0.83,0.79,0.87,0.00,0.00,0.68,2.71,0.05,0.04,0.03,0.04,0.00,0.00,0.04,1.06,0
'[13:16:33.778 21/01/2026]',0.17,0.14,0.11,0.12,0.00,0.00,0.11,0.43,0.70,0.62,0.59,0.57,0.00,0.00,0.67,1.90,1.21,1.17,0.74,1.32,0.00,0.00,0.68,3.47,0.75,0.83,0.80,0.87,0.00,0.00,0.69,2.84,0.05,0.04,0.04,0.04,0.00,0.00,0.04,1.08,0
'[13:16:33.808 21/01/2026]',0.17,0.14,0.11,0.12,0.00,0.00,0.11,0.42,0.67,0.62,0.57,0.55,0.00,0.00,0.71,1.92,1.22,1.16,0.75,1.33,0.00,0.00,0.66,3.61,0.72,0.83,0.82,0.87,0.00,0.00,0.70,2.97,0.05,0.04,0.04,0.04,0.00,0.00,0.04,1.10,0
'[13:16:33.846 21/01/2026]',0.16,0.14,0.10,0.11,0.00,0.00,0.10,0.41,0.64,0.62,0.55,0.52,0.00,0.00,0.74,1.95,1.22,1.16,0.75,1.32,0.00,0.00,0.67,3.72,0.69,0.84,0.83,0.87,0.00,0.00,0.70,3.10,0.05,0.04,0.04,0.04,0.00,0.00,0.04,1.12,0
'[13:16:33.876 21/01/2026]',0.16,0.13,0.10,0.11,0.00,0.00,0.10,0.41,0.61,0.61,0.53,0.50,0.00,0.00,0.77,1.94,1.23,1.17,0.76,1.31,0.00,0.00,0.70,3.81,0.69,0.85,0.84,0.87,0.00,0.00,0.70,3.25,0.05,0.04,0.03,0.04,0.00,0.00,0.04,1.12,0
'[13:16:33.906 21/01/2026]',0.15,0.13,0.10,0.11,0.00,0.00,0.09,0.42,0.58,0.60,0.51,0.49,0.00,0.00,0.81,1.93,1.23,1.18,0.76,1.30,0.00,0.00,0.72,3.93,0.70,0.86,0.85,0.88,0.00,0.00,0.71,3.41,0.05,0.04,0.03,0.04,0.00,0.00,0.04,1.13,0
'[13:16:33.937 21/01/2026]',0.15,0.12,0.10,0.11,0.00,0.00,0.09,0.46,0.55,0.60,0.48,0.48,0.00,0.00,0.84,1.90,1.23,1.18,0.75,1.30,0.00,0.00,0.75,4.03,0.70,0.86,0.87,0.88,0.00,0.00,0.71,3.57,0.05,0.04,0.04,0.04,0.00,0.00,0.04,1.12,0
'[13:16:33.966 21/01/2026]',0.15,0.14,0.10,0.11,0.00,0.00,0.09,0.47,0.52,0.57,0.45,0.47,0.00,0.00,0.88,1.89,1.22,1.17,0.75,1.29,0.00,0.00,0.78,4.12,0.70,0.87,0.87,0.87,0.00,0.00,0.70,3.72,0.05,0.05,0.04,0.04,0.00,0.00,0.04,1.12,0
