'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:35:46.377 20/01/2026]',0.70,0.72,0.79,0.85,0.00,0.00,0.78,0.68,3.78,3.75,4.67,4.50,0.00,0.00,4.62,4.01,4.60,4.37,5.14,5.42,0.00,0.00,5.34,4.33,2.36,2.35,3.42,3.20,0.00,0.00,3.05,2.16,0.16,0.16,0.23,0.25,0.00,0.00,0.22,0.16,0
'[13:35:46.405 20/01/2026]',0.66,0.70,0.74,0.83,0.00,0.00,0.74,0.66,3.81,3.74,4.69,4.49,0.00,0.00,4.65,4.00,4.39,4.13,4.80,5.07,0.00,0.00,5.00,4.09,2.39,2.35,3.47,3.20,0.00,0.00,3.06,2.16,0.16,0.16,0.22,0.24,0.00,0.00,0.22,0.16,0
'[13:35:46.434 20/01/2026]',0.63,0.66,0.71,0.78,0.00,0.00,0.71,0.62,3.85,3.75,4.71,4.51,0.00,0.00,4.68,4.02,4.20,3.93,4.57,4.75,0.00,0.00,4.65,3.83,2.41,2.36,3.50,3.21,0.00,0.00,3.05,2.18,0.16,0.15,0.22,0.24,0.00,0.00,0.21,0.15,0
'[13:35:46.469 20/01/2026]',0.66,0.63,0.74,0.75,0.00,0.00,0.72,0.59,3.91,3.78,4.77,4.53,0.00,0.00,4.73,4.05,4.06,3.76,4.45,4.45,0.00,0.00,4.32,3.56,2.38,2.35,3.47,3.20,0.00,0.00,3.00,2.18,0.16,0.16,0.22,0.23,0.00,0.00,0.21,0.16,0
'[13:35:46.498 20/01/2026]',0.67,0.65,0.76,0.77,0.00,0.00,0.74,0.61,3.94,3.83,4.80,4.59,0.00,0.00,4.76,4.10,4.01,3.65,4.53,4.39,0.00,0.00,4.38,3.47,2.29,2.30,3.37,3.14,0.00,0.00,3.01,2.16,0.17,0.15,0.23,0.23,0.00,0.00,0.22,0.16,0
'[13:35:46.526 20/01/2026]',0.63,0.66,0.71,0.79,0.00,0.00,0.69,0.62,3.92,3.84,4.76,4.61,0.00,0.00,4.71,4.11,4.00,3.62,4.82,4.64,0.00,0.00,4.68,3.54,2.18,2.22,3.23,2.99,0.00,0.00,3.09,2.12,0.17,0.16,0.23,0.23,0.00,0.00,0.23,0.16,0
'[13:35:46.555 20/01/2026]',0.60,0.63,0.66,0.74,0.00,0.00,0.64,0.58,3.90,3.80,4.72,4.56,0.00,0.00,4.67,4.08,3.99,3.83,5.09,4.94,0.00,0.00,4.95,3.79,2.07,2.24,3.10,3.05,0.00,0.00,3.17,2.18,0.18,0.16,0.24,0.25,0.00,0.00,0.24,0.16,0
'[13:35:46.584 20/01/2026]',0.57,0.60,0.62,0.69,0.00,0.00,0.60,0.55,3.86,3.76,4.67,4.51,0.00,0.00,4.62,4.05,4.18,4.06,5.36,5.22,0.00,0.00,5.22,4.01,2.15,2.32,2.96,3.15,0.00,0.00,3.26,2.24,0.17,0.17,0.23,0.26,0.00,0.00,0.23,0.16,0
'[13:35:46.611 20/01/2026]',0.53,0.56,0.59,0.65,0.00,0.00,0.57,0.52,3.83,3.72,4.63,4.45,0.00,0.00,4.57,4.01,4.40,4.30,5.61,5.50,0.00,0.00,5.48,4.24,2.22,2.42,2.96,3.26,0.00,0.00,3.34,2.31,0.18,0.16,0.23,0.25,0.00,0.00,0.23,0.16,0
'[13:35:46.639 20/01/2026]',0.52,0.53,0.57,0.62,0.00,0.00,0.55,0.49,3.79,3.68,4.58,4.40,0.00,0.00,4.53,3.97,4.62,4.51,5.86,5.75,0.00,0.00,5.73,4.46,2.31,2.50,3.08,3.36,0.00,0.00,3.45,2.37,0.18,0.16,0.23,0.25,0.00,0.00,0.23,0.17,0
'[13:35:46.667 20/01/2026]',0.48,0.51,0.56,0.59,0.00,0.00,0.53,0.47,3.78,3.64,4.56,4.36,0.00,0.00,4.52,3.93,4.83,4.72,6.13,6.00,0.00,0.00,5.99,4.67,2.42,2.60,3.22,3.48,0.00,0.00,3.58,2.45,0.18,0.16,0.23,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.695 20/01/2026]',0.47,0.48,0.54,0.57,0.00,0.00,0.51,0.45,3.79,3.63,4.60,4.35,0.00,0.00,4.55,3.92,5.04,4.93,6.40,6.26,0.00,0.00,6.25,4.89,2.54,2.70,3.38,3.62,0.00,0.00,3.72,2.55,0.18,0.15,0.24,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.724 20/01/2026]',0.46,0.47,0.52,0.56,0.00,0.00,0.48,0.43,3.79,3.64,4.62,4.38,0.00,0.00,4.57,3.94,5.22,5.14,6.65,6.53,0.00,0.00,6.50,5.10,2.66,2.82,3.54,3.77,0.00,0.00,3.87,2.66,0.18,0.16,0.23,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.743 20/01/2026]',0.43,0.45,0.50,0.53,0.00,0.00,0.46,0.41,3.77,3.65,4.62,4.41,0.00,0.00,4.58,3.94,5.38,5.33,6.88,6.79,0.00,0.00,6.72,5.30,2.79,2.93,3.70,3.93,0.00,0.00,4.01,2.78,0.18,0.16,0.23,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.748 20/01/2026]',0.40,0.43,0.48,0.50,0.00,0.00,0.44,0.39,3.73,3.65,4.61,4.43,0.00,0.00,4.57,3.93,5.51,5.51,7.08,7.02,0.00,0.00,6.93,5.47,2.91,3.04,3.84,4.07,0.00,0.00,4.14,2.89,0.18,0.15,0.24,0.24,0.00,0.00,0.23,0.16,0
'[13:35:46.757 20/01/2026]',0.38,0.41,0.46,0.47,0.00,0.00,0.42,0.38,3.69,3.63,4.59,4.42,0.00,0.00,4.57,3.91,5.64,5.68,7.27,7.24,0.00,0.00,7.12,5.64,3.02,3.13,3.98,4.20,0.00,0.00,4.26,2.99,0.18,0.15,0.24,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.770 20/01/2026]',0.36,0.39,0.44,0.45,0.00,0.00,0.41,0.37,3.66,3.60,4.58,4.42,0.00,0.00,4.57,3.89,5.75,5.83,7.45,7.44,0.00,0.00,7.30,5.79,3.12,3.21,4.10,4.32,0.00,0.00,4.36,3.08,0.18,0.15,0.24,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.787 20/01/2026]',0.36,0.37,0.42,0.43,0.00,0.00,0.39,0.35,3.66,3.58,4.55,4.42,0.00,0.00,4.55,3.87,5.86,5.98,7.62,7.62,0.00,0.00,7.47,5.93,3.19,3.29,4.19,4.43,0.00,0.00,4.45,3.16,0.18,0.16,0.24,0.24,0.00,0.00,0.23,0.17,0
'[13:35:46.806 20/01/2026]',0.36,0.35,0.41,0.41,0.00,0.00,0.37,0.34,3.67,3.55,4.52,4.42,0.00,0.00,4.54,3.83,5.96,6.12,7.77,7.80,0.00,0.00,7.63,6.06,3.26,3.35,4.28,4.52,0.00,0.00,4.53,3.22,0.18,0.15,0.24,0.25,0.00,0.00,0.23,0.17,0
'[13:35:46.821 20/01/2026]',0.36,0.34,0.41,0.39,0.00,0.00,0.36,0.33,3.69,3.58,4.49,4.41,0.00,0.00,4.52,3.80,6.05,6.25,7.92,7.96,0.00,0.00,7.78,6.19,3.33,3.40,4.36,4.61,0.00,0.00,4.61,3.28,0.18,0.15,0.24,0.25,0.00,0.00,0.23,0.17,0
'[13:35:46.837 20/01/2026]',0.34,0.32,0.40,0.38,0.00,0.00,0.36,0.32,3.69,3.61,4.47,4.40,0.00,0.00,4.51,3.77,6.12,6.36,8.04,8.11,0.00,0.00,7.91,6.31,3.37,3.45,4.42,4.69,0.00,0.00,4.66,3.33,0.18,0.15,0.24,0.25,0.00,0.00,0.23,0.17,0
'[13:35:46.855 20/01/2026]',0.34,0.32,0.40,0.38,0.00,0.00,0.36,0.31,3.68,3.62,4.45,4.40,0.00,0.00,4.51,3.74,6.18,6.47,8.15,8.24,0.00,0.00,8.02,6.41,3.40,3.48,4.47,4.75,0.00,0.00,4.71,3.37,0.17,0.15,0.24,0.25,0.00,0.00,0.23,0.17,0
'[13:35:46.872 20/01/2026]',0.34,0.31,0.40,0.37,0.00,0.00,0.36,0.30,3.68,3.64,4.44,4.40,0.00,0.00,4.50,3.72,6.24,6.57,8.25,8.36,0.00,0.00,8.13,6.50,3.44,3.52,4.52,4.81,0.00,0.00,4.76,3.40,0.17,0.15,0.24,0.25,0.00,0.00,0.23,0.16,0
'[13:35:46.887 20/01/2026]',0.32,0.31,0.38,0.37,0.00,0.00,0.34,0.30,3.70,3.65,4.45,4.40,0.00,0.00,4.52,3.70,6.28,6.66,8.32,8.47,0.00,0.00,8.21,6.58,3.46,3.55,4.55,4.86,0.00,0.00,4.79,3.43,0.17,0.15,0.24,0.25,0.00,0.00,0.24,0.16,0
'[13:35:46.904 20/01/2026]',0.30,0.30,0.36,0.36,0.00,0.00,0.32,0.28,3.72,3.70,4.46,4.43,0.00,0.00,4.54,3.70,6.31,6.71,8.38,8.54,0.00,0.00,8.27,6.65,3.47,3.57,4.58,4.88,0.00,0.00,4.82,3.46,0.17,0.15,0.24,0.26,0.00,0.00,0.24,0.16,0
'[13:35:46.921 20/01/2026]',0.29,0.30,0.34,0.35,0.00,0.00,0.31,0.27,3.73,3.74,4.47,4.46,0.00,0.00,4.56,3.69,6.34,6.76,8.44,8.60,0.00,0.00,8.34,6.71,3.49,3.58,4.60,4.91,0.00,0.00,4.85,3.48,0.18,0.15,0.25,0.26,0.00,0.00,0.24,0.16,0
'[13:35:46.938 20/01/2026]',0.33,0.31,0.41,0.35,0.00,0.00,0.38,0.27,3.77,3.78,4.46,4.49,0.00,0.00,4.55,3.69,6.33,6.81,8.44,8.66,0.00,0.00,8.34,6.76,3.48,3.60,4.60,4.93,0.00,0.00,4.84,3.50,0.17,0.15,0.23,0.26,0.00,0.00,0.22,0.16,0
'[13:35:46.955 20/01/2026]',0.37,0.34,0.48,0.41,0.00,0.00,0.45,0.31,3.80,3.84,4.46,4.50,0.00,0.00,4.54,3.67,6.32,6.81,8.44,8.65,0.00,0.00,8.35,6.78,3.46,3.58,4.59,4.91,0.00,0.00,4.83,3.49,0.16,0.15,0.22,0.25,0.00,0.00,0.21,0.16,0
'[13:35:46.971 20/01/2026]',0.38,0.37,0.52,0.48,0.00,0.00,0.50,0.36,3.74,3.89,4.30,4.51,0.00,0.00,4.38,3.70,6.34,6.82,8.46,8.64,0.00,0.00,8.37,6.79,3.43,3.56,4.56,4.89,0.00,0.00,4.80,3.49,0.19,0.15,0.25,0.24,0.00,0.00,0.24,0.15,0
'[13:35:46.988 20/01/2026]',0.44,0.38,0.56,0.52,0.00,0.00,0.55,0.37,3.65,3.86,4.17,4.41,0.00,0.00,4.19,3.64,6.35,6.84,8.50,8.66,0.00,0.00,8.40,6.82,3.35,3.52,4.49,4.83,0.00,0.00,4.71,3.47,0.20,0.18,0.27,0.26,0.00,0.00,0.26,0.17,0
'[13:35:47.005 20/01/2026]',0.49,0.44,0.61,0.56,0.00,0.00,0.60,0.44,3.56,3.80,4.05,4.29,0.00,0.00,4.07,3.54,6.36,6.83,8.53,8.69,0.00,0.00,8.44,6.84,3.27,3.42,4.43,4.72,0.00,0.00,4.63,3.39,0.21,0.19,0.29,0.28,0.00,0.00,0.28,0.19,0
'[13:35:47.021 20/01/2026]',0.54,0.50,0.69,0.60,0.00,0.00,0.68,0.50,3.39,3.74,3.81,4.18,0.00,0.00,3.83,3.45,6.37,6.83,8.55,8.72,0.00,0.00,8.45,6.84,3.11,3.33,4.26,4.62,0.00,0.00,4.44,3.32,0.20,0.20,0.28,0.30,0.00,0.00,0.27,0.20,0
'[13:35:47.037 20/01/2026]',0.58,0.55,0.76,0.67,0.00,0.00,0.76,0.56,3.23,3.57,3.59,3.97,0.00,0.00,3.60,3.26,6.38,6.84,8.58,8.73,0.00,0.00,8.46,6.85,2.96,3.14,4.11,4.43,0.00,0.00,4.27,3.15,0.20,0.19,0.27,0.29,0.00,0.00,0.26,0.19,0
'[13:35:47.055 20/01/2026]',0.62,0.61,0.83,0.73,0.00,0.00,0.83,0.61,3.09,3.41,3.39,3.77,0.00,0.00,3.40,3.08,6.39,6.84,8.60,8.75,0.00,0.00,8.47,6.85,3.07,2.98,3.97,4.25,0.00,0.00,4.10,3.00,0.19,0.19,0.26,0.28,0.00,0.00,0.25,0.19,0
'[13:35:47.072 20/01/2026]',0.62,0.66,0.81,0.79,0.00,0.00,0.81,0.66,2.98,3.26,3.26,3.59,0.00,0.00,3.29,2.91,6.42,6.85,8.66,8.76,0.00,0.00,8.52,6.85,3.26,2.97,4.04,4.08,0.00,0.00,3.89,2.85,0.19,0.18,0.26,0.27,0.00,0.00,0.25,0.19,0
'[13:35:47.088 20/01/2026]',0.60,0.66,0.78,0.77,0.00,0.00,0.77,0.66,2.89,3.16,3.15,3.48,0.00,0.00,3.22,2.80,6.42,6.87,8.70,8.81,0.00,0.00,8.56,6.87,3.42,3.18,4.29,4.37,0.00,0.00,4.05,2.98,0.19,0.18,0.25,0.27,0.00,0.00,0.25,0.19,0
'[13:35:47.105 20/01/2026]',0.58,0.63,0.75,0.74,0.00,0.00,0.74,0.63,2.81,3.07,3.05,3.38,0.00,0.00,3.15,2.71,6.43,6.88,8.73,8.85,0.00,0.00,8.59,6.88,3.57,3.34,4.53,4.63,0.00,0.00,4.27,3.14,0.19,0.18,0.25,0.27,0.00,0.00,0.25,0.19,0
'[13:35:47.121 20/01/2026]',0.56,0.61,0.72,0.71,0.00,0.00,0.72,0.61,2.75,2.99,2.97,3.29,0.00,0.00,3.11,2.63,6.44,6.89,8.77,8.88,0.00,0.00,8.62,6.88,3.70,3.50,4.73,4.88,0.00,0.00,4.46,3.27,0.18,0.18,0.25,0.27,0.00,0.00,0.25,0.19,0
'[13:35:47.137 20/01/2026]',0.54,0.59,0.70,0.69,0.00,0.00,0.69,0.59,2.69,2.93,2.90,3.23,0.00,0.00,3.07,2.57,6.44,6.91,8.80,8.92,0.00,0.00,8.66,6.90,3.82,3.64,4.93,5.09,0.00,0.00,4.64,3.40,0.18,0.17,0.25,0.27,0.00,0.00,0.24,0.18,0
'[13:35:47.155 20/01/2026]',0.52,0.58,0.67,0.67,0.00,0.00,0.67,0.57,2.63,2.88,2.82,3.17,0.00,0.00,3.02,2.51,6.46,6.92,8.84,8.95,0.00,0.00,8.70,6.91,3.94,3.77,5.11,5.29,0.00,0.00,4.81,3.51,0.18,0.16,0.25,0.26,0.00,0.00,0.24,0.18,0
'[13:35:47.171 20/01/2026]',0.51,0.57,0.65,0.65,0.00,0.00,0.66,0.56,2.58,2.82,2.76,3.10,0.00,0.00,2.98,2.45,6.47,6.95,8.87,8.98,0.00,0.00,8.73,6.94,4.04,3.89,5.28,5.47,0.00,0.00,4.96,3.62,0.18,0.16,0.25,0.26,0.00,0.00,0.24,0.17,0
'[13:35:47.188 20/01/2026]',0.49,0.56,0.62,0.63,0.00,0.00,0.64,0.55,2.53,2.77,2.69,3.05,0.00,0.00,2.94,2.39,6.48,6.97,8.90,9.02,0.00,0.00,8.77,6.96,4.14,4.00,5.43,5.64,0.00,0.00,5.10,3.71,0.17,0.15,0.25,0.26,0.00,0.00,0.23,0.17,0
'[13:35:47.203 20/01/2026]',0.47,0.55,0.59,0.62,0.00,0.00,0.61,0.55,2.47,2.72,2.64,2.99,0.00,0.00,2.90,2.36,6.50,6.99,8.94,9.05,0.00,0.00,8.81,6.98,4.24,4.10,5.58,5.79,0.00,0.00,5.24,3.80,0.16,0.15,0.23,0.25,0.00,0.00,0.22,0.17,0
'[13:35:47.221 20/01/2026]',0.46,0.53,0.59,0.59,0.00,0.00,0.60,0.52,2.40,2.67,2.59,2.93,0.00,0.00,2.86,2.31,6.49,7.02,8.93,9.09,0.00,0.00,8.80,7.02,4.33,4.20,5.73,5.94,0.00,0.00,5.37,3.89,0.17,0.14,0.24,0.24,0.00,0.00,0.22,0.16,0
'[13:35:47.237 20/01/2026]',0.45,0.51,0.58,0.59,0.00,0.00,0.59,0.51,2.33,2.60,2.54,2.85,0.00,0.00,2.83,2.26,6.48,7.01,8.93,9.07,0.00,0.00,8.79,7.02,4.41,4.30,5.87,6.09,0.00,0.00,5.50,3.96,0.17,0.15,0.24,0.24,0.00,0.00,0.23,0.16,0
'[13:35:47.254 20/01/2026]',0.45,0.50,0.57,0.59,0.00,0.00,0.59,0.50,2.26,2.54,2.50,2.78,0.00,0.00,2.80,2.22,6.47,7.00,8.92,9.06,0.00,0.00,8.78,7.02,4.49,4.39,6.00,6.22,0.00,0.00,5.61,4.03,0.17,0.15,0.24,0.25,0.00,0.00,0.23,0.17,0
'[13:35:47.271 20/01/2026]',0.44,0.49,0.56,0.58,0.00,0.00,0.58,0.48,2.20,2.48,2.46,2.71,0.00,0.00,2.77,2.18,6.46,7.00,8.91,9.05,0.00,0.00,8.78,7.02,4.56,4.47,6.12,6.34,0.00,0.00,5.71,4.10,0.18,0.16,0.25,0.25,0.00,0.00,0.24,0.17,0
'[13:35:47.289 20/01/2026]',0.44,0.48,0.56,0.58,0.00,0.00,0.57,0.47,2.14,2.42,2.42,2.64,0.00,0.00,2.74,2.14,6.45,6.99,8.91,9.04,0.00,0.00,8.77,7.02,4.63,4.55,6.23,6.46,0.00,0.00,5.81,4.16,0.18,0.16,0.25,0.25,0.00,0.00,0.24,0.17,0
'[13:35:47.304 20/01/2026]',0.48,0.47,0.64,0.58,0.00,0.00,0.65,0.46,2.07,2.37,2.26,2.58,0.00,0.00,2.60,2.10,6.45,6.98,8.88,9.03,0.00,0.00,8.75,7.02,4.67,4.62,6.31,6.56,0.00,0.00,5.88,4.22,0.19,0.16,0.26,0.26,0.00,0.00,0.25,0.18,0
'[13:35:47.321 20/01/2026]',0.52,0.51,0.71,0.66,0.00,0.00,0.72,0.51,2.01,2.27,2.12,2.47,0.00,0.00,2.46,1.97,6.44,6.98,8.85,9.00,0.00,0.00,8.73,7.02,4.71,4.66,6.39,6.64,0.00,0.00,5.95,4.25,0.20,0.18,0.27,0.27,0.00,0.00,0.26,0.19,0
'[13:35:47.337 20/01/2026]',0.55,0.55,0.73,0.74,0.00,0.00,0.74,0.55,1.99,2.17,2.13,2.37,0.00,0.00,2.31,1.85,6.45,6.97,8.87,8.97,0.00,0.00,8.75,7.02,4.76,4.70,6.47,6.72,0.00,0.00,6.03,4.28,0.21,0.19,0.29,0.27,0.00,0.00,0.28,0.20,0
'[13:35:47.354 20/01/2026]',0.57,0.58,0.75,0.76,0.00,0.00,0.76,0.58,1.97,2.11,2.15,2.36,0.00,0.00,2.23,1.75,6.46,6.98,8.88,9.00,0.00,0.00,8.77,7.03,4.81,4.75,6.54,6.79,0.00,0.00,6.11,4.32,0.22,0.21,0.30,0.29,0.00,0.00,0.30,0.22,0
'[13:35:47.372 20/01/2026]',0.62,0.61,0.82,0.78,0.00,0.00,0.82,0.61,2.04,2.06,2.26,2.36,0.00,0.00,2.33,1.73,6.46,6.99,8.88,9.02,0.00,0.00,8.79,7.04,4.92,4.80,6.70,6.86,0.00,0.00,6.26,4.36,0.22,0.22,0.31,0.31,0.00,0.00,0.30,0.23,0
'[13:35:47.387 20/01/2026]',0.60,0.67,0.78,0.84,0.00,0.00,0.78,0.67,2.12,2.10,2.40,2.44,0.00,0.00,2.45,1.81,6.48,7.00,8.90,9.04,0.00,0.00,8.83,7.03,5.08,4.93,6.93,7.01,0.00,0.00,6.48,4.48,0.22,0.22,0.30,0.31,0.00,0.00,0.30,0.23,0
'[13:35:47.406 20/01/2026]',0.57,0.65,0.74,0.80,0.00,0.00,0.74,0.64,2.21,2.16,2.52,2.57,0.00,0.00,2.57,1.90,6.50,7.04,8.92,9.08,0.00,0.00,8.87,7.06,5.23,5.09,7.15,7.22,0.00,0.00,6.70,4.65,0.21,0.21,0.29,0.31,0.00,0.00,0.28,0.23,0
'[13:35:47.421 20/01/2026]',0.54,0.62,0.70,0.76,0.00,0.00,0.71,0.61,2.29,2.24,2.63,2.68,0.00,0.00,2.67,2.00,6.51,7.06,8.95,9.12,0.00,0.00,8.91,7.06,5.37,5.25,7.35,7.43,0.00,0.00,6.90,4.80,0.20,0.20,0.27,0.29,0.00,0.00,0.26,0.21,0
'[13:35:47.438 20/01/2026]',0.55,0.59,0.72,0.72,0.00,0.00,0.72,0.59,2.38,2.31,2.75,2.78,0.00,0.00,2.79,2.10,6.49,7.08,8.91,9.16,0.00,0.00,8.90,7.07,5.47,5.39,7.51,7.63,0.00,0.00,7.06,4.95,0.19,0.19,0.26,0.28,0.00,0.00,0.25,0.20,0
'[13:35:47.455 20/01/2026]',0.56,0.61,0.74,0.75,0.00,0.00,0.74,0.60,2.45,2.40,2.86,2.91,0.00,0.00,2.90,2.19,6.47,7.06,8.88,9.13,0.00,0.00,8.89,7.03,5.57,5.50,7.65,7.76,0.00,0.00,7.20,5.06,0.18,0.18,0.25,0.27,0.00,0.00,0.24,0.19,0
'[13:35:47.471 20/01/2026]',0.58,0.62,0.77,0.77,0.00,0.00,0.77,0.61,2.48,2.47,2.89,3.03,0.00,0.00,2.92,2.28,6.41,7.04,8.78,9.10,0.00,0.00,8.82,6.99,5.61,5.61,7.71,7.89,0.00,0.00,7.26,5.16,0.21,0.17,0.28,0.25,0.00,0.00,0.27,0.18,0
'[13:35:47.488 20/01/2026]',0.59,0.64,0.79,0.80,0.00,0.00,0.80,0.63,2.51,2.51,2.92,3.07,0.00,0.00,2.95,2.31,6.36,7.00,8.70,9.01,0.00,0.00,8.76,6.92,5.65,5.66,7.77,7.92,0.00,0.00,7.32,5.22,0.23,0.20,0.32,0.29,0.00,0.00,0.30,0.21,0
'[13:35:47.504 20/01/2026]',0.64,0.65,0.84,0.84,0.00,0.00,0.83,0.64,2.49,2.53,2.89,3.10,0.00,0.00,2.91,2.34,6.26,6.95,8.56,8.92,0.00,0.00,8.66,6.86,5.61,5.71,7.72,7.96,0.00,0.00,7.28,5.27,0.24,0.22,0.33,0.33,0.00,0.00,0.32,0.23,0
'[13:35:47.527 20/01/2026]',0.69,0.70,0.88,0.87,0.00,0.00,0.86,0.68,2.47,2.53,2.90,3.08,0.00,0.00,2.88,2.33,6.16,6.87,8.43,8.79,0.00,0.00,8.56,6.75,5.57,5.69,7.68,7.89,0.00,0.00,7.25,5.24,0.25,0.23,0.35,0.35,0.00,0.00,0.33,0.24,0
'[13:35:47.538 20/01/2026]',0.69,0.75,0.89,0.91,0.00,0.00,0.86,0.72,2.36,2.52,3.00,3.06,0.00,0.00,2.95,2.40,6.04,6.78,8.24,8.66,0.00,0.00,8.43,6.65,5.43,5.66,7.50,7.82,0.00,0.00,7.09,5.22,0.24,0.23,0.34,0.36,0.00,0.00,0.33,0.24,0
'[13:35:47.555 20/01/2026]',0.70,0.74,0.89,0.90,0.00,0.00,0.87,0.72,2.34,2.40,3.09,2.92,0.00,0.00,3.03,2.47,5.92,6.68,8.08,8.49,0.00,0.00,8.30,6.52,5.30,5.54,7.34,7.63,0.00,0.00,6.95,5.10,0.24,0.23,0.33,0.35,0.00,0.00,0.32,0.24,0
'[13:35:47.571 20/01/2026]',0.70,0.73,0.90,0.90,0.00,0.00,0.87,0.71,2.40,2.29,3.17,2.86,0.00,0.00,3.11,2.53,6.04,6.58,8.13,8.33,0.00,0.00,8.35,6.40,5.18,5.43,7.19,7.46,0.00,0.00,6.81,4.98,0.23,0.22,0.32,0.34,0.00,0.00,0.31,0.23,0
'[13:35:47.587 20/01/2026]',0.69,0.72,0.89,0.89,0.00,0.00,0.86,0.71,2.37,2.19,3.14,2.93,0.00,0.00,3.09,2.59,6.14,6.65,8.31,8.19,0.00,0.00,8.51,6.39,4.99,5.32,6.94,7.30,0.00,0.00,6.59,4.88,0.23,0.22,0.33,0.34,0.00,0.00,0.31,0.22,0
'[13:35:47.605 20/01/2026]',0.68,0.70,0.89,0.89,0.00,0.00,0.86,0.70,2.34,2.15,3.11,2.90,0.00,0.00,3.08,2.57,6.23,6.76,8.48,8.15,0.00,0.00,8.65,6.52,4.81,5.16,6.71,7.05,0.00,0.00,6.38,4.71,0.23,0.22,0.33,0.34,0.00,0.00,0.31,0.22,0
'[13:35:47.620 20/01/2026]',0.66,0.68,0.87,0.89,0.00,0.00,0.84,0.69,2.28,2.12,3.04,2.88,0.00,0.00,3.02,2.54,6.30,6.86,8.62,8.31,0.00,0.00,8.77,6.64,4.61,5.02,6.44,6.82,0.00,0.00,6.14,4.55,0.23,0.22,0.32,0.33,0.00,0.00,0.31,0.23,0
'[13:35:47.638 20/01/2026]',0.65,0.67,0.86,0.87,0.00,0.00,0.83,0.68,2.24,2.11,2.97,2.80,0.00,0.00,2.96,2.50,6.37,6.96,8.75,8.44,0.00,0.00,8.88,6.75,4.43,4.85,6.20,6.56,0.00,0.00,5.92,4.37,0.22,0.22,0.32,0.33,0.00,0.00,0.31,0.22,0
'[13:35:47.655 20/01/2026]',0.64,0.67,0.84,0.86,0.00,0.00,0.81,0.67,2.20,2.09,2.91,2.74,0.00,0.00,2.91,2.45,6.44,7.05,8.87,8.56,0.00,0.00,8.99,6.85,4.26,4.70,5.97,6.31,0.00,0.00,5.71,4.21,0.22,0.21,0.32,0.33,0.00,0.00,0.30,0.22,0
'[13:35:47.671 20/01/2026]',0.63,0.66,0.83,0.84,0.00,0.00,0.80,0.66,2.21,2.08,2.85,2.68,0.00,0.00,2.86,2.41,6.50,7.14,8.98,8.68,0.00,0.00,9.08,6.94,4.10,4.56,5.76,6.08,0.00,0.00,5.52,4.06,0.22,0.20,0.32,0.32,0.00,0.00,0.30,0.22,0
'[13:35:47.687 20/01/2026]',0.62,0.66,0.82,0.83,0.00,0.00,0.79,0.65,2.23,2.07,2.76,2.66,0.00,0.00,2.79,2.38,6.55,7.22,9.08,8.78,0.00,0.00,9.16,7.02,3.94,4.43,5.53,5.87,0.00,0.00,5.32,3.91,0.21,0.20,0.30,0.32,0.00,0.00,0.28,0.22,0
'[13:35:47.704 20/01/2026]',0.61,0.65,0.80,0.81,0.00,0.00,0.77,0.64,2.26,2.08,2.73,2.68,0.00,0.00,2.75,2.32,6.60,7.29,9.18,8.86,0.00,0.00,9.24,7.10,3.78,4.29,5.65,5.64,0.00,0.00,5.14,3.76,0.20,0.19,0.29,0.30,0.00,0.00,0.27,0.20,0
'[13:35:47.721 20/01/2026]',0.60,0.64,0.79,0.80,0.00,0.00,0.76,0.63,2.28,2.09,2.77,2.70,0.00,0.00,2.78,2.27,6.64,7.35,9.26,8.94,0.00,0.00,9.31,7.17,3.73,4.16,5.83,5.55,0.00,0.00,5.04,3.62,0.19,0.19,0.28,0.29,0.00,0.00,0.26,0.19,0
'[13:35:47.746 20/01/2026]',0.59,0.64,0.77,0.78,0.00,0.00,0.75,0.63,2.29,2.10,2.79,2.71,0.00,0.00,2.80,2.23,6.67,7.41,9.32,9.01,0.00,0.00,9.36,7.23,3.85,4.04,5.99,5.72,0.00,0.00,5.18,3.49,0.18,0.18,0.27,0.28,0.00,0.00,0.24,0.18,0
'[13:35:47.775 20/01/2026]',0.60,0.63,0.76,0.76,0.00,0.00,0.73,0.62,2.30,2.10,2.80,2.71,0.00,0.00,2.82,2.19,6.69,7.45,9.37,9.05,0.00,0.00,9.41,7.29,3.97,3.91,6.14,5.90,0.00,0.00,5.31,3.39,0.17,0.18,0.25,0.27,0.00,0.00,0.23,0.18,0
