'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:42:25.019 20/01/2026]',1.31,1.25,1.17,1.27,0.00,0.00,1.13,1.16,2.59,2.33,2.53,2.31,0.00,0.00,2.20,1.95,1.57,1.89,1.32,3.50,0.00,0.00,1.13,1.47,1.97,1.37,0.93,1.31,0.00,0.00,1.48,1.04,0.12,0.06,0.07,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.050 20/01/2026]',1.30,1.26,1.17,1.27,0.00,0.00,1.12,1.17,2.63,2.36,2.53,2.36,0.00,0.00,2.22,1.98,1.73,1.94,1.40,3.63,0.00,0.00,1.17,1.49,1.91,1.34,0.90,1.35,0.00,0.00,1.48,1.06,0.12,0.07,0.07,0.13,0.00,0.00,0.06,0.07,0
'[12:42:25.079 20/01/2026]',1.31,1.25,1.17,1.25,0.00,0.00,1.12,1.16,2.66,2.39,2.53,2.40,0.00,0.00,2.25,2.00,1.88,1.97,1.49,3.73,0.00,0.00,1.21,1.51,1.85,1.30,0.88,1.36,0.00,0.00,1.49,1.06,0.11,0.07,0.06,0.13,0.00,0.00,0.06,0.07,0
'[12:42:25.108 20/01/2026]',1.32,1.26,1.18,1.27,0.00,0.00,1.11,1.18,2.68,2.40,2.52,2.40,0.00,0.00,2.27,2.00,2.02,2.01,1.57,3.83,0.00,0.00,1.24,1.52,1.80,1.26,0.85,1.35,0.00,0.00,1.49,1.04,0.11,0.07,0.06,0.13,0.00,0.00,0.06,0.06,0
'[12:42:25.139 20/01/2026]',1.33,1.28,1.18,1.28,0.00,0.00,1.12,1.19,2.71,2.42,2.52,2.41,0.00,0.00,2.28,2.00,2.15,2.04,1.64,3.91,0.00,0.00,1.25,1.54,1.75,1.22,0.83,1.34,0.00,0.00,1.51,1.03,0.10,0.07,0.06,0.13,0.00,0.00,0.06,0.06,0
'[12:42:25.170 20/01/2026]',1.34,1.29,1.18,1.28,0.00,0.00,1.12,1.19,2.72,2.42,2.51,2.41,0.00,0.00,2.28,2.01,2.28,2.06,1.72,3.99,0.00,0.00,1.26,1.56,1.72,1.19,0.81,1.33,0.00,0.00,1.52,1.01,0.10,0.07,0.06,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.200 20/01/2026]',1.36,1.29,1.19,1.28,0.00,0.00,1.13,1.19,2.70,2.42,2.48,2.40,0.00,0.00,2.24,2.01,2.42,2.07,1.79,4.04,0.00,0.00,1.24,1.57,1.70,1.17,0.78,1.34,0.00,0.00,1.50,1.00,0.10,0.07,0.06,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.232 20/01/2026]',1.37,1.31,1.19,1.29,0.00,0.00,1.10,1.19,2.68,2.40,2.44,2.36,0.00,0.00,2.20,1.98,2.56,2.09,1.87,4.09,0.00,0.00,1.29,1.58,1.68,1.14,0.73,1.33,0.00,0.00,1.46,0.98,0.09,0.07,0.06,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.264 20/01/2026]',1.35,1.30,1.16,1.25,0.00,0.00,1.06,1.16,2.63,2.37,2.38,2.33,0.00,0.00,2.13,1.95,2.69,2.10,1.94,4.10,0.00,0.00,1.39,1.57,1.64,1.09,0.70,1.33,0.00,0.00,1.43,0.94,0.09,0.07,0.07,0.13,0.00,0.00,0.06,0.07,0
'[12:42:25.296 20/01/2026]',1.32,1.28,1.13,1.23,0.00,0.00,1.02,1.13,2.60,2.32,2.32,2.32,0.00,0.00,2.07,1.92,2.77,2.12,1.95,4.10,0.00,0.00,1.44,1.56,1.64,1.06,0.69,1.32,0.00,0.00,1.38,0.91,0.10,0.07,0.07,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.328 20/01/2026]',1.29,1.24,1.08,1.19,0.00,0.00,0.96,1.08,2.58,2.28,2.26,2.30,0.00,0.00,1.99,1.87,2.83,2.11,1.95,4.04,0.00,0.00,1.48,1.52,1.65,1.04,0.70,1.34,0.00,0.00,1.33,0.90,0.10,0.07,0.07,0.15,0.00,0.00,0.07,0.08,0
'[12:42:25.361 20/01/2026]',1.21,1.20,1.00,1.16,0.00,0.00,0.90,1.03,2.56,2.24,2.20,2.30,0.00,0.00,1.91,1.82,2.85,2.09,1.92,3.96,0.00,0.00,1.48,1.47,1.64,1.02,0.69,1.34,0.00,0.00,1.25,0.90,0.10,0.08,0.07,0.14,0.00,0.00,0.07,0.08,0
'[12:42:25.393 20/01/2026]',1.16,1.14,0.94,1.08,0.00,0.00,0.84,0.95,2.53,2.20,2.13,2.27,0.00,0.00,1.81,1.75,2.85,2.05,1.88,3.85,0.00,0.00,1.48,1.39,1.63,0.98,0.69,1.30,0.00,0.00,1.16,0.89,0.10,0.08,0.07,0.14,0.00,0.00,0.07,0.08,0
'[12:42:25.425 20/01/2026]',1.12,1.08,0.90,1.03,0.00,0.00,0.79,0.89,2.49,2.15,2.05,2.22,0.00,0.00,1.73,1.67,2.84,2.00,1.83,3.94,0.00,0.00,1.48,1.43,1.61,0.94,0.69,1.36,0.00,0.00,1.09,0.89,0.10,0.08,0.08,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.457 20/01/2026]',1.08,1.02,0.85,0.99,0.00,0.00,0.74,0.83,2.46,2.11,1.99,2.16,0.00,0.00,1.64,1.60,2.84,1.96,1.79,4.05,0.00,0.00,1.48,1.50,1.60,0.90,0.68,1.50,0.00,0.00,1.01,0.88,0.10,0.08,0.08,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.487 20/01/2026]',1.04,0.97,0.81,0.96,0.00,0.00,0.69,0.78,2.43,2.08,1.92,2.11,0.00,0.00,1.57,1.54,2.83,1.92,1.75,4.16,0.00,0.00,1.48,1.57,1.58,0.87,0.67,1.63,0.00,0.00,0.94,0.87,0.10,0.08,0.08,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.518 20/01/2026]',1.00,0.93,0.77,0.92,0.00,0.00,0.65,0.73,2.39,2.04,1.86,2.06,0.00,0.00,1.50,1.48,2.82,1.89,1.71,4.26,0.00,0.00,1.48,1.63,1.56,0.83,0.67,1.75,0.00,0.00,0.88,0.88,0.10,0.08,0.08,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.549 20/01/2026]',0.97,0.89,0.73,0.88,0.00,0.00,0.61,0.69,2.36,2.02,1.81,2.02,0.00,0.00,1.43,1.42,2.81,1.86,1.67,4.35,0.00,0.00,1.48,1.69,1.54,0.81,0.66,1.87,0.00,0.00,0.82,0.91,0.10,0.08,0.08,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.582 20/01/2026]',0.94,0.86,0.70,0.85,0.00,0.00,0.57,0.66,2.34,1.99,1.77,1.98,0.00,0.00,1.37,1.37,2.80,1.84,1.65,4.42,0.00,0.00,1.48,1.73,1.51,0.78,0.65,1.97,0.00,0.00,0.77,0.93,0.10,0.08,0.08,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.614 20/01/2026]',0.92,0.83,0.68,0.81,0.00,0.00,0.55,0.63,2.33,1.97,1.74,1.96,0.00,0.00,1.31,1.31,2.82,1.82,1.64,4.49,0.00,0.00,1.48,1.79,1.48,0.76,0.65,2.08,0.00,0.00,0.71,0.96,0.10,0.08,0.08,0.14,0.00,0.00,0.05,0.08,0
'[12:42:25.646 20/01/2026]',0.89,0.82,0.66,0.81,0.00,0.00,0.52,0.60,2.31,1.95,1.71,1.93,0.00,0.00,1.26,1.26,2.84,1.81,1.65,4.54,0.00,0.00,1.49,1.83,1.44,0.73,0.64,2.18,0.00,0.00,0.68,0.99,0.10,0.08,0.09,0.15,0.00,0.00,0.06,0.08,0
'[12:42:25.679 20/01/2026]',0.86,0.79,0.63,0.80,0.00,0.00,0.49,0.57,2.29,1.92,1.68,1.91,0.00,0.00,1.20,1.20,2.87,1.85,1.67,4.57,0.00,0.00,1.50,1.85,1.39,0.70,0.63,2.26,0.00,0.00,0.66,1.01,0.10,0.07,0.09,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.720 20/01/2026]',0.83,0.76,0.60,0.81,0.00,0.00,0.46,0.54,2.26,1.89,1.65,1.88,0.00,0.00,1.13,1.14,2.89,1.90,1.69,4.54,0.00,0.00,1.50,1.86,1.34,0.69,0.60,2.27,0.00,0.00,0.67,1.02,0.10,0.08,0.09,0.13,0.00,0.00,0.06,0.08,0
'[12:42:25.756 20/01/2026]',0.82,0.72,0.57,0.77,0.00,0.00,0.44,0.52,2.26,1.85,1.62,1.81,0.00,0.00,1.07,1.05,2.89,1.95,1.72,4.46,0.00,0.00,1.50,1.86,1.30,0.69,0.62,2.23,0.00,0.00,0.68,1.01,0.10,0.07,0.09,0.14,0.00,0.00,0.06,0.08,0
'[12:42:25.790 20/01/2026]',0.78,0.69,0.54,0.73,0.00,0.00,0.41,0.49,2.30,1.82,1.62,1.72,0.00,0.00,1.01,0.99,2.85,1.99,1.74,4.38,0.00,0.00,1.50,1.85,1.27,0.70,0.62,2.19,0.00,0.00,0.70,1.00,0.10,0.07,0.09,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.830 20/01/2026]',0.74,0.66,0.51,0.68,0.00,0.00,0.38,0.47,2.35,1.83,1.61,1.63,0.00,0.00,0.96,0.93,2.80,1.99,1.76,4.28,0.00,0.00,1.51,1.85,1.25,0.73,0.61,2.16,0.00,0.00,0.71,0.98,0.11,0.08,0.10,0.14,0.00,0.00,0.06,0.07,0
'[12:42:25.868 20/01/2026]',0.73,0.62,0.50,0.63,0.00,0.00,0.36,0.43,2.42,1.83,1.62,1.54,0.00,0.00,0.91,0.88,2.73,1.99,1.78,4.19,0.00,0.00,1.51,1.85,1.21,0.75,0.60,2.15,0.00,0.00,0.73,1.01,0.11,0.08,0.10,0.13,0.00,0.00,0.06,0.07,0
'[12:42:25.906 20/01/2026]',0.70,0.60,0.48,0.59,0.00,0.00,0.35,0.42,2.47,1.85,1.61,1.47,0.00,0.00,0.87,0.83,2.78,1.97,1.80,4.08,0.00,0.00,1.51,1.86,1.17,0.76,0.61,2.15,0.00,0.00,0.73,1.04,0.12,0.08,0.11,0.13,0.00,0.00,0.07,0.07,0
'[12:42:25.932 20/01/2026]',0.69,0.57,0.47,0.57,0.00,0.00,0.35,0.40,2.53,1.86,1.62,1.41,0.00,0.00,0.84,0.80,2.88,1.95,1.79,3.97,0.00,0.00,1.48,1.86,1.12,0.75,0.61,2.17,0.00,0.00,0.75,1.06,0.12,0.08,0.11,0.13,0.00,0.00,0.07,0.07,0
'[12:42:25.938 20/01/2026]',0.65,0.56,0.45,0.55,0.00,0.00,0.33,0.39,2.55,1.88,1.61,1.47,0.00,0.00,0.80,0.76,2.95,1.91,1.80,3.85,0.00,0.00,1.46,1.86,1.12,0.77,0.61,2.22,0.00,0.00,0.77,1.08,0.13,0.08,0.10,0.13,0.00,0.00,0.07,0.07,0
'[12:42:25.946 20/01/2026]',0.67,0.53,0.45,0.51,0.00,0.00,0.32,0.38,2.57,1.87,1.59,1.51,0.00,0.00,0.78,0.73,2.98,1.94,1.81,3.74,0.00,0.00,1.43,1.86,1.14,0.81,0.63,2.28,0.00,0.00,0.80,1.10,0.12,0.08,0.11,0.12,0.00,0.00,0.07,0.06,0
'[12:42:25.963 20/01/2026]',0.66,0.54,0.44,0.50,0.00,0.00,0.31,0.36,2.55,1.87,1.56,1.54,0.00,0.00,0.76,0.71,2.97,1.94,1.82,3.62,0.00,0.00,1.40,1.85,1.15,0.85,0.67,2.33,0.00,0.00,0.84,1.13,0.12,0.08,0.11,0.12,0.00,0.00,0.07,0.06,0
'[12:42:25.980 20/01/2026]',0.66,0.53,0.42,0.48,0.00,0.00,0.29,0.34,2.53,1.84,1.52,1.56,0.00,0.00,0.73,0.68,2.97,1.91,1.83,3.51,0.00,0.00,1.38,1.85,1.16,0.87,0.70,2.37,0.00,0.00,0.87,1.16,0.12,0.07,0.11,0.12,0.00,0.00,0.07,0.07,0
'[12:42:25.997 20/01/2026]',0.66,0.53,0.41,0.47,0.00,0.00,0.27,0.33,2.51,1.81,1.49,1.56,0.00,0.00,0.71,0.66,2.97,1.88,1.85,3.39,0.00,0.00,1.40,1.84,1.17,0.89,0.73,2.40,0.00,0.00,0.90,1.18,0.12,0.07,0.11,0.11,0.00,0.00,0.06,0.06,0
'[12:42:26.014 20/01/2026]',0.66,0.52,0.40,0.46,0.00,0.00,0.26,0.32,2.49,1.78,1.45,1.57,0.00,0.00,0.69,0.65,2.97,1.86,1.86,3.28,0.00,0.00,1.44,1.84,1.18,0.91,0.76,2.43,0.00,0.00,0.93,1.20,0.12,0.07,0.11,0.11,0.00,0.00,0.06,0.06,0
'[12:42:26.031 20/01/2026]',0.66,0.52,0.38,0.46,0.00,0.00,0.25,0.31,2.47,1.76,1.42,1.57,0.00,0.00,0.67,0.63,2.99,1.84,1.88,3.18,0.00,0.00,1.47,1.83,1.21,0.92,0.78,2.46,0.00,0.00,0.95,1.22,0.11,0.07,0.10,0.10,0.00,0.00,0.06,0.06,0
'[12:42:26.047 20/01/2026]',0.65,0.51,0.37,0.43,0.00,0.00,0.24,0.31,2.45,1.73,1.39,1.57,0.00,0.00,0.66,0.61,3.00,1.82,1.89,3.08,0.00,0.00,1.50,1.82,1.22,0.94,0.80,2.48,0.00,0.00,0.97,1.22,0.11,0.07,0.10,0.10,0.00,0.00,0.06,0.06,0
'[12:42:26.063 20/01/2026]',0.64,0.50,0.36,0.41,0.00,0.00,0.23,0.30,2.42,1.70,1.37,1.57,0.00,0.00,0.64,0.59,3.02,1.81,1.90,2.98,0.00,0.00,1.53,1.82,1.25,0.95,0.82,2.50,0.00,0.00,0.99,1.22,0.11,0.07,0.09,0.10,0.00,0.00,0.06,0.06,0
'[12:42:26.079 20/01/2026]',0.63,0.49,0.36,0.40,0.00,0.00,0.21,0.29,2.40,1.68,1.34,1.58,0.00,0.00,0.62,0.55,3.04,1.80,1.92,2.88,0.00,0.00,1.55,1.83,1.28,0.97,0.83,2.51,0.00,0.00,1.00,1.20,0.11,0.07,0.09,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.096 20/01/2026]',0.62,0.48,0.35,0.39,0.00,0.00,0.21,0.27,2.37,1.65,1.33,1.59,0.00,0.00,0.61,0.52,3.06,1.79,1.94,2.80,0.00,0.00,1.56,1.84,1.30,0.99,0.85,2.52,0.00,0.00,1.02,1.18,0.11,0.07,0.09,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.113 20/01/2026]',0.61,0.48,0.35,0.39,0.00,0.00,0.21,0.26,2.35,1.63,1.31,1.60,0.00,0.00,0.60,0.51,3.07,1.79,1.95,2.72,0.00,0.00,1.57,1.86,1.32,1.01,0.86,2.53,0.00,0.00,1.04,1.16,0.11,0.07,0.09,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.129 20/01/2026]',0.60,0.47,0.34,0.38,0.00,0.00,0.21,0.24,2.33,1.61,1.30,1.61,0.00,0.00,0.59,0.50,3.09,1.78,1.97,2.64,0.00,0.00,1.58,1.88,1.34,1.02,0.87,2.54,0.00,0.00,1.06,1.13,0.12,0.07,0.08,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.147 20/01/2026]',0.59,0.46,0.33,0.38,0.00,0.00,0.22,0.23,2.31,1.59,1.28,1.62,0.00,0.00,0.58,0.50,3.10,1.78,1.98,2.57,0.00,0.00,1.59,1.89,1.36,1.04,0.88,2.54,0.00,0.00,1.08,1.12,0.12,0.07,0.08,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.163 20/01/2026]',0.59,0.46,0.33,0.38,0.00,0.00,0.21,0.22,2.28,1.57,1.27,1.63,0.00,0.00,0.57,0.49,3.11,1.77,1.99,2.51,0.00,0.00,1.60,1.90,1.36,1.05,0.88,2.55,0.00,0.00,1.10,1.10,0.12,0.07,0.08,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.180 20/01/2026]',0.60,0.45,0.33,0.37,0.00,0.00,0.20,0.21,2.24,1.54,1.25,1.63,0.00,0.00,0.57,0.48,3.11,1.76,1.99,2.46,0.00,0.00,1.61,1.92,1.35,1.06,0.89,2.56,0.00,0.00,1.11,1.08,0.12,0.07,0.08,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.196 20/01/2026]',0.61,0.45,0.33,0.40,0.00,0.00,0.19,0.20,2.21,1.52,1.25,1.68,0.00,0.00,0.57,0.48,3.11,1.75,2.00,2.44,0.00,0.00,1.63,1.93,1.34,1.06,0.90,2.55,0.00,0.00,1.13,1.07,0.12,0.07,0.08,0.09,0.00,0.00,0.06,0.06,0
'[12:42:26.213 20/01/2026]',0.62,0.46,0.34,0.42,0.00,0.00,0.19,0.20,2.17,1.49,1.26,1.72,0.00,0.00,0.57,0.47,3.11,1.74,2.00,2.42,0.00,0.00,1.64,1.94,1.33,1.06,0.91,2.55,0.00,0.00,1.14,1.05,0.13,0.07,0.08,0.09,0.00,0.00,0.06,0.05,0
'[12:42:26.229 20/01/2026]',0.62,0.46,0.34,0.45,0.00,0.00,0.19,0.19,2.15,1.46,1.27,1.75,0.00,0.00,0.57,0.47,3.11,1.73,2.00,2.40,0.00,0.00,1.66,1.95,1.33,1.06,0.91,2.54,0.00,0.00,1.15,1.03,0.13,0.07,0.08,0.09,0.00,0.00,0.06,0.05,0
'[12:42:26.246 20/01/2026]',0.62,0.47,0.33,0.47,0.00,0.00,0.19,0.19,2.13,1.44,1.27,1.79,0.00,0.00,0.57,0.47,3.11,1.72,2.00,2.38,0.00,0.00,1.66,1.96,1.31,1.06,0.93,2.54,0.00,0.00,1.15,1.02,0.13,0.07,0.08,0.09,0.00,0.00,0.06,0.05,0
'[12:42:26.262 20/01/2026]',0.60,0.46,0.32,0.45,0.00,0.00,0.18,0.18,2.13,1.43,1.27,1.80,0.00,0.00,0.58,0.47,3.09,1.70,2.01,2.37,0.00,0.00,1.66,1.96,1.33,1.05,0.94,2.54,0.00,0.00,1.15,1.04,0.12,0.07,0.09,0.10,0.00,0.00,0.06,0.05,0
'[12:42:26.279 20/01/2026]',0.60,0.45,0.31,0.42,0.00,0.00,0.17,0.17,2.14,1.42,1.25,1.79,0.00,0.00,0.59,0.48,3.07,1.69,2.03,2.35,0.00,0.00,1.64,1.95,1.36,1.04,0.95,2.53,0.00,0.00,1.15,1.05,0.12,0.07,0.09,0.10,0.00,0.00,0.07,0.06,0
'[12:42:26.296 20/01/2026]',0.59,0.45,0.31,0.46,0.00,0.00,0.17,0.17,2.15,1.42,1.24,1.72,0.00,0.00,0.59,0.49,3.05,1.70,2.05,2.31,0.00,0.00,1.65,1.93,1.38,1.04,0.96,2.47,0.00,0.00,1.16,1.04,0.12,0.07,0.08,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.313 20/01/2026]',0.59,0.45,0.30,0.49,0.00,0.00,0.16,0.17,2.16,1.42,1.25,1.69,0.00,0.00,0.60,0.50,3.02,1.72,2.07,2.28,0.00,0.00,1.66,1.91,1.41,1.03,0.97,2.42,0.00,0.00,1.16,1.04,0.12,0.08,0.08,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.331 20/01/2026]',0.59,0.45,0.30,0.52,0.00,0.00,0.17,0.17,2.17,1.42,1.26,1.72,0.00,0.00,0.61,0.50,3.00,1.73,2.10,2.24,0.00,0.00,1.68,1.90,1.43,1.05,0.98,2.38,0.00,0.00,1.16,1.03,0.12,0.08,0.08,0.11,0.00,0.00,0.07,0.06,0
'[12:42:26.347 20/01/2026]',0.60,0.45,0.30,0.52,0.00,0.00,0.15,0.17,2.17,1.41,1.27,1.70,0.00,0.00,0.62,0.50,2.96,1.75,2.13,2.21,0.00,0.00,1.70,1.88,1.44,1.07,0.98,2.30,0.00,0.00,1.17,1.02,0.12,0.08,0.08,0.11,0.00,0.00,0.07,0.06,0
'[12:42:26.363 20/01/2026]',0.60,0.45,0.29,0.51,0.00,0.00,0.15,0.17,2.17,1.42,1.28,1.67,0.00,0.00,0.63,0.50,2.93,1.77,2.15,2.18,0.00,0.00,1.72,1.87,1.46,1.09,0.98,2.21,0.00,0.00,1.17,1.01,0.12,0.08,0.08,0.11,0.00,0.00,0.07,0.06,0
'[12:42:26.379 20/01/2026]',0.60,0.46,0.29,0.51,0.00,0.00,0.15,0.16,2.17,1.42,1.28,1.65,0.00,0.00,0.63,0.50,2.91,1.79,2.18,2.16,0.00,0.00,1.74,1.86,1.47,1.10,0.99,2.13,0.00,0.00,1.18,1.00,0.12,0.07,0.08,0.11,0.00,0.00,0.07,0.06,0
'[12:42:26.396 20/01/2026]',0.59,0.47,0.28,0.50,0.00,0.00,0.15,0.16,2.16,1.43,1.28,1.62,0.00,0.00,0.63,0.50,2.90,1.80,2.21,2.14,0.00,0.00,1.76,1.85,1.47,1.11,0.98,2.06,0.00,0.00,1.18,0.99,0.12,0.07,0.08,0.11,0.00,0.00,0.07,0.06,0
'[12:42:26.413 20/01/2026]',0.58,0.46,0.28,0.50,0.00,0.00,0.14,0.16,2.15,1.42,1.28,1.60,0.00,0.00,0.64,0.50,2.95,1.82,2.23,2.12,0.00,0.00,1.79,1.83,1.47,1.12,0.98,1.98,0.00,0.00,1.19,0.99,0.13,0.08,0.08,0.10,0.00,0.00,0.07,0.06,0
'[12:42:26.429 20/01/2026]',0.58,0.46,0.28,0.49,0.00,0.00,0.14,0.16,2.13,1.42,1.28,1.57,0.00,0.00,0.63,0.50,3.02,1.84,2.26,2.10,0.00,0.00,1.81,1.82,1.45,1.12,0.97,1.90,0.00,0.00,1.19,0.99,0.13,0.08,0.07,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.446 20/01/2026]',0.58,0.46,0.29,0.50,0.00,0.00,0.14,0.15,2.12,1.42,1.28,1.54,0.00,0.00,0.63,0.50,3.08,1.86,2.28,2.09,0.00,0.00,1.83,1.81,1.44,1.12,0.95,1.82,0.00,0.00,1.19,0.98,0.13,0.08,0.07,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.462 20/01/2026]',0.58,0.45,0.29,0.51,0.00,0.00,0.14,0.15,2.11,1.41,1.29,1.52,0.00,0.00,0.62,0.50,3.15,1.87,2.29,2.08,0.00,0.00,1.86,1.79,1.41,1.13,0.93,1.74,0.00,0.00,1.19,0.98,0.13,0.08,0.07,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.479 20/01/2026]',0.58,0.45,0.29,0.51,0.00,0.00,0.15,0.15,2.11,1.40,1.32,1.51,0.00,0.00,0.62,0.49,3.22,1.90,2.28,2.08,0.00,0.00,1.90,1.77,1.38,1.12,0.89,1.66,0.00,0.00,1.17,0.98,0.13,0.08,0.07,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.496 20/01/2026]',0.58,0.45,0.28,0.50,0.00,0.00,0.15,0.16,2.12,1.40,1.34,1.51,0.00,0.00,0.62,0.47,3.29,1.92,2.27,2.09,0.00,0.00,1.93,1.74,1.34,1.12,0.86,1.58,0.00,0.00,1.16,0.96,0.14,0.08,0.07,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.513 20/01/2026]',0.57,0.45,0.27,0.50,0.00,0.00,0.15,0.17,2.12,1.39,1.35,1.54,0.00,0.00,0.62,0.45,3.36,1.94,2.25,2.10,0.00,0.00,1.97,1.72,1.29,1.11,0.82,1.51,0.00,0.00,1.14,0.95,0.13,0.08,0.07,0.10,0.00,0.00,0.07,0.05,0
'[12:42:26.529 20/01/2026]',0.57,0.45,0.26,0.51,0.00,0.00,0.14,0.17,2.12,1.39,1.37,1.54,0.00,0.00,0.63,0.43,3.42,1.97,2.24,2.13,0.00,0.00,2.00,1.69,1.25,1.10,0.78,1.45,0.00,0.00,1.11,0.93,0.13,0.08,0.07,0.10,0.00,0.00,0.08,0.05,0
'[12:42:26.545 20/01/2026]',0.57,0.44,0.25,0.53,0.00,0.00,0.14,0.18,2.12,1.39,1.39,1.55,0.00,0.00,0.64,0.41,3.47,1.99,2.23,2.16,0.00,0.00,2.03,1.67,1.23,1.08,0.75,1.39,0.00,0.00,1.09,0.91,0.12,0.08,0.07,0.10,0.00,0.00,0.08,0.06,0
'[12:42:26.563 20/01/2026]',0.56,0.44,0.25,0.54,0.00,0.00,0.14,0.18,2.12,1.38,1.40,1.55,0.00,0.00,0.64,0.40,3.52,2.01,2.21,2.18,0.00,0.00,2.06,1.65,1.21,1.07,0.72,1.33,0.00,0.00,1.07,0.89,0.12,0.08,0.07,0.10,0.00,0.00,0.08,0.06,0
'[12:42:26.579 20/01/2026]',0.56,0.44,0.24,0.55,0.00,0.00,0.13,0.18,2.13,1.38,1.42,1.56,0.00,0.00,0.65,0.38,3.57,2.02,2.20,2.20,0.00,0.00,2.09,1.63,1.20,1.06,0.69,1.30,0.00,0.00,1.06,0.88,0.13,0.08,0.07,0.10,0.00,0.00,0.08,0.06,0
'[12:42:26.595 20/01/2026]',0.55,0.44,0.24,0.56,0.00,0.00,0.13,0.18,2.13,1.38,1.43,1.56,0.00,0.00,0.65,0.37,3.62,2.04,2.19,2.22,0.00,0.00,2.12,1.62,1.18,1.05,0.66,1.30,0.00,0.00,1.04,0.86,0.13,0.08,0.07,0.10,0.00,0.00,0.09,0.06,0
'[12:42:26.622 20/01/2026]',0.55,0.44,0.23,0.57,0.00,0.00,0.13,0.19,2.13,1.38,1.44,1.56,0.00,0.00,0.66,0.36,3.66,2.06,2.18,2.24,0.00,0.00,2.14,1.60,1.17,1.05,0.65,1.30,0.00,0.00,1.03,0.85,0.14,0.08,0.07,0.10,0.00,0.00,0.09,0.07,0
'[12:42:26.629 20/01/2026]',0.55,0.44,0.24,0.58,0.00,0.00,0.12,0.19,2.13,1.37,1.45,1.57,0.00,0.00,0.67,0.35,3.69,2.07,2.16,2.26,0.00,0.00,2.17,1.59,1.15,1.04,0.63,1.31,0.00,0.00,1.01,0.84,0.14,0.09,0.07,0.10,0.00,0.00,0.09,0.07,0
'[12:42:26.645 20/01/2026]',0.55,0.44,0.25,0.58,0.00,0.00,0.12,0.18,2.12,1.37,1.45,1.57,0.00,0.00,0.68,0.34,3.73,2.08,2.14,2.28,0.00,0.00,2.20,1.57,1.13,1.03,0.63,1.32,0.00,0.00,0.99,0.83,0.14,0.08,0.07,0.10,0.00,0.00,0.08,0.06,0
'[12:42:26.663 20/01/2026]',0.56,0.44,0.27,0.57,0.00,0.00,0.12,0.17,2.10,1.35,1.43,1.56,0.00,0.00,0.69,0.33,3.78,2.10,2.08,2.30,0.00,0.00,2.22,1.55,1.12,1.02,0.64,1.31,0.00,0.00,0.97,0.81,0.14,0.08,0.07,0.10,0.00,0.00,0.08,0.07,0
'[12:42:26.679 20/01/2026]',0.57,0.44,0.30,0.55,0.00,0.00,0.12,0.18,2.08,1.33,1.42,1.56,0.00,0.00,0.70,0.34,3.82,2.12,2.03,2.32,0.00,0.00,2.24,1.51,1.12,1.01,0.66,1.30,0.00,0.00,0.97,0.79,0.14,0.08,0.07,0.10,0.00,0.00,0.08,0.06,0
'[12:42:26.696 20/01/2026]',0.59,0.44,0.30,0.53,0.00,0.00,0.13,0.19,2.06,1.31,1.38,1.55,0.00,0.00,0.72,0.35,3.86,2.15,1.97,2.34,0.00,0.00,2.25,1.48,1.11,1.01,0.69,1.29,0.00,0.00,0.97,0.77,0.14,0.08,0.07,0.10,0.00,0.00,0.08,0.06,0
