'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[14:15:26.613 20/01/2026]',1.13,0.68,0.42,0.34,0.00,0.00,0.26,0.16,5.97,3.82,1.63,1.42,0.00,0.00,1.17,1.06,7.05,3.88,2.53,1.95,0.00,0.00,2.15,1.60,3.10,2.87,1.04,1.42,0.00,0.00,2.14,0.74,0.09,0.07,0.05,0.04,0.00,0.00,0.09,0.04,0
'[14:15:26.629 20/01/2026]',1.15,0.69,0.43,0.35,0.00,0.00,0.25,0.17,5.97,3.81,1.61,1.38,0.00,0.00,1.11,1.05,7.08,3.91,2.54,1.97,0.00,0.00,2.11,1.61,3.11,2.89,1.04,1.41,0.00,0.00,2.17,0.72,0.09,0.07,0.05,0.04,0.00,0.00,0.09,0.04,0
'[14:15:26.646 20/01/2026]',1.17,0.70,0.44,0.37,0.00,0.00,0.24,0.18,5.96,3.80,1.59,1.35,0.00,0.00,1.05,1.04,7.10,3.94,2.55,1.99,0.00,0.00,2.07,1.61,3.12,2.90,1.04,1.41,0.00,0.00,2.20,0.69,0.08,0.07,0.05,0.04,0.00,0.00,0.09,0.04,0
'[14:15:26.662 20/01/2026]',1.18,0.72,0.45,0.38,0.00,0.00,0.23,0.19,5.96,3.80,1.57,1.33,0.00,0.00,1.00,1.03,7.12,3.97,2.56,2.00,0.00,0.00,2.03,1.62,3.13,2.91,1.04,1.40,0.00,0.00,2.23,0.67,0.08,0.07,0.05,0.04,0.00,0.00,0.09,0.04,0
'[14:15:26.679 20/01/2026]',1.17,0.73,0.45,0.39,0.00,0.00,0.22,0.19,5.96,3.79,1.56,1.30,0.00,0.00,0.96,1.01,7.12,3.99,2.56,2.02,0.00,0.00,1.99,1.63,3.13,2.93,1.03,1.39,0.00,0.00,2.26,0.65,0.08,0.07,0.05,0.04,0.00,0.00,0.08,0.05,0
'[14:15:26.695 20/01/2026]',1.17,0.72,0.44,0.38,0.00,0.00,0.22,0.19,5.95,3.79,1.54,1.27,0.00,0.00,0.92,0.99,7.13,4.00,2.56,2.02,0.00,0.00,1.96,1.62,3.13,2.93,1.02,1.37,0.00,0.00,2.29,0.61,0.08,0.07,0.05,0.04,0.00,0.00,0.08,0.04,0
'[14:15:26.712 20/01/2026]',1.16,0.72,0.43,0.37,0.00,0.00,0.21,0.18,5.95,3.76,1.53,1.24,0.00,0.00,0.89,0.96,7.13,4.02,2.55,2.02,0.00,0.00,1.93,1.61,3.13,2.95,1.03,1.36,0.00,0.00,2.31,0.58,0.08,0.08,0.05,0.04,0.00,0.00,0.08,0.04,0
'[14:15:26.729 20/01/2026]',1.15,0.71,0.43,0.37,0.00,0.00,0.22,0.18,5.94,3.73,1.52,1.21,0.00,0.00,0.88,0.94,7.14,4.04,2.54,2.02,0.00,0.00,1.88,1.60,3.14,2.98,1.04,1.35,0.00,0.00,2.32,0.56,0.08,0.09,0.05,0.05,0.00,0.00,0.08,0.04,0
'[14:15:26.745 20/01/2026]',1.12,0.72,0.43,0.36,0.00,0.00,0.24,0.18,5.89,3.68,1.50,1.18,0.00,0.00,0.91,0.92,7.17,4.08,2.53,2.03,0.00,0.00,1.89,1.60,3.18,3.03,1.04,1.35,0.00,0.00,2.32,0.58,0.08,0.09,0.05,0.05,0.00,0.00,0.08,0.04,0
'[14:15:26.761 20/01/2026]',1.10,0.73,0.42,0.36,0.00,0.00,0.26,0.18,5.85,3.54,1.48,1.16,0.00,0.00,0.93,0.92,7.19,4.20,2.52,2.07,0.00,0.00,1.94,1.62,3.22,3.14,1.04,1.38,0.00,0.00,2.32,0.62,0.07,0.10,0.05,0.05,0.00,0.00,0.09,0.05,0
'[14:15:26.779 20/01/2026]',1.08,0.73,0.42,0.35,0.00,0.00,0.27,0.19,5.81,3.56,1.46,1.16,0.00,0.00,0.95,0.92,7.22,4.32,2.52,2.10,0.00,0.00,1.98,1.64,3.26,3.23,1.04,1.40,0.00,0.00,2.32,0.65,0.07,0.11,0.05,0.05,0.00,0.00,0.09,0.05,0
'[14:15:26.796 20/01/2026]',1.09,0.74,0.43,0.35,0.00,0.00,0.27,0.19,5.78,3.59,1.46,1.16,0.00,0.00,0.96,0.92,7.24,4.43,2.50,2.13,0.00,0.00,2.03,1.66,3.32,3.33,1.04,1.42,0.00,0.00,2.32,0.68,0.08,0.12,0.05,0.05,0.00,0.00,0.08,0.05,0
'[14:15:26.812 20/01/2026]',1.10,0.73,0.44,0.34,0.00,0.00,0.27,0.19,5.76,3.58,1.45,1.14,0.00,0.00,0.97,0.92,7.26,4.56,2.49,2.17,0.00,0.00,2.08,1.68,3.39,3.43,1.05,1.46,0.00,0.00,2.31,0.70,0.08,0.13,0.05,0.05,0.00,0.00,0.08,0.05,0
'[14:15:26.828 20/01/2026]',1.13,0.72,0.45,0.34,0.00,0.00,0.28,0.18,5.73,3.58,1.45,1.12,0.00,0.00,0.99,0.92,7.30,4.68,2.48,2.21,0.00,0.00,2.14,1.70,3.44,3.52,1.06,1.49,0.00,0.00,2.29,0.72,0.08,0.13,0.05,0.06,0.00,0.00,0.08,0.05,0
'[14:15:26.845 20/01/2026]',1.16,0.76,0.46,0.35,0.00,0.00,0.28,0.18,5.70,3.55,1.44,1.09,0.00,0.00,1.01,0.92,7.33,4.87,2.48,2.26,0.00,0.00,2.20,1.73,3.49,3.57,1.08,1.50,0.00,0.00,2.27,0.73,0.08,0.13,0.05,0.06,0.00,0.00,0.08,0.05,0
'[14:15:26.862 20/01/2026]',1.19,0.79,0.47,0.37,0.00,0.00,0.29,0.18,5.68,3.53,1.44,1.11,0.00,0.00,1.03,0.92,7.36,5.04,2.52,2.31,0.00,0.00,2.25,1.76,3.54,3.61,1.09,1.52,0.00,0.00,2.25,0.74,0.09,0.12,0.05,0.06,0.00,0.00,0.08,0.05,0
'[14:15:26.879 20/01/2026]',1.19,0.82,0.47,0.38,0.00,0.00,0.27,0.18,5.68,3.50,1.44,1.14,0.00,0.00,1.04,0.92,7.40,5.20,2.57,2.36,0.00,0.00,2.32,1.79,3.57,3.65,1.09,1.53,0.00,0.00,2.21,0.74,0.09,0.12,0.05,0.05,0.00,0.00,0.08,0.05,0
'[14:15:26.896 20/01/2026]',1.20,0.80,0.48,0.38,0.00,0.00,0.27,0.17,5.66,3.43,1.44,1.15,0.00,0.00,1.07,0.91,7.45,5.39,2.61,2.42,0.00,0.00,2.38,1.82,3.61,3.66,1.10,1.53,0.00,0.00,2.19,0.74,0.09,0.12,0.05,0.06,0.00,0.00,0.09,0.04,0
'[14:15:26.912 20/01/2026]',1.22,0.79,0.49,0.38,0.00,0.00,0.26,0.17,5.64,3.34,1.43,1.15,0.00,0.00,1.09,0.91,7.49,5.58,2.65,2.49,0.00,0.00,2.44,1.85,3.64,3.65,1.11,1.53,0.00,0.00,2.18,0.74,0.09,0.12,0.05,0.06,0.00,0.00,0.09,0.04,0
'[14:15:26.929 20/01/2026]',1.23,0.78,0.49,0.38,0.00,0.00,0.25,0.16,5.62,3.26,1.42,1.15,0.00,0.00,1.11,0.90,7.53,5.76,2.68,2.55,0.00,0.00,2.49,1.88,3.67,3.65,1.11,1.52,0.00,0.00,2.16,0.74,0.09,0.11,0.05,0.06,0.00,0.00,0.09,0.04,0
'[14:15:26.945 20/01/2026]',1.28,0.77,0.49,0.38,0.00,0.00,0.24,0.16,5.58,3.19,1.42,1.15,0.00,0.00,1.14,0.90,7.53,5.93,2.72,2.61,0.00,0.00,2.55,1.91,3.71,3.65,1.12,1.52,0.00,0.00,2.16,0.73,0.09,0.11,0.05,0.05,0.00,0.00,0.09,0.04,0
'[14:15:26.962 20/01/2026]',1.32,0.76,0.49,0.37,0.00,0.00,0.23,0.15,5.55,3.12,1.42,1.15,0.00,0.00,1.16,0.90,7.53,6.08,2.75,2.66,0.00,0.00,2.60,1.95,3.74,3.64,1.13,1.51,0.00,0.00,2.16,0.74,0.10,0.10,0.05,0.05,0.00,0.00,0.08,0.04,0
'[14:15:26.979 20/01/2026]',1.37,0.75,0.49,0.37,0.00,0.00,0.23,0.15,5.52,3.06,1.42,1.14,0.00,0.00,1.18,0.90,7.54,6.22,2.78,2.72,0.00,0.00,2.65,1.98,3.77,3.63,1.14,1.51,0.00,0.00,2.16,0.74,0.10,0.10,0.05,0.05,0.00,0.00,0.08,0.04,0
'[14:15:26.995 20/01/2026]',1.34,0.75,0.47,0.36,0.00,0.00,0.23,0.15,5.39,3.00,1.40,1.14,0.00,0.00,1.23,0.89,7.47,6.35,2.78,2.77,0.00,0.00,2.69,2.01,3.83,3.63,1.13,1.51,0.00,0.00,2.16,0.74,0.14,0.09,0.06,0.05,0.00,0.00,0.08,0.04,0
'[14:15:27.012 20/01/2026]',1.47,0.72,0.49,0.35,0.00,0.00,0.24,0.14,5.16,2.94,1.34,1.12,0.00,0.00,1.27,0.89,7.23,6.43,2.76,2.80,0.00,0.00,2.75,2.04,3.74,3.65,1.10,1.51,0.00,0.00,2.18,0.75,0.14,0.11,0.06,0.05,0.00,0.00,0.08,0.04,0
'[14:15:27.029 20/01/2026]',1.59,0.79,0.51,0.35,0.00,0.00,0.25,0.14,4.95,2.94,1.28,1.11,0.00,0.00,1.31,0.88,7.02,6.44,2.74,2.82,0.00,0.00,2.81,2.08,3.66,3.59,1.06,1.49,0.00,0.00,2.19,0.74,0.15,0.11,0.06,0.05,0.00,0.00,0.09,0.04,0
'[14:15:27.045 20/01/2026]',1.70,0.85,0.53,0.36,0.00,0.00,0.25,0.13,4.75,2.95,1.23,1.10,0.00,0.00,1.34,0.87,6.82,6.45,2.73,2.84,0.00,0.00,2.87,2.12,3.58,3.54,1.03,1.47,0.00,0.00,2.21,0.74,0.16,0.11,0.06,0.05,0.00,0.00,0.09,0.04,0
'[14:15:27.062 20/01/2026]',1.69,0.91,0.52,0.36,0.00,0.00,0.25,0.13,4.45,2.95,1.17,1.09,0.00,0.00,1.36,0.86,6.42,6.46,2.65,2.85,0.00,0.00,2.95,2.16,3.45,3.49,1.00,1.46,0.00,0.00,2.23,0.74,0.20,0.11,0.07,0.05,0.00,0.00,0.10,0.04,0
'[14:15:27.079 20/01/2026]',1.81,0.93,0.55,0.35,0.00,0.00,0.24,0.13,4.33,2.94,1.13,1.05,0.00,0.00,1.35,0.85,6.06,6.33,2.58,2.83,0.00,0.00,3.04,2.19,3.25,3.33,1.00,1.41,0.00,0.00,2.26,0.73,0.21,0.14,0.08,0.06,0.00,0.00,0.10,0.04,0
'[14:15:27.096 20/01/2026]',1.92,1.01,0.57,0.37,0.00,0.00,0.24,0.13,4.22,2.98,1.09,1.00,0.00,0.00,1.35,0.83,5.74,6.18,2.51,2.80,0.00,0.00,3.13,2.23,3.06,3.15,1.01,1.38,0.00,0.00,2.28,0.75,0.22,0.15,0.08,0.06,0.00,0.00,0.10,0.04,0
'[14:15:27.113 20/01/2026]',1.91,1.08,0.57,0.38,0.00,0.00,0.24,0.13,4.25,3.02,1.10,0.96,0.00,0.00,1.35,0.82,5.54,6.04,2.42,2.78,0.00,0.00,3.21,2.26,3.00,2.99,1.04,1.35,0.00,0.00,2.32,0.77,0.23,0.15,0.08,0.06,0.00,0.00,0.11,0.04,0
'[14:15:27.128 20/01/2026]',1.89,1.07,0.56,0.38,0.00,0.00,0.25,0.14,4.28,3.04,1.11,0.98,0.00,0.00,1.35,0.82,5.36,5.83,2.34,2.73,0.00,0.00,3.28,2.28,2.95,2.91,1.08,1.34,0.00,0.00,2.37,0.80,0.24,0.16,0.08,0.06,0.00,0.00,0.11,0.04,0
'[14:15:27.145 20/01/2026]',1.88,1.07,0.56,0.37,0.00,0.00,0.25,0.15,4.35,3.07,1.13,1.04,0.00,0.00,1.37,0.82,5.24,5.64,2.27,2.68,0.00,0.00,3.34,2.30,2.90,2.83,1.10,1.33,0.00,0.00,2.44,0.83,0.24,0.16,0.08,0.06,0.00,0.00,0.12,0.04,0
'[14:15:27.162 20/01/2026]',1.87,1.05,0.56,0.37,0.00,0.00,0.26,0.16,4.42,3.08,1.21,1.12,0.00,0.00,1.40,0.83,5.13,5.45,2.21,2.64,0.00,0.00,3.39,2.31,2.85,2.79,1.12,1.34,0.00,0.00,2.50,0.86,0.23,0.16,0.07,0.06,0.00,0.00,0.13,0.04,0
'[14:15:27.179 20/01/2026]',1.87,1.04,0.56,0.36,0.00,0.00,0.27,0.16,4.48,3.23,1.28,1.18,0.00,0.00,1.42,0.83,5.03,5.28,2.15,2.60,0.00,0.00,3.44,2.32,2.81,2.75,1.15,1.35,0.00,0.00,2.56,0.89,0.23,0.15,0.07,0.06,0.00,0.00,0.13,0.04,0
'[14:15:27.195 20/01/2026]',1.79,1.03,0.54,0.36,0.00,0.00,0.27,0.16,4.60,3.42,1.36,1.24,0.00,0.00,1.47,0.84,5.00,5.13,2.09,2.56,0.00,0.00,3.46,2.32,2.76,2.72,1.16,1.35,0.00,0.00,2.65,0.92,0.21,0.15,0.07,0.06,0.00,0.00,0.13,0.04,0
'[14:15:27.213 20/01/2026]',1.71,0.97,0.52,0.34,0.00,0.00,0.27,0.16,4.70,3.63,1.42,1.31,0.00,0.00,1.51,0.84,4.98,5.00,2.04,2.52,0.00,0.00,3.48,2.33,2.71,2.69,1.16,1.36,0.00,0.00,2.73,0.95,0.20,0.14,0.07,0.06,0.00,0.00,0.12,0.04,0
'[14:15:27.229 20/01/2026]',1.65,0.92,0.51,0.33,0.00,0.00,0.26,0.16,4.81,3.83,1.48,1.37,0.00,0.00,1.56,0.85,4.97,4.87,1.99,2.49,0.00,0.00,3.47,2.33,2.65,2.67,1.16,1.37,0.00,0.00,2.82,0.98,0.20,0.14,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.245 20/01/2026]',1.59,0.89,0.50,0.33,0.00,0.00,0.26,0.17,4.91,4.02,1.53,1.42,0.00,0.00,1.61,0.85,4.96,4.76,1.95,2.45,0.00,0.00,3.46,2.32,2.60,2.64,1.16,1.39,0.00,0.00,2.90,1.00,0.19,0.13,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.263 20/01/2026]',1.56,0.85,0.49,0.32,0.00,0.00,0.25,0.18,5.02,4.19,1.57,1.47,0.00,0.00,1.66,0.85,4.98,4.66,1.90,2.41,0.00,0.00,3.45,2.31,2.52,2.62,1.15,1.40,0.00,0.00,2.98,1.02,0.18,0.13,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.279 20/01/2026]',1.54,0.84,0.49,0.32,0.00,0.00,0.25,0.18,5.12,4.37,1.61,1.52,0.00,0.00,1.70,0.84,5.00,4.58,1.85,2.37,0.00,0.00,3.44,2.30,2.45,2.58,1.14,1.42,0.00,0.00,3.04,1.03,0.18,0.13,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.295 20/01/2026]',1.51,0.83,0.49,0.32,0.00,0.00,0.25,0.19,5.20,4.54,1.62,1.55,0.00,0.00,1.75,0.83,5.05,4.51,1.79,2.33,0.00,0.00,3.42,2.28,2.36,2.54,1.10,1.43,0.00,0.00,3.09,1.05,0.16,0.12,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.311 20/01/2026]',1.48,0.81,0.49,0.33,0.00,0.00,0.25,0.20,5.27,4.68,1.63,1.58,0.00,0.00,1.79,0.82,5.09,4.45,1.74,2.29,0.00,0.00,3.41,2.26,2.28,2.49,1.07,1.43,0.00,0.00,3.13,1.06,0.15,0.12,0.07,0.05,0.00,0.00,0.13,0.04,0
'[14:15:27.328 20/01/2026]',1.44,0.80,0.47,0.34,0.00,0.00,0.25,0.20,5.33,4.82,1.65,1.61,0.00,0.00,1.83,0.81,5.13,4.40,1.66,2.25,0.00,0.00,3.39,2.25,2.19,2.44,1.01,1.43,0.00,0.00,3.16,1.07,0.15,0.11,0.07,0.05,0.00,0.00,0.13,0.04,0
'[14:15:27.345 20/01/2026]',1.41,0.77,0.44,0.31,0.00,0.00,0.25,0.19,5.38,4.93,1.68,1.61,0.00,0.00,1.87,0.79,5.17,4.34,1.58,2.19,0.00,0.00,3.38,2.21,2.10,2.38,0.96,1.41,0.00,0.00,3.19,1.08,0.14,0.10,0.07,0.05,0.00,0.00,0.13,0.04,0
'[14:15:27.362 20/01/2026]',1.38,0.75,0.42,0.30,0.00,0.00,0.25,0.18,5.42,5.03,1.70,1.60,0.00,0.00,1.90,0.76,5.21,4.28,1.55,2.14,0.00,0.00,3.37,2.18,2.02,2.33,0.92,1.40,0.00,0.00,3.22,1.08,0.13,0.10,0.08,0.05,0.00,0.00,0.13,0.04,0
'[14:15:27.378 20/01/2026]',1.35,0.73,0.40,0.28,0.00,0.00,0.24,0.17,5.47,5.12,1.72,1.60,0.00,0.00,1.93,0.74,5.25,4.32,1.55,2.10,0.00,0.00,3.36,2.15,1.95,2.28,0.87,1.38,0.00,0.00,3.24,1.09,0.13,0.10,0.08,0.05,0.00,0.00,0.13,0.04,0
'[14:15:27.396 20/01/2026]',1.32,0.71,0.39,0.26,0.00,0.00,0.23,0.18,5.50,5.21,1.74,1.60,0.00,0.00,1.96,0.72,5.29,4.40,1.55,2.05,0.00,0.00,3.35,2.12,1.88,2.23,0.83,1.37,0.00,0.00,3.26,1.10,0.12,0.09,0.07,0.05,0.00,0.00,0.13,0.04,0
'[14:15:27.413 20/01/2026]',1.30,0.70,0.38,0.25,0.00,0.00,0.23,0.17,5.53,5.28,1.77,1.60,0.00,0.00,1.98,0.69,5.32,4.48,1.54,2.01,0.00,0.00,3.34,2.09,1.82,2.19,0.79,1.35,0.00,0.00,3.28,1.11,0.12,0.09,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.429 20/01/2026]',1.28,0.69,0.36,0.24,0.00,0.00,0.22,0.16,5.56,5.36,1.79,1.59,0.00,0.00,2.00,0.67,5.35,4.55,1.54,1.96,0.00,0.00,3.33,2.06,1.79,2.14,0.75,1.34,0.00,0.00,3.29,1.11,0.11,0.09,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.445 20/01/2026]',1.26,0.68,0.36,0.22,0.00,0.00,0.21,0.16,5.59,5.42,1.81,1.59,0.00,0.00,2.03,0.64,5.38,4.62,1.54,1.92,0.00,0.00,3.32,2.03,1.80,2.10,0.72,1.32,0.00,0.00,3.31,1.12,0.10,0.09,0.07,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.462 20/01/2026]',1.25,0.68,0.36,0.22,0.00,0.00,0.21,0.17,5.61,5.48,1.83,1.57,0.00,0.00,2.04,0.62,5.42,4.68,1.55,1.89,0.00,0.00,3.32,2.00,1.80,2.06,0.69,1.30,0.00,0.00,3.33,1.13,0.10,0.08,0.06,0.05,0.00,0.00,0.12,0.04,0
'[14:15:27.478 20/01/2026]',1.24,0.68,0.35,0.22,0.00,0.00,0.21,0.17,5.63,5.53,1.85,1.56,0.00,0.00,2.05,0.60,5.44,4.74,1.55,1.85,0.00,0.00,3.31,1.96,1.81,2.04,0.66,1.29,0.00,0.00,3.35,1.15,0.09,0.08,0.06,0.04,0.00,0.00,0.12,0.04,0
'[14:15:27.502 20/01/2026]',1.23,0.69,0.35,0.22,0.00,0.00,0.20,0.17,5.65,5.54,1.87,1.54,0.00,0.00,2.06,0.58,5.45,4.75,1.55,1.83,0.00,0.00,3.31,1.92,1.82,2.05,0.64,1.28,0.00,0.00,3.37,1.16,0.09,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.527 20/01/2026]',1.23,0.69,0.35,0.22,0.00,0.00,0.20,0.16,5.67,5.56,1.89,1.52,0.00,0.00,2.07,0.58,5.47,4.77,1.56,1.80,0.00,0.00,3.31,1.88,1.82,2.07,0.63,1.28,0.00,0.00,3.39,1.17,0.09,0.09,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.549 20/01/2026]',1.23,0.70,0.35,0.22,0.00,0.00,0.20,0.16,5.68,5.57,1.90,1.50,0.00,0.00,2.08,0.58,5.47,4.78,1.56,1.78,0.00,0.00,3.32,1.85,1.84,2.08,0.62,1.28,0.00,0.00,3.40,1.18,0.08,0.09,0.06,0.04,0.00,0.00,0.12,0.04,0
'[14:15:27.573 20/01/2026]',1.24,0.69,0.36,0.22,0.00,0.00,0.20,0.17,5.70,5.58,1.92,1.48,0.00,0.00,2.05,0.58,5.47,4.78,1.56,1.76,0.00,0.00,3.34,1.81,1.84,2.10,0.62,1.28,0.00,0.00,3.41,1.18,0.08,0.08,0.06,0.04,0.00,0.00,0.12,0.04,0
'[14:15:27.598 20/01/2026]',1.24,0.66,0.35,0.21,0.00,0.00,0.20,0.17,5.70,5.57,1.94,1.46,0.00,0.00,2.02,0.57,5.45,4.76,1.55,1.75,0.00,0.00,3.37,1.77,1.83,2.13,0.62,1.28,0.00,0.00,3.39,1.17,0.08,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.623 20/01/2026]',1.24,0.65,0.35,0.21,0.00,0.00,0.20,0.17,5.70,5.58,1.96,1.45,0.00,0.00,1.99,0.57,5.43,4.73,1.55,1.76,0.00,0.00,3.41,1.79,1.83,2.17,0.61,1.28,0.00,0.00,3.38,1.17,0.07,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.649 20/01/2026]',1.24,0.64,0.36,0.20,0.00,0.00,0.20,0.17,5.69,5.58,1.98,1.43,0.00,0.00,1.96,0.57,5.46,4.71,1.54,1.77,0.00,0.00,3.45,1.82,1.82,2.20,0.62,1.27,0.00,0.00,3.35,1.16,0.07,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.674 20/01/2026]',1.24,0.64,0.36,0.21,0.00,0.00,0.20,0.18,5.69,5.57,1.98,1.41,0.00,0.00,1.94,0.56,5.50,4.69,1.56,1.78,0.00,0.00,3.48,1.84,1.80,2.21,0.63,1.26,0.00,0.00,3.31,1.15,0.06,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.698 20/01/2026]',1.24,0.65,0.37,0.22,0.00,0.00,0.20,0.18,5.69,5.57,1.98,1.40,0.00,0.00,1.92,0.54,5.55,4.68,1.57,1.79,0.00,0.00,3.51,1.86,1.79,2.21,0.64,1.23,0.00,0.00,3.27,1.14,0.06,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.724 20/01/2026]',1.24,0.65,0.38,0.22,0.00,0.00,0.22,0.18,5.69,5.57,1.98,1.40,0.00,0.00,1.90,0.55,5.59,4.67,1.58,1.79,0.00,0.00,3.53,1.89,1.78,2.21,0.65,1.21,0.00,0.00,3.23,1.13,0.06,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.748 20/01/2026]',1.25,0.66,0.37,0.22,0.00,0.00,0.22,0.18,5.69,5.57,1.98,1.40,0.00,0.00,1.90,0.56,5.60,4.65,1.59,1.79,0.00,0.00,3.53,1.91,1.75,2.21,0.65,1.19,0.00,0.00,3.17,1.12,0.06,0.08,0.06,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.774 20/01/2026]',1.27,0.72,0.37,0.24,0.00,0.00,0.23,0.18,5.68,5.54,1.98,1.38,0.00,0.00,1.91,0.56,5.62,4.60,1.61,1.77,0.00,0.00,3.53,1.94,1.73,2.17,0.66,1.15,0.00,0.00,3.11,1.10,0.06,0.07,0.05,0.04,0.00,0.00,0.10,0.04,0
'[14:15:27.801 20/01/2026]',1.26,0.77,0.37,0.26,0.00,0.00,0.22,0.18,5.64,5.51,1.97,1.39,0.00,0.00,1.89,0.55,5.61,4.54,1.60,1.77,0.00,0.00,3.50,1.96,1.69,2.14,0.66,1.11,0.00,0.00,3.02,1.09,0.06,0.07,0.05,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.826 20/01/2026]',1.24,0.79,0.35,0.27,0.00,0.00,0.23,0.17,5.59,5.41,1.95,1.39,0.00,0.00,1.87,0.54,5.59,4.45,1.59,1.75,0.00,0.00,3.44,1.97,1.64,2.04,0.67,1.06,0.00,0.00,2.94,1.08,0.07,0.08,0.05,0.04,0.00,0.00,0.11,0.04,0
'[14:15:27.852 20/01/2026]',1.24,0.83,0.35,0.29,0.00,0.00,0.23,0.17,5.57,5.29,1.94,1.39,0.00,0.00,1.83,0.52,5.58,4.31,1.59,1.71,0.00,0.00,3.36,1.97,1.58,1.94,0.68,1.02,0.00,0.00,2.86,1.05,0.08,0.09,0.05,0.05,0.00,0.00,0.11,0.05,0
'[14:15:27.877 20/01/2026]',1.24,0.82,0.34,0.29,0.00,0.00,0.23,0.17,5.54,5.14,1.93,1.38,0.00,0.00,1.79,0.50,5.57,4.16,1.60,1.67,0.00,0.00,3.29,1.97,1.53,1.87,0.68,0.99,0.00,0.00,2.79,1.03,0.09,0.09,0.05,0.05,0.00,0.00,0.10,0.04,0
'[14:15:27.904 20/01/2026]',1.26,0.82,0.35,0.29,0.00,0.00,0.23,0.17,5.55,5.01,1.92,1.37,0.00,0.00,1.75,0.49,5.59,4.06,1.62,1.63,0.00,0.00,3.23,1.96,1.46,1.80,0.68,0.96,0.00,0.00,2.71,1.00,0.11,0.09,0.06,0.05,0.00,0.00,0.10,0.04,0
'[14:15:27.929 20/01/2026]',1.28,0.84,0.36,0.30,0.00,0.00,0.25,0.17,5.68,4.91,1.96,1.36,0.00,0.00,1.74,0.48,5.70,3.97,1.66,1.60,0.00,0.00,3.20,1.96,1.46,1.73,0.68,0.94,0.00,0.00,2.62,0.98,0.12,0.09,0.06,0.05,0.00,0.00,0.10,0.04,0
'[14:15:27.958 20/01/2026]',1.21,0.89,0.34,0.32,0.00,0.00,0.25,0.17,5.78,4.90,2.00,1.40,0.00,0.00,1.74,0.46,5.89,3.90,1.73,1.59,0.00,0.00,3.19,1.96,1.69,1.74,0.77,0.94,0.00,0.00,2.51,0.96,0.13,0.10,0.06,0.05,0.00,0.00,0.10,0.04,0
'[14:15:27.985 20/01/2026]',1.19,0.89,0.33,0.31,0.00,0.00,0.25,0.17,5.92,4.88,2.04,1.44,0.00,0.00,1.72,0.45,6.06,3.88,1.80,1.61,0.00,0.00,3.21,1.97,1.92,1.79,0.85,0.97,0.00,0.00,2.39,0.94,0.13,0.11,0.06,0.06,0.00,0.00,0.10,0.04,0
'[14:15:28.012 20/01/2026]',1.17,0.86,0.31,0.30,0.00,0.00,0.25,0.18,6.09,4.89,2.08,1.47,0.00,0.00,1.71,0.44,6.22,3.87,1.86,1.65,0.00,0.00,3.22,1.96,2.13,1.84,0.92,1.00,0.00,0.00,2.27,0.94,0.14,0.11,0.06,0.06,0.00,0.00,0.10,0.04,0
'[14:15:28.039 20/01/2026]',1.16,0.83,0.30,0.29,0.00,0.00,0.25,0.18,6.29,4.91,2.12,1.51,0.00,0.00,1.69,0.43,6.37,3.85,1.92,1.74,0.00,0.00,3.23,1.96,2.32,1.88,0.99,1.04,0.00,0.00,2.17,0.93,0.14,0.11,0.06,0.06,0.00,0.00,0.10,0.04,0
'[14:15:28.065 20/01/2026]',1.13,0.81,0.29,0.28,0.00,0.00,0.26,0.19,6.43,4.93,2.15,1.54,0.00,0.00,1.65,0.43,6.54,3.85,1.98,1.82,0.00,0.00,3.24,1.96,2.49,1.93,1.05,1.07,0.00,0.00,2.07,0.93,0.15,0.10,0.06,0.06,0.00,0.00,0.10,0.05,0
