'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:35:30.010 21/01/2026]',0.32,0.25,0.16,0.18,0.00,0.00,0.09,0.09,1.15,0.81,0.71,0.66,0.00,0.00,0.61,0.64,1.15,1.50,1.11,1.40,0.00,0.00,1.53,1.38,0.89,0.76,0.34,0.32,0.00,0.00,0.59,0.70,0.06,0.04,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.026 21/01/2026]',0.31,0.23,0.15,0.17,0.00,0.00,0.08,0.09,1.13,0.80,0.68,0.65,0.00,0.00,0.59,0.61,1.16,1.50,1.11,1.39,0.00,0.00,1.50,1.35,0.89,0.76,0.33,0.33,0.00,0.00,0.60,0.70,0.06,0.04,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.043 21/01/2026]',0.29,0.22,0.14,0.16,0.00,0.00,0.08,0.09,1.11,0.80,0.65,0.64,0.00,0.00,0.57,0.58,1.16,1.51,1.11,1.38,0.00,0.00,1.48,1.32,0.89,0.76,0.32,0.33,0.00,0.00,0.60,0.69,0.06,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.060 21/01/2026]',0.28,0.21,0.14,0.15,0.00,0.00,0.09,0.09,1.09,0.79,0.64,0.62,0.00,0.00,0.55,0.56,1.17,1.51,1.11,1.37,0.00,0.00,1.46,1.29,0.89,0.76,0.34,0.33,0.00,0.00,0.61,0.69,0.06,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.076 21/01/2026]',0.26,0.21,0.14,0.15,0.00,0.00,0.09,0.09,1.08,0.79,0.63,0.62,0.00,0.00,0.53,0.53,1.17,1.50,1.11,1.35,0.00,0.00,1.44,1.27,0.89,0.76,0.36,0.34,0.00,0.00,0.62,0.69,0.06,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.093 21/01/2026]',0.25,0.21,0.14,0.15,0.00,0.00,0.09,0.09,1.05,0.79,0.61,0.62,0.00,0.00,0.51,0.50,1.18,1.49,1.10,1.34,0.00,0.00,1.41,1.24,0.88,0.77,0.38,0.35,0.00,0.00,0.63,0.69,0.05,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.110 21/01/2026]',0.23,0.21,0.14,0.15,0.00,0.00,0.09,0.09,1.03,0.80,0.60,0.61,0.00,0.00,0.48,0.47,1.18,1.48,1.09,1.31,0.00,0.00,1.39,1.22,0.88,0.77,0.41,0.36,0.00,0.00,0.64,0.69,0.05,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.126 21/01/2026]',0.22,0.20,0.14,0.15,0.00,0.00,0.09,0.09,1.02,0.80,0.59,0.61,0.00,0.00,0.46,0.44,1.19,1.46,1.08,1.30,0.00,0.00,1.37,1.20,0.87,0.78,0.43,0.37,0.00,0.00,0.64,0.69,0.05,0.04,0.05,0.03,0.00,0.00,0.03,0.03,0
'[11:35:30.143 21/01/2026]',0.21,0.20,0.14,0.15,0.00,0.00,0.09,0.09,0.99,0.81,0.57,0.60,0.00,0.00,0.44,0.42,1.20,1.45,1.07,1.28,0.00,0.00,1.35,1.18,0.86,0.79,0.45,0.39,0.00,0.00,0.65,0.69,0.05,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.159 21/01/2026]',0.20,0.19,0.13,0.15,0.00,0.00,0.10,0.09,0.97,0.82,0.56,0.60,0.00,0.00,0.42,0.39,1.21,1.43,1.05,1.26,0.00,0.00,1.33,1.17,0.85,0.80,0.48,0.39,0.00,0.00,0.65,0.69,0.05,0.04,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.176 21/01/2026]',0.18,0.18,0.13,0.15,0.00,0.00,0.10,0.08,0.95,0.83,0.55,0.60,0.00,0.00,0.39,0.37,1.22,1.41,1.04,1.23,0.00,0.00,1.32,1.15,0.84,0.82,0.50,0.40,0.00,0.00,0.65,0.69,0.05,0.04,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.193 21/01/2026]',0.17,0.17,0.13,0.15,0.00,0.00,0.10,0.08,0.93,0.84,0.54,0.60,0.00,0.00,0.37,0.35,1.23,1.39,1.03,1.22,0.00,0.00,1.30,1.14,0.86,0.84,0.52,0.40,0.00,0.00,0.65,0.68,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.209 21/01/2026]',0.17,0.17,0.12,0.15,0.00,0.00,0.09,0.08,0.91,0.85,0.52,0.60,0.00,0.00,0.35,0.33,1.24,1.37,1.01,1.20,0.00,0.00,1.28,1.13,0.87,0.85,0.54,0.40,0.00,0.00,0.65,0.68,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.227 21/01/2026]',0.16,0.16,0.12,0.15,0.00,0.00,0.10,0.08,0.89,0.85,0.50,0.59,0.00,0.00,0.34,0.30,1.26,1.35,0.99,1.17,0.00,0.00,1.25,1.12,0.88,0.87,0.57,0.42,0.00,0.00,0.64,0.67,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.243 21/01/2026]',0.16,0.17,0.12,0.14,0.00,0.00,0.10,0.08,0.87,0.83,0.48,0.57,0.00,0.00,0.34,0.29,1.27,1.34,0.97,1.16,0.00,0.00,1.23,1.10,0.89,0.91,0.59,0.44,0.00,0.00,0.62,0.66,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.260 21/01/2026]',0.16,0.17,0.12,0.14,0.00,0.00,0.10,0.08,0.84,0.82,0.46,0.55,0.00,0.00,0.33,0.28,1.28,1.34,0.94,1.14,0.00,0.00,1.20,1.08,0.91,0.94,0.60,0.47,0.00,0.00,0.61,0.65,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.276 21/01/2026]',0.16,0.17,0.12,0.14,0.00,0.00,0.10,0.08,0.81,0.83,0.44,0.53,0.00,0.00,0.33,0.27,1.29,1.34,0.91,1.13,0.00,0.00,1.17,1.05,0.92,0.97,0.61,0.49,0.00,0.00,0.63,0.63,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.293 21/01/2026]',0.16,0.16,0.12,0.14,0.00,0.00,0.09,0.08,0.79,0.83,0.43,0.51,0.00,0.00,0.32,0.27,1.29,1.35,0.88,1.13,0.00,0.00,1.14,1.02,0.93,1.01,0.61,0.51,0.00,0.00,0.66,0.60,0.05,0.05,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.310 21/01/2026]',0.17,0.16,0.12,0.14,0.00,0.00,0.09,0.08,0.75,0.83,0.42,0.50,0.00,0.00,0.32,0.27,1.29,1.35,0.86,1.12,0.00,0.00,1.12,0.99,0.93,1.04,0.62,0.53,0.00,0.00,0.69,0.58,0.05,0.05,0.06,0.04,0.00,0.00,0.03,0.04,0
'[11:35:30.326 21/01/2026]',0.17,0.16,0.12,0.14,0.00,0.00,0.09,0.08,0.72,0.83,0.42,0.49,0.00,0.00,0.32,0.27,1.28,1.35,0.83,1.11,0.00,0.00,1.10,0.96,0.93,1.08,0.62,0.55,0.00,0.00,0.72,0.55,0.05,0.05,0.05,0.04,0.00,0.00,0.03,0.04,0
'[11:35:30.343 21/01/2026]',0.16,0.16,0.12,0.14,0.00,0.00,0.09,0.09,0.68,0.82,0.41,0.47,0.00,0.00,0.32,0.28,1.26,1.35,0.83,1.11,0.00,0.00,1.08,0.92,0.92,1.11,0.63,0.57,0.00,0.00,0.75,0.53,0.05,0.05,0.05,0.04,0.00,0.00,0.03,0.04,0
'[11:35:30.360 21/01/2026]',0.16,0.16,0.12,0.13,0.00,0.00,0.09,0.09,0.65,0.82,0.41,0.46,0.00,0.00,0.32,0.28,1.25,1.34,0.84,1.10,0.00,0.00,1.06,0.89,0.91,1.14,0.63,0.59,0.00,0.00,0.77,0.51,0.05,0.05,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.376 21/01/2026]',0.15,0.15,0.12,0.13,0.00,0.00,0.10,0.09,0.62,0.81,0.42,0.45,0.00,0.00,0.33,0.29,1.23,1.34,0.86,1.09,0.00,0.00,1.04,0.86,0.89,1.17,0.64,0.60,0.00,0.00,0.79,0.49,0.05,0.05,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.393 21/01/2026]',0.15,0.15,0.13,0.13,0.00,0.00,0.11,0.10,0.60,0.81,0.42,0.45,0.00,0.00,0.34,0.31,1.22,1.33,0.88,1.09,0.00,0.00,1.01,0.82,0.88,1.20,0.64,0.62,0.00,0.00,0.80,0.48,0.05,0.05,0.05,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.409 21/01/2026]',0.15,0.15,0.13,0.13,0.00,0.00,0.12,0.11,0.58,0.80,0.42,0.44,0.00,0.00,0.35,0.33,1.21,1.33,0.89,1.09,0.00,0.00,0.99,0.82,0.87,1.23,0.65,0.63,0.00,0.00,0.82,0.47,0.05,0.05,0.05,0.03,0.00,0.00,0.03,0.03,0
'[11:35:30.427 21/01/2026]',0.15,0.15,0.14,0.13,0.00,0.00,0.13,0.13,0.57,0.80,0.43,0.44,0.00,0.00,0.36,0.35,1.21,1.33,0.91,1.09,0.00,0.00,0.96,0.83,0.86,1.25,0.65,0.64,0.00,0.00,0.83,0.46,0.04,0.05,0.05,0.03,0.00,0.00,0.03,0.03,0
'[11:35:30.443 21/01/2026]',0.15,0.14,0.14,0.13,0.00,0.00,0.13,0.13,0.55,0.79,0.43,0.43,0.00,0.00,0.37,0.36,1.20,1.32,0.92,1.10,0.00,0.00,0.94,0.85,0.84,1.27,0.66,0.64,0.00,0.00,0.83,0.45,0.04,0.04,0.05,0.03,0.00,0.00,0.03,0.03,0
'[11:35:30.460 21/01/2026]',0.14,0.14,0.14,0.13,0.00,0.00,0.13,0.13,0.53,0.79,0.42,0.42,0.00,0.00,0.38,0.38,1.21,1.32,0.93,1.10,0.00,0.00,0.91,0.86,0.83,1.29,0.66,0.65,0.00,0.00,0.84,0.45,0.05,0.04,0.05,0.03,0.00,0.00,0.03,0.04,0
'[11:35:30.476 21/01/2026]',0.14,0.14,0.14,0.13,0.00,0.00,0.13,0.13,0.52,0.78,0.42,0.41,0.00,0.00,0.39,0.40,1.21,1.31,0.93,1.10,0.00,0.00,0.89,0.88,0.82,1.31,0.67,0.65,0.00,0.00,0.84,0.44,0.05,0.04,0.05,0.03,0.00,0.00,0.04,0.04,0
'[11:35:30.493 21/01/2026]',0.13,0.14,0.13,0.13,0.00,0.00,0.13,0.13,0.50,0.78,0.42,0.40,0.00,0.00,0.40,0.41,1.21,1.31,0.94,1.10,0.00,0.00,0.86,0.89,0.81,1.32,0.67,0.66,0.00,0.00,0.85,0.44,0.05,0.04,0.05,0.03,0.00,0.00,0.04,0.04,0
'[11:35:30.509 21/01/2026]',0.12,0.13,0.13,0.13,0.00,0.00,0.13,0.13,0.49,0.77,0.41,0.39,0.00,0.00,0.41,0.43,1.22,1.30,0.95,1.11,0.00,0.00,0.84,0.90,0.80,1.33,0.68,0.66,0.00,0.00,0.86,0.44,0.05,0.04,0.05,0.04,0.00,0.00,0.04,0.04,0
'[11:35:30.527 21/01/2026]',0.11,0.13,0.12,0.12,0.00,0.00,0.12,0.12,0.47,0.77,0.41,0.38,0.00,0.00,0.41,0.44,1.22,1.30,0.96,1.11,0.00,0.00,0.83,0.91,0.80,1.35,0.68,0.66,0.00,0.00,0.86,0.43,0.05,0.04,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.543 21/01/2026]',0.10,0.12,0.12,0.12,0.00,0.00,0.12,0.12,0.46,0.76,0.41,0.37,0.00,0.00,0.42,0.46,1.23,1.30,0.96,1.11,0.00,0.00,0.83,0.92,0.79,1.36,0.69,0.67,0.00,0.00,0.87,0.43,0.05,0.04,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.560 21/01/2026]',0.10,0.12,0.11,0.11,0.00,0.00,0.13,0.12,0.45,0.76,0.41,0.36,0.00,0.00,0.42,0.47,1.23,1.30,0.97,1.11,0.00,0.00,0.82,0.93,0.79,1.37,0.69,0.67,0.00,0.00,0.88,0.42,0.05,0.04,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.576 21/01/2026]',0.10,0.12,0.12,0.11,0.00,0.00,0.14,0.12,0.44,0.75,0.41,0.35,0.00,0.00,0.41,0.47,1.23,1.30,0.98,1.11,0.00,0.00,0.82,0.94,0.77,1.39,0.69,0.67,0.00,0.00,0.89,0.42,0.05,0.04,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.593 21/01/2026]',0.11,0.13,0.12,0.11,0.00,0.00,0.14,0.13,0.44,0.74,0.40,0.34,0.00,0.00,0.40,0.46,1.22,1.30,0.99,1.12,0.00,0.00,0.81,0.96,0.76,1.41,0.69,0.67,0.00,0.00,0.91,0.41,0.05,0.04,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:35:30.610 21/01/2026]',0.10,0.13,0.13,0.11,0.00,0.00,0.15,0.13,0.43,0.74,0.39,0.34,0.00,0.00,0.41,0.46,1.22,1.30,1.00,1.13,0.00,0.00,0.80,0.98,0.74,1.43,0.69,0.68,0.00,0.00,0.92,0.40,0.05,0.04,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.626 21/01/2026]',0.10,0.14,0.12,0.11,0.00,0.00,0.15,0.13,0.41,0.74,0.38,0.34,0.00,0.00,0.41,0.45,1.21,1.30,1.00,1.13,0.00,0.00,0.79,0.99,0.72,1.47,0.69,0.68,0.00,0.00,0.93,0.41,0.05,0.05,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.643 21/01/2026]',0.10,0.13,0.12,0.10,0.00,0.00,0.15,0.14,0.40,0.75,0.38,0.33,0.00,0.00,0.42,0.45,1.21,1.29,1.00,1.13,0.00,0.00,0.78,1.00,0.71,1.51,0.68,0.69,0.00,0.00,0.95,0.41,0.05,0.05,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.660 21/01/2026]',0.10,0.13,0.12,0.10,0.00,0.00,0.15,0.14,0.39,0.76,0.37,0.33,0.00,0.00,0.42,0.46,1.21,1.29,1.00,1.13,0.00,0.00,0.78,1.02,0.69,1.54,0.68,0.69,0.00,0.00,0.96,0.42,0.05,0.05,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.677 21/01/2026]',0.09,0.12,0.12,0.10,0.00,0.00,0.15,0.14,0.38,0.77,0.36,0.32,0.00,0.00,0.43,0.47,1.21,1.28,1.00,1.13,0.00,0.00,0.77,1.03,0.67,1.58,0.68,0.70,0.00,0.00,0.96,0.42,0.05,0.05,0.06,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.693 21/01/2026]',0.09,0.12,0.13,0.09,0.00,0.00,0.14,0.13,0.38,0.78,0.36,0.32,0.00,0.00,0.44,0.48,1.20,1.27,1.01,1.13,0.00,0.00,0.76,1.03,0.66,1.61,0.69,0.71,0.00,0.00,0.96,0.42,0.05,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:35:30.709 21/01/2026]',0.09,0.12,0.13,0.09,0.00,0.00,0.14,0.12,0.37,0.78,0.35,0.31,0.00,0.00,0.46,0.49,1.19,1.26,1.00,1.13,0.00,0.00,0.76,1.04,0.64,1.65,0.68,0.71,0.00,0.00,0.96,0.42,0.05,0.04,0.07,0.04,0.00,0.00,0.04,0.04,0
'[11:35:30.726 21/01/2026]',0.09,0.13,0.13,0.10,0.00,0.00,0.14,0.12,0.35,0.79,0.35,0.31,0.00,0.00,0.47,0.51,1.18,1.25,1.00,1.12,0.00,0.00,0.77,1.03,0.63,1.67,0.68,0.71,0.00,0.00,0.94,0.43,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.04,0
'[11:35:30.746 21/01/2026]',0.09,0.14,0.14,0.10,0.00,0.00,0.15,0.12,0.34,0.78,0.36,0.30,0.00,0.00,0.48,0.53,1.17,1.22,1.00,1.11,0.00,0.00,0.78,1.02,0.61,1.69,0.67,0.70,0.00,0.00,0.93,0.43,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.04,0
'[11:35:30.763 21/01/2026]',0.10,0.14,0.14,0.10,0.00,0.00,0.15,0.12,0.33,0.78,0.36,0.30,0.00,0.00,0.49,0.54,1.16,1.20,1.00,1.10,0.00,0.00,0.78,1.01,0.59,1.70,0.67,0.69,0.00,0.00,0.91,0.43,0.04,0.04,0.06,0.04,0.00,0.00,0.04,0.04,0
'[11:35:30.781 21/01/2026]',0.10,0.15,0.14,0.10,0.00,0.00,0.15,0.12,0.31,0.77,0.36,0.30,0.00,0.00,0.49,0.55,1.14,1.20,0.99,1.09,0.00,0.00,0.80,1.00,0.57,1.72,0.66,0.68,0.00,0.00,0.89,0.43,0.04,0.05,0.07,0.04,0.00,0.00,0.05,0.04,0
'[11:35:30.797 21/01/2026]',0.10,0.15,0.14,0.11,0.00,0.00,0.15,0.12,0.29,0.77,0.36,0.30,0.00,0.00,0.49,0.56,1.12,1.19,0.98,1.07,0.00,0.00,0.81,0.99,0.55,1.73,0.66,0.67,0.00,0.00,0.87,0.42,0.04,0.04,0.07,0.04,0.00,0.00,0.05,0.04,0
'[11:35:30.814 21/01/2026]',0.10,0.16,0.14,0.11,0.00,0.00,0.15,0.13,0.29,0.76,0.38,0.30,0.00,0.00,0.47,0.57,1.09,1.18,0.98,1.05,0.00,0.00,0.84,0.97,0.52,1.73,0.66,0.66,0.00,0.00,0.86,0.42,0.04,0.04,0.07,0.04,0.00,0.00,0.05,0.04,0
'[11:35:30.830 21/01/2026]',0.10,0.15,0.13,0.11,0.00,0.00,0.15,0.12,0.29,0.75,0.39,0.32,0.00,0.00,0.45,0.57,1.07,1.17,0.97,1.03,0.00,0.00,0.87,0.95,0.50,1.74,0.66,0.66,0.00,0.00,0.84,0.40,0.04,0.04,0.07,0.04,0.00,0.00,0.05,0.04,0
'[11:35:30.848 21/01/2026]',0.10,0.14,0.13,0.10,0.00,0.00,0.15,0.12,0.30,0.73,0.40,0.34,0.00,0.00,0.45,0.56,1.04,1.15,0.97,1.00,0.00,0.00,0.92,0.93,0.49,1.74,0.66,0.65,0.00,0.00,0.83,0.39,0.04,0.04,0.07,0.05,0.00,0.00,0.05,0.04,0
'[11:35:30.864 21/01/2026]',0.11,0.14,0.13,0.10,0.00,0.00,0.16,0.12,0.30,0.72,0.41,0.35,0.00,0.00,0.45,0.57,1.02,1.13,0.97,0.99,0.00,0.00,0.95,0.90,0.48,1.74,0.66,0.64,0.00,0.00,0.82,0.40,0.04,0.04,0.07,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.882 21/01/2026]',0.11,0.14,0.14,0.10,0.00,0.00,0.16,0.12,0.31,0.71,0.42,0.36,0.00,0.00,0.46,0.57,1.00,1.12,0.97,0.97,0.00,0.00,0.99,0.88,0.46,1.73,0.65,0.64,0.00,0.00,0.81,0.41,0.05,0.04,0.07,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.898 21/01/2026]',0.11,0.14,0.14,0.10,0.00,0.00,0.17,0.13,0.31,0.70,0.42,0.37,0.00,0.00,0.46,0.57,0.98,1.11,0.97,0.95,0.00,0.00,1.02,0.86,0.48,1.73,0.65,0.63,0.00,0.00,0.80,0.41,0.05,0.04,0.07,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.915 21/01/2026]',0.11,0.14,0.14,0.10,0.00,0.00,0.17,0.13,0.31,0.69,0.43,0.38,0.00,0.00,0.46,0.57,0.96,1.09,0.97,0.94,0.00,0.00,1.06,0.85,0.49,1.73,0.65,0.63,0.00,0.00,0.79,0.42,0.05,0.04,0.07,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.933 21/01/2026]',0.11,0.14,0.14,0.10,0.00,0.00,0.17,0.13,0.32,0.68,0.44,0.39,0.00,0.00,0.47,0.58,0.95,1.08,0.97,0.92,0.00,0.00,1.09,0.83,0.50,1.73,0.65,0.62,0.00,0.00,0.79,0.43,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.950 21/01/2026]',0.11,0.14,0.14,0.10,0.00,0.00,0.17,0.13,0.32,0.67,0.45,0.40,0.00,0.00,0.47,0.58,0.93,1.07,0.97,0.91,0.00,0.00,1.11,0.82,0.51,1.73,0.65,0.62,0.00,0.00,0.79,0.44,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.968 21/01/2026]',0.11,0.14,0.15,0.10,0.00,0.00,0.17,0.13,0.33,0.67,0.46,0.41,0.00,0.00,0.48,0.59,0.91,1.06,0.96,0.90,0.00,0.00,1.14,0.81,0.52,1.73,0.64,0.62,0.00,0.00,0.78,0.46,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:30.985 21/01/2026]',0.10,0.15,0.14,0.10,0.00,0.00,0.16,0.12,0.34,0.66,0.48,0.41,0.00,0.00,0.49,0.60,0.89,1.05,0.97,0.90,0.00,0.00,1.17,0.79,0.53,1.73,0.62,0.62,0.00,0.00,0.77,0.47,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.002 21/01/2026]',0.10,0.14,0.14,0.10,0.00,0.00,0.15,0.12,0.34,0.67,0.49,0.42,0.00,0.00,0.51,0.61,0.87,1.04,0.97,0.89,0.00,0.00,1.20,0.78,0.54,1.73,0.60,0.61,0.00,0.00,0.75,0.47,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.018 21/01/2026]',0.10,0.13,0.14,0.10,0.00,0.00,0.16,0.11,0.35,0.67,0.49,0.43,0.00,0.00,0.52,0.63,0.84,1.07,1.00,0.89,0.00,0.00,1.24,0.78,0.55,1.73,0.57,0.61,0.00,0.00,0.78,0.48,0.04,0.04,0.07,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.036 21/01/2026]',0.10,0.13,0.15,0.10,0.00,0.00,0.16,0.12,0.36,0.68,0.49,0.42,0.00,0.00,0.53,0.64,0.81,1.10,1.02,0.90,0.00,0.00,1.27,0.81,0.56,1.73,0.54,0.60,0.00,0.00,0.81,0.48,0.04,0.04,0.07,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.053 21/01/2026]',0.10,0.13,0.16,0.10,0.00,0.00,0.16,0.12,0.36,0.68,0.49,0.42,0.00,0.00,0.53,0.65,0.79,1.13,1.04,0.90,0.00,0.00,1.30,0.84,0.56,1.73,0.52,0.59,0.00,0.00,0.83,0.47,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.070 21/01/2026]',0.10,0.13,0.16,0.10,0.00,0.00,0.17,0.12,0.36,0.69,0.48,0.42,0.00,0.00,0.54,0.65,0.78,1.16,1.06,0.91,0.00,0.00,1.34,0.86,0.56,1.73,0.50,0.58,0.00,0.00,0.86,0.47,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.087 21/01/2026]',0.10,0.14,0.16,0.10,0.00,0.00,0.17,0.12,0.36,0.70,0.47,0.41,0.00,0.00,0.54,0.66,0.79,1.19,1.08,0.92,0.00,0.00,1.37,0.89,0.57,1.72,0.49,0.57,0.00,0.00,0.89,0.46,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.105 21/01/2026]',0.10,0.15,0.16,0.10,0.00,0.00,0.17,0.12,0.36,0.71,0.46,0.41,0.00,0.00,0.54,0.66,0.80,1.21,1.10,0.93,0.00,0.00,1.40,0.91,0.57,1.71,0.49,0.56,0.00,0.00,0.92,0.48,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.04,0
'[11:35:31.121 21/01/2026]',0.10,0.16,0.16,0.10,0.00,0.00,0.17,0.12,0.37,0.71,0.45,0.40,0.00,0.00,0.54,0.66,0.81,1.25,1.13,0.94,0.00,0.00,1.44,0.94,0.56,1.70,0.48,0.54,0.00,0.00,0.94,0.49,0.04,0.04,0.08,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.139 21/01/2026]',0.10,0.16,0.16,0.10,0.00,0.00,0.16,0.12,0.37,0.72,0.44,0.39,0.00,0.00,0.54,0.66,0.82,1.28,1.14,0.95,0.00,0.00,1.47,0.96,0.56,1.68,0.47,0.53,0.00,0.00,0.96,0.51,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.156 21/01/2026]',0.11,0.17,0.16,0.10,0.00,0.00,0.16,0.12,0.38,0.72,0.44,0.39,0.00,0.00,0.53,0.65,0.82,1.32,1.16,0.96,0.00,0.00,1.50,0.99,0.56,1.66,0.47,0.51,0.00,0.00,0.98,0.52,0.04,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.174 21/01/2026]',0.11,0.17,0.16,0.09,0.00,0.00,0.16,0.12,0.38,0.72,0.44,0.38,0.00,0.00,0.53,0.65,0.83,1.35,1.17,0.98,0.00,0.00,1.53,1.01,0.55,1.64,0.46,0.50,0.00,0.00,0.99,0.53,0.04,0.04,0.08,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.192 21/01/2026]',0.12,0.17,0.17,0.10,0.00,0.00,0.16,0.11,0.39,0.71,0.43,0.38,0.00,0.00,0.52,0.65,0.83,1.38,1.18,0.98,0.00,0.00,1.56,1.03,0.55,1.62,0.46,0.48,0.00,0.00,1.00,0.53,0.05,0.04,0.08,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.209 21/01/2026]',0.11,0.17,0.16,0.10,0.00,0.00,0.15,0.11,0.40,0.71,0.44,0.37,0.00,0.00,0.52,0.64,0.82,1.41,1.18,0.99,0.00,0.00,1.59,1.05,0.56,1.60,0.46,0.46,0.00,0.00,1.01,0.54,0.05,0.04,0.08,0.04,0.00,0.00,0.04,0.03,0
'[11:35:31.228 21/01/2026]',0.11,0.17,0.16,0.10,0.00,0.00,0.15,0.11,0.41,0.72,0.44,0.38,0.00,0.00,0.52,0.64,0.82,1.43,1.19,0.98,0.00,0.00,1.61,1.07,0.56,1.58,0.46,0.43,0.00,0.00,1.02,0.55,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.246 21/01/2026]',0.11,0.17,0.16,0.10,0.00,0.00,0.15,0.10,0.42,0.73,0.44,0.39,0.00,0.00,0.52,0.64,0.82,1.44,1.19,0.98,0.00,0.00,1.63,1.08,0.56,1.55,0.47,0.42,0.00,0.00,1.03,0.55,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.263 21/01/2026]',0.11,0.17,0.15,0.10,0.00,0.00,0.14,0.10,0.43,0.74,0.44,0.39,0.00,0.00,0.52,0.64,0.82,1.45,1.19,0.97,0.00,0.00,1.65,1.10,0.56,1.53,0.47,0.43,0.00,0.00,1.04,0.56,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
'[11:35:31.282 21/01/2026]',0.12,0.16,0.15,0.10,0.00,0.00,0.14,0.09,0.44,0.75,0.45,0.40,0.00,0.00,0.51,0.64,0.81,1.46,1.19,0.97,0.00,0.00,1.67,1.11,0.56,1.51,0.47,0.44,0.00,0.00,1.05,0.56,0.05,0.04,0.08,0.05,0.00,0.00,0.04,0.03,0
