'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[14:18:53.623 20/01/2026]',0.37,0.46,0.19,0.22,0.00,0.00,0.22,0.17,1.49,2.48,1.29,1.34,0.00,0.00,2.89,0.76,2.90,3.97,1.87,2.79,0.00,0.00,2.21,1.86,2.30,3.25,1.49,1.55,0.00,0.00,1.77,1.05,0.07,0.09,0.05,0.05,0.00,0.00,0.12,0.06,0
'[14:18:53.641 20/01/2026]',0.37,0.46,0.19,0.22,0.00,0.00,0.21,0.17,1.51,2.54,1.28,1.35,0.00,0.00,2.92,0.77,2.87,4.02,1.85,2.77,0.00,0.00,2.21,1.83,2.31,3.29,1.47,1.54,0.00,0.00,1.71,1.00,0.07,0.08,0.05,0.05,0.00,0.00,0.12,0.06,0
'[14:18:53.657 20/01/2026]',0.37,0.46,0.19,0.22,0.00,0.00,0.20,0.16,1.52,2.59,1.25,1.37,0.00,0.00,2.94,0.78,2.85,4.06,1.86,2.74,0.00,0.00,2.25,1.80,2.32,3.32,1.44,1.52,0.00,0.00,1.65,0.95,0.07,0.08,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.675 20/01/2026]',0.38,0.46,0.19,0.22,0.00,0.00,0.19,0.15,1.53,2.64,1.23,1.38,0.00,0.00,2.96,0.80,2.84,4.10,1.86,2.73,0.00,0.00,2.30,1.77,2.33,3.35,1.42,1.50,0.00,0.00,1.59,0.91,0.07,0.08,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.690 20/01/2026]',0.37,0.46,0.19,0.22,0.00,0.00,0.19,0.15,1.54,2.68,1.21,1.39,0.00,0.00,2.98,0.81,2.84,4.14,1.88,2.71,0.00,0.00,2.33,1.75,2.32,3.37,1.39,1.48,0.00,0.00,1.54,0.87,0.07,0.08,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.707 20/01/2026]',0.37,0.45,0.18,0.22,0.00,0.00,0.18,0.14,1.56,2.72,1.19,1.40,0.00,0.00,3.01,0.82,2.83,4.18,1.89,2.69,0.00,0.00,2.36,1.72,2.32,3.39,1.37,1.47,0.00,0.00,1.48,0.84,0.07,0.08,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.723 20/01/2026]',0.36,0.45,0.17,0.21,0.00,0.00,0.21,0.13,1.57,2.75,1.18,1.42,0.00,0.00,3.04,0.84,2.84,4.22,1.91,2.68,0.00,0.00,2.40,1.69,2.30,3.40,1.34,1.45,0.00,0.00,1.43,0.82,0.07,0.07,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.740 20/01/2026]',0.35,0.46,0.16,0.22,0.00,0.00,0.23,0.15,1.59,2.80,1.17,1.44,0.00,0.00,3.07,0.85,2.85,4.26,1.93,2.66,0.00,0.00,2.42,1.65,2.29,3.42,1.31,1.45,0.00,0.00,1.37,0.80,0.07,0.07,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.756 20/01/2026]',0.35,0.48,0.16,0.23,0.00,0.00,0.23,0.16,1.62,2.85,1.17,1.47,0.00,0.00,3.08,0.87,2.87,4.29,1.95,2.64,0.00,0.00,2.47,1.61,2.27,3.44,1.28,1.44,0.00,0.00,1.33,0.79,0.06,0.07,0.05,0.04,0.00,0.00,0.12,0.06,0
'[14:18:53.774 20/01/2026]',0.36,0.49,0.15,0.24,0.00,0.00,0.24,0.16,1.64,2.89,1.17,1.48,0.00,0.00,3.09,0.88,2.89,4.32,1.97,2.62,0.00,0.00,2.52,1.56,2.24,3.46,1.26,1.43,0.00,0.00,1.28,0.78,0.06,0.08,0.05,0.04,0.00,0.00,0.11,0.06,0
'[14:18:53.790 20/01/2026]',0.36,0.50,0.14,0.25,0.00,0.00,0.24,0.17,1.67,2.93,1.16,1.50,0.00,0.00,3.09,0.88,2.91,4.35,1.98,2.59,0.00,0.00,2.56,1.52,2.22,3.47,1.23,1.43,0.00,0.00,1.24,0.78,0.06,0.08,0.05,0.05,0.00,0.00,0.11,0.06,0
'[14:18:53.807 20/01/2026]',0.36,0.50,0.14,0.25,0.00,0.00,0.25,0.17,1.70,2.97,1.16,1.51,0.00,0.00,3.09,0.88,2.93,4.37,2.00,2.57,0.00,0.00,2.61,1.47,2.19,3.48,1.21,1.42,0.00,0.00,1.26,0.78,0.06,0.08,0.05,0.04,0.00,0.00,0.10,0.06,0
'[14:18:53.823 20/01/2026]',0.36,0.50,0.14,0.25,0.00,0.00,0.25,0.17,1.72,3.01,1.15,1.52,0.00,0.00,3.10,0.89,2.95,4.40,2.01,2.54,0.00,0.00,2.64,1.43,2.17,3.48,1.19,1.42,0.00,0.00,1.29,0.78,0.06,0.07,0.05,0.04,0.00,0.00,0.10,0.06,0
'[14:18:53.839 20/01/2026]',0.37,0.51,0.14,0.26,0.00,0.00,0.28,0.17,1.75,3.05,1.16,1.53,0.00,0.00,3.12,0.89,2.97,4.42,2.03,2.52,0.00,0.00,2.66,1.39,2.15,3.49,1.18,1.41,0.00,0.00,1.33,0.78,0.06,0.07,0.05,0.04,0.00,0.00,0.10,0.06,0
'[14:18:53.857 20/01/2026]',0.38,0.51,0.15,0.27,0.00,0.00,0.29,0.18,1.78,3.08,1.16,1.55,0.00,0.00,3.15,0.90,2.99,4.44,2.04,2.50,0.00,0.00,2.66,1.39,2.14,3.50,1.18,1.41,0.00,0.00,1.39,0.78,0.06,0.07,0.05,0.04,0.00,0.00,0.10,0.06,0
'[14:18:53.873 20/01/2026]',0.39,0.51,0.15,0.28,0.00,0.00,0.30,0.18,1.81,3.12,1.17,1.56,0.00,0.00,3.19,0.91,3.01,4.46,2.06,2.48,0.00,0.00,2.66,1.38,2.13,3.51,1.17,1.42,0.00,0.00,1.43,0.79,0.05,0.07,0.05,0.04,0.00,0.00,0.11,0.07,0
'[14:18:53.890 20/01/2026]',0.39,0.52,0.16,0.29,0.00,0.00,0.31,0.18,1.83,3.15,1.18,1.57,0.00,0.00,3.23,0.92,3.03,4.48,2.08,2.46,0.00,0.00,2.64,1.38,2.12,3.53,1.18,1.42,0.00,0.00,1.46,0.82,0.05,0.07,0.05,0.04,0.00,0.00,0.11,0.07,0
'[14:18:53.906 20/01/2026]',0.40,0.50,0.16,0.29,0.00,0.00,0.32,0.17,1.86,3.20,1.18,1.59,0.00,0.00,3.28,0.94,3.05,4.50,2.10,2.45,0.00,0.00,2.62,1.36,2.12,3.55,1.18,1.43,0.00,0.00,1.49,0.84,0.05,0.06,0.04,0.04,0.00,0.00,0.11,0.07,0
'[14:18:53.924 20/01/2026]',0.40,0.49,0.17,0.29,0.00,0.00,0.33,0.17,1.89,3.24,1.19,1.60,0.00,0.00,3.32,0.96,3.07,4.52,2.12,2.45,0.00,0.00,2.60,1.35,2.11,3.57,1.19,1.44,0.00,0.00,1.52,0.86,0.05,0.06,0.04,0.04,0.00,0.00,0.11,0.07,0
'[14:18:53.940 20/01/2026]',0.40,0.47,0.18,0.30,0.00,0.00,0.33,0.16,1.91,3.28,1.19,1.62,0.00,0.00,3.35,0.97,3.08,4.53,2.13,2.44,0.00,0.00,2.59,1.34,2.11,3.59,1.19,1.45,0.00,0.00,1.54,0.88,0.05,0.06,0.04,0.04,0.00,0.00,0.11,0.07,0
'[14:18:53.957 20/01/2026]',0.41,0.46,0.18,0.30,0.00,0.00,0.32,0.16,1.93,3.32,1.18,1.63,0.00,0.00,3.39,0.99,3.10,4.55,2.14,2.43,0.00,0.00,2.56,1.32,2.11,3.60,1.20,1.45,0.00,0.00,1.55,0.89,0.05,0.07,0.05,0.04,0.00,0.00,0.10,0.07,0
'[14:18:53.973 20/01/2026]',0.42,0.46,0.19,0.30,0.00,0.00,0.31,0.16,1.93,3.37,1.17,1.64,0.00,0.00,3.43,1.00,3.12,4.58,2.14,2.42,0.00,0.00,2.53,1.30,2.12,3.63,1.22,1.46,0.00,0.00,1.54,0.91,0.05,0.06,0.05,0.04,0.00,0.00,0.10,0.07,0
'[14:18:53.990 20/01/2026]',0.44,0.46,0.21,0.31,0.00,0.00,0.30,0.17,1.93,3.41,1.16,1.65,0.00,0.00,3.46,1.00,3.15,4.61,2.14,2.41,0.00,0.00,2.50,1.29,2.13,3.66,1.24,1.48,0.00,0.00,1.54,0.94,0.05,0.06,0.06,0.04,0.00,0.00,0.10,0.07,0
'[14:18:54.006 20/01/2026]',0.44,0.46,0.21,0.31,0.00,0.00,0.30,0.17,1.93,3.45,1.15,1.66,0.00,0.00,3.49,1.00,3.17,4.64,2.14,2.41,0.00,0.00,2.46,1.32,2.15,3.69,1.28,1.49,0.00,0.00,1.55,0.98,0.05,0.06,0.06,0.04,0.00,0.00,0.09,0.07,0
'[14:18:54.023 20/01/2026]',0.44,0.47,0.21,0.30,0.00,0.00,0.30,0.17,1.93,3.48,1.15,1.66,0.00,0.00,3.52,1.00,3.19,4.68,2.13,2.39,0.00,0.00,2.43,1.35,2.17,3.71,1.31,1.51,0.00,0.00,1.55,1.01,0.05,0.06,0.06,0.04,0.00,0.00,0.09,0.08,0
'[14:18:54.040 20/01/2026]',0.44,0.48,0.21,0.30,0.00,0.00,0.31,0.17,1.93,3.52,1.17,1.66,0.00,0.00,3.56,1.00,3.21,4.71,2.11,2.38,0.00,0.00,2.40,1.37,2.19,3.73,1.37,1.53,0.00,0.00,1.55,1.05,0.05,0.06,0.05,0.04,0.00,0.00,0.09,0.08,0
'[14:18:54.056 20/01/2026]',0.44,0.48,0.21,0.31,0.00,0.00,0.32,0.17,1.93,3.55,1.19,1.68,0.00,0.00,3.59,0.99,3.23,4.74,2.09,2.36,0.00,0.00,2.37,1.40,2.20,3.75,1.42,1.56,0.00,0.00,1.54,1.08,0.05,0.06,0.05,0.04,0.00,0.00,0.10,0.08,0
'[14:18:54.073 20/01/2026]',0.44,0.48,0.21,0.32,0.00,0.00,0.32,0.17,1.93,3.58,1.21,1.69,0.00,0.00,3.62,0.99,3.25,4.77,2.08,2.33,0.00,0.00,2.32,1.42,2.22,3.77,1.46,1.59,0.00,0.00,1.55,1.12,0.04,0.06,0.05,0.04,0.00,0.00,0.09,0.07,0
'[14:18:54.090 20/01/2026]',0.44,0.48,0.21,0.33,0.00,0.00,0.33,0.17,1.93,3.60,1.23,1.71,0.00,0.00,3.65,0.99,3.26,4.80,2.06,2.31,0.00,0.00,2.27,1.45,2.23,3.79,1.51,1.62,0.00,0.00,1.59,1.15,0.04,0.06,0.05,0.04,0.00,0.00,0.09,0.07,0
'[14:18:54.106 20/01/2026]',0.45,0.49,0.24,0.33,0.00,0.00,0.33,0.18,1.95,3.63,1.28,1.73,0.00,0.00,3.68,0.98,3.28,4.82,2.04,2.28,0.00,0.00,2.26,1.47,2.24,3.80,1.54,1.65,0.00,0.00,1.64,1.17,0.04,0.06,0.05,0.04,0.00,0.00,0.09,0.07,0
'[14:18:54.123 20/01/2026]',0.47,0.49,0.26,0.35,0.00,0.00,0.33,0.19,1.97,3.67,1.32,1.77,0.00,0.00,3.70,1.00,3.29,4.84,2.02,2.25,0.00,0.00,2.30,1.49,2.24,3.82,1.57,1.67,0.00,0.00,1.68,1.19,0.05,0.06,0.06,0.04,0.00,0.00,0.09,0.07,0
'[14:18:54.140 20/01/2026]',0.45,0.49,0.27,0.37,0.00,0.00,0.31,0.20,1.99,3.70,1.36,1.81,0.00,0.00,3.73,1.01,3.28,4.86,1.99,2.21,0.00,0.00,2.32,1.50,2.24,3.83,1.60,1.69,0.00,0.00,1.71,1.21,0.05,0.06,0.06,0.04,0.00,0.00,0.09,0.08,0
'[14:18:54.156 20/01/2026]',0.44,0.47,0.27,0.35,0.00,0.00,0.30,0.20,2.01,3.75,1.40,1.86,0.00,0.00,3.76,1.04,3.28,4.86,1.97,2.15,0.00,0.00,2.35,1.49,2.24,3.83,1.62,1.71,0.00,0.00,1.73,1.23,0.05,0.06,0.07,0.05,0.00,0.00,0.10,0.08,0
'[14:18:54.173 20/01/2026]',0.43,0.46,0.27,0.34,0.00,0.00,0.28,0.19,2.03,3.80,1.43,1.90,0.00,0.00,3.78,1.07,3.28,4.85,1.96,2.10,0.00,0.00,2.37,1.49,2.23,3.84,1.65,1.73,0.00,0.00,1.75,1.26,0.06,0.07,0.07,0.05,0.00,0.00,0.10,0.08,0
'[14:18:54.190 20/01/2026]',0.44,0.44,0.27,0.33,0.00,0.00,0.28,0.18,2.04,3.84,1.47,1.95,0.00,0.00,3.79,1.09,3.24,4.85,1.93,2.05,0.00,0.00,2.40,1.48,2.23,3.85,1.65,1.74,0.00,0.00,1.75,1.27,0.07,0.07,0.07,0.06,0.00,0.00,0.10,0.08,0
'[14:18:54.207 20/01/2026]',0.45,0.47,0.27,0.32,0.00,0.00,0.29,0.17,2.04,3.88,1.50,1.98,0.00,0.00,3.79,1.12,3.21,4.80,1.91,1.98,0.00,0.00,2.43,1.46,2.22,3.86,1.66,1.75,0.00,0.00,1.76,1.29,0.07,0.09,0.07,0.06,0.00,0.00,0.10,0.08,0
'[14:18:54.223 20/01/2026]',0.45,0.50,0.27,0.32,0.00,0.00,0.29,0.15,2.05,3.91,1.52,2.02,0.00,0.00,3.80,1.15,3.19,4.76,1.89,1.92,0.00,0.00,2.46,1.44,2.21,3.87,1.67,1.76,0.00,0.00,1.76,1.30,0.08,0.10,0.07,0.06,0.00,0.00,0.10,0.08,0
'[14:18:54.240 20/01/2026]',0.48,0.52,0.27,0.31,0.00,0.00,0.29,0.14,2.04,3.94,1.54,2.05,0.00,0.00,3.79,1.18,3.13,4.72,1.84,1.87,0.00,0.00,2.50,1.43,2.19,3.88,1.65,1.76,0.00,0.00,1.75,1.31,0.09,0.11,0.07,0.07,0.00,0.00,0.10,0.08,0
'[14:18:54.256 20/01/2026]',0.53,0.57,0.29,0.33,0.00,0.00,0.28,0.15,1.96,3.96,1.52,2.09,0.00,0.00,3.81,1.21,3.01,4.63,1.78,1.79,0.00,0.00,2.54,1.39,2.13,3.88,1.61,1.75,0.00,0.00,1.74,1.31,0.09,0.13,0.07,0.07,0.00,0.00,0.11,0.08,0
'[14:18:54.273 20/01/2026]',0.57,0.63,0.31,0.35,0.00,0.00,0.27,0.15,1.88,3.92,1.50,2.08,0.00,0.00,3.82,1.23,2.90,4.45,1.73,1.69,0.00,0.00,2.57,1.36,2.07,3.82,1.58,1.72,0.00,0.00,1.73,1.30,0.08,0.12,0.07,0.07,0.00,0.00,0.11,0.07,0
'[14:18:54.290 20/01/2026]',0.61,0.68,0.33,0.36,0.00,0.00,0.26,0.16,1.82,3.88,1.48,2.08,0.00,0.00,3.83,1.25,2.80,4.28,1.68,1.59,0.00,0.00,2.61,1.32,2.02,3.77,1.55,1.69,0.00,0.00,1.73,1.29,0.08,0.12,0.07,0.06,0.00,0.00,0.11,0.07,0
'[14:18:54.307 20/01/2026]',0.65,0.73,0.34,0.38,0.00,0.00,0.26,0.16,1.76,3.85,1.47,2.08,0.00,0.00,3.84,1.27,2.70,4.12,1.64,1.51,0.00,0.00,2.63,1.29,1.97,3.72,1.52,1.66,0.00,0.00,1.75,1.28,0.08,0.12,0.07,0.06,0.00,0.00,0.11,0.07,0
'[14:18:54.323 20/01/2026]',0.69,0.78,0.36,0.39,0.00,0.00,0.25,0.16,1.70,3.82,1.45,2.08,0.00,0.00,3.86,1.28,2.61,3.98,1.59,1.42,0.00,0.00,2.66,1.26,1.92,3.67,1.49,1.64,0.00,0.00,1.78,1.28,0.08,0.12,0.07,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.340 20/01/2026]',0.66,0.83,0.36,0.40,0.00,0.00,0.27,0.16,1.62,3.79,1.43,2.08,0.00,0.00,3.88,1.30,2.50,3.84,1.55,1.35,0.00,0.00,2.67,1.23,1.87,3.63,1.45,1.61,0.00,0.00,1.84,1.27,0.09,0.12,0.08,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.357 20/01/2026]',0.63,0.78,0.36,0.40,0.00,0.00,0.28,0.17,1.55,3.68,1.42,2.07,0.00,0.00,3.91,1.32,2.40,3.70,1.51,1.28,0.00,0.00,2.68,1.20,1.82,3.57,1.42,1.58,0.00,0.00,1.90,1.26,0.09,0.13,0.08,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.373 20/01/2026]',0.60,0.74,0.35,0.40,0.00,0.00,0.30,0.17,1.50,3.58,1.39,2.05,0.00,0.00,3.94,1.33,2.29,3.56,1.47,1.21,0.00,0.00,2.67,1.17,1.76,3.52,1.39,1.56,0.00,0.00,1.98,1.25,0.09,0.14,0.07,0.06,0.00,0.00,0.13,0.07,0
'[14:18:54.389 20/01/2026]',0.58,0.71,0.34,0.38,0.00,0.00,0.31,0.16,1.44,3.47,1.37,2.03,0.00,0.00,3.96,1.34,2.19,3.41,1.42,1.13,0.00,0.00,2.63,1.14,1.69,3.43,1.35,1.53,0.00,0.00,2.08,1.25,0.09,0.13,0.07,0.07,0.00,0.00,0.13,0.08,0
'[14:18:54.406 20/01/2026]',0.57,0.69,0.33,0.37,0.00,0.00,0.34,0.15,1.39,3.31,1.33,2.00,0.00,0.00,3.92,1.34,2.10,3.24,1.38,1.05,0.00,0.00,2.55,1.10,1.64,3.31,1.33,1.50,0.00,0.00,2.23,1.24,0.08,0.13,0.07,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.423 20/01/2026]',0.56,0.70,0.32,0.37,0.00,0.00,0.37,0.17,1.34,3.14,1.30,1.95,0.00,0.00,3.87,1.32,2.01,3.07,1.36,0.99,0.00,0.00,2.47,1.06,1.60,3.21,1.31,1.51,0.00,0.00,2.36,1.26,0.08,0.12,0.07,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.440 20/01/2026]',0.55,0.70,0.33,0.38,0.00,0.00,0.39,0.18,1.30,2.99,1.28,1.90,0.00,0.00,3.81,1.30,1.92,2.92,1.34,0.94,0.00,0.00,2.37,1.01,1.56,3.12,1.31,1.51,0.00,0.00,2.51,1.27,0.08,0.12,0.07,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.456 20/01/2026]',0.55,0.70,0.33,0.38,0.00,0.00,0.40,0.19,1.27,2.82,1.25,1.84,0.00,0.00,3.75,1.27,1.83,2.76,1.32,0.91,0.00,0.00,2.27,1.00,1.53,3.07,1.30,1.53,0.00,0.00,2.64,1.30,0.08,0.11,0.07,0.06,0.00,0.00,0.13,0.07,0
'[14:18:54.473 20/01/2026]',0.54,0.69,0.33,0.39,0.00,0.00,0.42,0.20,1.23,2.65,1.23,1.78,0.00,0.00,3.69,1.25,1.75,2.61,1.31,0.89,0.00,0.00,2.18,1.02,1.51,3.02,1.30,1.55,0.00,0.00,2.77,1.33,0.07,0.11,0.06,0.06,0.00,0.00,0.13,0.07,0
'[14:18:54.490 20/01/2026]',0.54,0.68,0.32,0.39,0.00,0.00,0.44,0.20,1.20,2.50,1.22,1.73,0.00,0.00,3.63,1.22,1.68,2.47,1.31,0.86,0.00,0.00,2.10,1.07,1.48,2.98,1.30,1.57,0.00,0.00,2.88,1.36,0.07,0.11,0.06,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.506 20/01/2026]',0.53,0.67,0.32,0.39,0.00,0.00,0.46,0.20,1.17,2.36,1.21,1.69,0.00,0.00,3.56,1.21,1.61,2.35,1.34,0.84,0.00,0.00,2.10,1.12,1.46,2.95,1.30,1.59,0.00,0.00,2.98,1.39,0.07,0.11,0.06,0.06,0.00,0.00,0.12,0.07,0
'[14:18:54.522 20/01/2026]',0.53,0.65,0.33,0.39,0.00,0.00,0.48,0.20,1.15,2.23,1.18,1.65,0.00,0.00,3.50,1.19,1.55,2.24,1.37,0.84,0.00,0.00,2.12,1.16,1.44,2.93,1.33,1.62,0.00,0.00,3.06,1.42,0.07,0.10,0.06,0.05,0.00,0.00,0.12,0.07,0
'[14:18:54.540 20/01/2026]',0.53,0.64,0.33,0.39,0.00,0.00,0.49,0.21,1.12,2.10,1.14,1.62,0.00,0.00,3.44,1.19,1.50,2.13,1.40,0.85,0.00,0.00,2.15,1.20,1.41,2.90,1.36,1.64,0.00,0.00,3.14,1.45,0.07,0.10,0.06,0.05,0.00,0.00,0.11,0.07,0
'[14:18:54.557 20/01/2026]',0.52,0.62,0.34,0.38,0.00,0.00,0.51,0.20,1.09,1.99,1.10,1.57,0.00,0.00,3.39,1.17,1.45,2.10,1.42,0.85,0.00,0.00,2.18,1.23,1.39,2.88,1.38,1.67,0.00,0.00,3.21,1.49,0.07,0.09,0.06,0.05,0.00,0.00,0.10,0.07,0
'[14:18:54.573 20/01/2026]',0.51,0.60,0.34,0.38,0.00,0.00,0.55,0.20,1.07,1.88,1.07,1.53,0.00,0.00,3.34,1.16,1.41,2.08,1.45,0.86,0.00,0.00,2.20,1.26,1.37,2.86,1.40,1.69,0.00,0.00,3.26,1.53,0.07,0.09,0.06,0.05,0.00,0.00,0.10,0.07,0
'[14:18:54.599 20/01/2026]',0.51,0.59,0.34,0.37,0.00,0.00,0.59,0.20,1.05,1.77,1.03,1.48,0.00,0.00,3.28,1.14,1.38,2.05,1.47,0.85,0.00,0.00,2.22,1.28,1.35,2.84,1.42,1.72,0.00,0.00,3.31,1.57,0.07,0.09,0.07,0.05,0.00,0.00,0.10,0.07,0
'[14:18:54.623 20/01/2026]',0.53,0.58,0.34,0.37,0.00,0.00,0.63,0.19,1.05,1.67,1.01,1.44,0.00,0.00,3.26,1.13,1.33,2.02,1.49,0.85,0.00,0.00,2.24,1.30,1.30,2.82,1.43,1.74,0.00,0.00,3.34,1.61,0.08,0.08,0.07,0.05,0.00,0.00,0.10,0.06,0
'[14:18:54.648 20/01/2026]',0.54,0.58,0.34,0.37,0.00,0.00,0.66,0.19,1.05,1.59,1.00,1.41,0.00,0.00,3.26,1.10,1.29,1.97,1.49,0.83,0.00,0.00,2.26,1.31,1.24,2.79,1.45,1.77,0.00,0.00,3.38,1.66,0.09,0.09,0.08,0.05,0.00,0.00,0.10,0.07,0
'[14:18:54.675 20/01/2026]',0.55,0.60,0.35,0.36,0.00,0.00,0.69,0.19,1.05,1.55,0.99,1.38,0.00,0.00,3.25,1.08,1.25,2.03,1.49,0.81,0.00,0.00,2.28,1.32,1.19,2.78,1.49,1.80,0.00,0.00,3.41,1.71,0.10,0.10,0.08,0.06,0.00,0.00,0.10,0.07,0
'[14:18:54.703 20/01/2026]',0.56,0.61,0.36,0.36,0.00,0.00,0.71,0.19,1.06,1.51,0.98,1.36,0.00,0.00,3.24,1.06,1.21,2.10,1.49,0.79,0.00,0.00,2.31,1.32,1.18,2.77,1.53,1.82,0.00,0.00,3.44,1.75,0.10,0.11,0.08,0.06,0.00,0.00,0.10,0.07,0
'[14:18:54.731 20/01/2026]',0.57,0.62,0.36,0.36,0.00,0.00,0.73,0.20,1.10,1.47,0.99,1.34,0.00,0.00,3.24,1.04,1.21,2.16,1.47,0.77,0.00,0.00,2.33,1.33,1.19,2.76,1.59,1.85,0.00,0.00,3.47,1.80,0.10,0.12,0.08,0.06,0.00,0.00,0.10,0.07,0
'[14:18:54.758 20/01/2026]',0.53,0.61,0.35,0.35,0.00,0.00,0.74,0.20,1.13,1.51,0.99,1.34,0.00,0.00,3.23,1.02,1.24,2.28,1.44,0.73,0.00,0.00,2.36,1.33,1.19,2.81,1.67,1.89,0.00,0.00,3.48,1.84,0.10,0.11,0.08,0.06,0.00,0.00,0.10,0.07,0
'[14:18:54.786 20/01/2026]',0.49,0.58,0.33,0.33,0.00,0.00,0.74,0.20,1.16,1.55,1.00,1.34,0.00,0.00,3.21,0.99,1.28,2.40,1.42,0.71,0.00,0.00,2.40,1.35,1.23,2.87,1.74,1.93,0.00,0.00,3.48,1.86,0.10,0.11,0.08,0.06,0.00,0.00,0.10,0.07,0
'[14:18:54.815 20/01/2026]',0.48,0.54,0.33,0.32,0.00,0.00,0.74,0.20,1.19,1.59,1.00,1.34,0.00,0.00,3.20,0.96,1.33,2.52,1.39,0.69,0.00,0.00,2.43,1.37,1.28,2.94,1.81,1.97,0.00,0.00,3.47,1.88,0.10,0.11,0.08,0.06,0.00,0.00,0.11,0.07,0
'[14:18:54.844 20/01/2026]',0.47,0.51,0.33,0.31,0.00,0.00,0.72,0.19,1.21,1.63,0.99,1.33,0.00,0.00,3.17,0.92,1.39,2.62,1.40,0.71,0.00,0.00,2.45,1.39,1.32,2.99,1.88,2.01,0.00,0.00,3.46,1.90,0.09,0.10,0.08,0.06,0.00,0.00,0.10,0.07,0
'[14:18:54.872 20/01/2026]',0.45,0.48,0.32,0.30,0.00,0.00,0.70,0.18,1.23,1.67,0.98,1.32,0.00,0.00,3.15,0.88,1.44,2.73,1.45,0.73,0.00,0.00,2.47,1.40,1.35,3.04,1.93,2.04,0.00,0.00,3.44,1.92,0.09,0.10,0.08,0.05,0.00,0.00,0.10,0.08,0
'[14:18:54.909 20/01/2026]',0.44,0.45,0.32,0.28,0.00,0.00,0.68,0.18,1.25,1.71,0.96,1.30,0.00,0.00,3.12,0.85,1.51,2.83,1.51,0.75,0.00,0.00,2.47,1.41,1.37,3.08,1.97,2.07,0.00,0.00,3.42,1.93,0.08,0.10,0.08,0.05,0.00,0.00,0.11,0.08,0
'[14:18:54.938 20/01/2026]',0.42,0.43,0.31,0.27,0.00,0.00,0.68,0.18,1.25,1.75,0.93,1.29,0.00,0.00,3.05,0.81,1.58,2.92,1.57,0.78,0.00,0.00,2.43,1.41,1.37,3.11,1.99,2.09,0.00,0.00,3.36,1.94,0.08,0.09,0.08,0.06,0.00,0.00,0.12,0.08,0
'[14:18:54.967 20/01/2026]',0.41,0.42,0.30,0.26,0.00,0.00,0.69,0.18,1.25,1.75,0.91,1.27,0.00,0.00,2.98,0.76,1.66,3.01,1.63,0.82,0.00,0.00,2.39,1.39,1.39,3.11,2.00,2.09,0.00,0.00,3.29,1.93,0.08,0.09,0.07,0.05,0.00,0.00,0.11,0.08,0
'[14:18:54.995 20/01/2026]',0.39,0.40,0.29,0.24,0.00,0.00,0.70,0.18,1.26,1.75,0.90,1.24,0.00,0.00,2.90,0.71,1.72,3.06,1.67,0.87,0.00,0.00,2.33,1.36,1.46,3.09,2.01,2.09,0.00,0.00,3.23,1.91,0.08,0.09,0.07,0.05,0.00,0.00,0.12,0.08,0
'[14:18:55.024 20/01/2026]',0.38,0.40,0.28,0.23,0.00,0.00,0.69,0.17,1.27,1.74,0.90,1.22,0.00,0.00,2.84,0.66,1.77,3.10,1.68,0.90,0.00,0.00,2.26,1.33,1.52,3.06,2.00,2.09,0.00,0.00,3.18,1.88,0.07,0.09,0.08,0.05,0.00,0.00,0.11,0.08,0
'[14:18:55.052 20/01/2026]',0.36,0.39,0.26,0.22,0.00,0.00,0.69,0.16,1.28,1.73,0.90,1.20,0.00,0.00,2.78,0.62,1.83,3.12,1.70,0.93,0.00,0.00,2.19,1.34,1.58,3.04,1.99,2.08,0.00,0.00,3.13,1.85,0.07,0.09,0.08,0.05,0.00,0.00,0.11,0.08,0
'[14:18:55.081 20/01/2026]',0.35,0.39,0.25,0.21,0.00,0.00,0.68,0.16,1.28,1.73,0.90,1.18,0.00,0.00,2.72,0.58,1.87,3.13,1.72,0.95,0.00,0.00,2.13,1.38,1.64,3.02,1.99,2.07,0.00,0.00,3.08,1.83,0.07,0.08,0.08,0.05,0.00,0.00,0.11,0.08,0
