'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[10:52:46.610 21/01/2026]',0.21,0.32,0.13,0.19,0.00,0.00,0.15,0.15,1.82,2.34,1.48,1.97,0.00,0.00,0.74,0.79,1.64,2.71,1.32,1.89,0.00,0.00,1.64,1.04,0.65,1.12,0.76,0.85,0.00,0.00,0.56,0.57,0.08,0.10,0.07,0.06,0.00,0.00,0.06,0.06,0
'[10:52:46.640 21/01/2026]',0.21,0.31,0.14,0.18,0.00,0.00,0.15,0.15,1.81,2.40,1.46,1.95,0.00,0.00,0.76,0.81,1.66,2.77,1.35,1.91,0.00,0.00,1.62,1.07,0.65,1.20,0.73,0.84,0.00,0.00,0.60,0.55,0.08,0.09,0.07,0.06,0.00,0.00,0.06,0.06,0
'[10:52:46.669 21/01/2026]',0.21,0.30,0.14,0.19,0.00,0.00,0.15,0.15,1.81,2.44,1.43,1.92,0.00,0.00,0.77,0.84,1.69,2.82,1.38,1.91,0.00,0.00,1.59,1.13,0.64,1.27,0.70,0.81,0.00,0.00,0.63,0.55,0.08,0.09,0.06,0.06,0.00,0.00,0.06,0.06,0
'[10:52:46.698 21/01/2026]',0.21,0.30,0.14,0.18,0.00,0.00,0.14,0.15,1.81,2.48,1.40,1.88,0.00,0.00,0.78,0.85,1.72,2.87,1.41,1.90,0.00,0.00,1.57,1.20,0.65,1.33,0.67,0.79,0.00,0.00,0.67,0.56,0.07,0.09,0.06,0.06,0.00,0.00,0.05,0.06,0
'[10:52:46.728 21/01/2026]',0.21,0.29,0.14,0.18,0.00,0.00,0.14,0.15,1.80,2.52,1.36,1.84,0.00,0.00,0.79,0.86,1.74,2.91,1.45,1.89,0.00,0.00,1.53,1.26,0.68,1.38,0.66,0.76,0.00,0.00,0.70,0.57,0.07,0.09,0.06,0.06,0.00,0.00,0.05,0.05,0
'[10:52:46.756 21/01/2026]',0.20,0.28,0.13,0.17,0.00,0.00,0.13,0.14,1.78,2.56,1.31,1.78,0.00,0.00,0.80,0.87,1.76,2.94,1.49,1.88,0.00,0.00,1.50,1.33,0.71,1.43,0.68,0.73,0.00,0.00,0.72,0.58,0.07,0.08,0.06,0.05,0.00,0.00,0.05,0.05,0
'[10:52:46.785 21/01/2026]',0.20,0.28,0.12,0.16,0.00,0.00,0.13,0.14,1.77,2.59,1.27,1.73,0.00,0.00,0.81,0.87,1.76,2.97,1.54,1.87,0.00,0.00,1.55,1.39,0.74,1.47,0.70,0.69,0.00,0.00,0.73,0.58,0.07,0.08,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:46.815 21/01/2026]',0.20,0.28,0.12,0.16,0.00,0.00,0.12,0.14,1.76,2.63,1.24,1.68,0.00,0.00,0.83,0.87,1.78,2.99,1.57,1.86,0.00,0.00,1.61,1.45,0.78,1.50,0.71,0.66,0.00,0.00,0.73,0.59,0.07,0.08,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:46.843 21/01/2026]',0.20,0.27,0.12,0.16,0.00,0.00,0.12,0.13,1.75,2.66,1.20,1.64,0.00,0.00,0.84,0.87,1.80,3.02,1.61,1.85,0.00,0.00,1.66,1.51,0.81,1.52,0.72,0.63,0.00,0.00,0.73,0.61,0.07,0.07,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:46.873 21/01/2026]',0.20,0.27,0.12,0.16,0.00,0.00,0.12,0.13,1.73,2.69,1.17,1.59,0.00,0.00,0.85,0.88,1.81,3.04,1.64,1.85,0.00,0.00,1.72,1.56,0.84,1.54,0.74,0.59,0.00,0.00,0.73,0.62,0.07,0.07,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:46.902 21/01/2026]',0.20,0.27,0.12,0.15,0.00,0.00,0.12,0.13,1.72,2.70,1.13,1.55,0.00,0.00,0.85,0.89,1.83,3.07,1.67,1.84,0.00,0.00,1.78,1.62,0.87,1.55,0.75,0.60,0.00,0.00,0.72,0.63,0.08,0.07,0.05,0.05,0.00,0.00,0.05,0.06,0
'[10:52:46.932 21/01/2026]',0.20,0.27,0.12,0.15,0.00,0.00,0.12,0.14,1.70,2.72,1.10,1.51,0.00,0.00,0.85,0.91,1.84,3.10,1.70,1.84,0.00,0.00,1.84,1.68,0.89,1.56,0.76,0.60,0.00,0.00,0.71,0.62,0.09,0.07,0.05,0.05,0.00,0.00,0.05,0.06,0
'[10:52:46.962 21/01/2026]',0.22,0.27,0.13,0.15,0.00,0.00,0.12,0.14,1.70,2.74,1.08,1.46,0.00,0.00,0.84,0.93,1.83,3.12,1.72,1.86,0.00,0.00,1.89,1.74,0.90,1.57,0.76,0.61,0.00,0.00,0.71,0.64,0.08,0.07,0.05,0.05,0.00,0.00,0.05,0.06,0
'[10:52:46.992 21/01/2026]',0.22,0.30,0.13,0.16,0.00,0.00,0.12,0.15,1.66,2.77,1.05,1.43,0.00,0.00,0.84,0.95,1.84,3.13,1.72,1.88,0.00,0.00,1.95,1.80,0.89,1.56,0.76,0.61,0.00,0.00,0.73,0.66,0.08,0.07,0.04,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.023 21/01/2026]',0.23,0.31,0.13,0.16,0.00,0.00,0.12,0.15,1.63,2.77,1.02,1.40,0.00,0.00,0.83,0.97,1.85,3.10,1.74,1.89,0.00,0.00,2.00,1.86,0.86,1.52,0.75,0.59,0.00,0.00,0.74,0.67,0.09,0.07,0.04,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.063 21/01/2026]',0.22,0.32,0.12,0.16,0.00,0.00,0.12,0.15,1.57,2.78,0.99,1.36,0.00,0.00,0.83,0.99,1.84,3.06,1.74,1.89,0.00,0.00,2.05,1.92,0.85,1.47,0.75,0.58,0.00,0.00,0.76,0.68,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.093 21/01/2026]',0.23,0.31,0.13,0.16,0.00,0.00,0.11,0.14,1.52,2.77,0.98,1.32,0.00,0.00,0.83,1.01,1.82,3.01,1.73,1.88,0.00,0.00,2.08,1.97,0.86,1.45,0.76,0.58,0.00,0.00,0.79,0.69,0.09,0.07,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:47.125 21/01/2026]',0.25,0.31,0.14,0.16,0.00,0.00,0.13,0.14,1.46,2.77,0.97,1.29,0.00,0.00,0.86,1.04,1.76,2.96,1.70,1.86,0.00,0.00,2.10,2.01,0.88,1.45,0.78,0.59,0.00,0.00,0.81,0.69,0.09,0.08,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:47.157 21/01/2026]',0.25,0.32,0.16,0.17,0.00,0.00,0.14,0.16,1.38,2.75,0.97,1.27,0.00,0.00,0.88,1.07,1.70,2.93,1.66,1.81,0.00,0.00,2.10,2.03,0.91,1.46,0.79,0.60,0.00,0.00,0.84,0.68,0.09,0.08,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:47.178 21/01/2026]',0.25,0.32,0.16,0.18,0.00,0.00,0.14,0.16,1.31,2.72,0.97,1.25,0.00,0.00,0.90,1.09,1.63,2.90,1.61,1.76,0.00,0.00,2.09,2.04,0.92,1.47,0.80,0.59,0.00,0.00,0.85,0.70,0.09,0.08,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:47.184 21/01/2026]',0.25,0.32,0.17,0.18,0.00,0.00,0.15,0.17,1.25,2.69,0.98,1.22,0.00,0.00,0.92,1.11,1.59,2.88,1.57,1.71,0.00,0.00,2.08,2.03,0.94,1.46,0.80,0.60,0.00,0.00,0.86,0.73,0.10,0.07,0.05,0.05,0.00,0.00,0.05,0.05,0
'[10:52:47.197 21/01/2026]',0.25,0.33,0.17,0.18,0.00,0.00,0.14,0.17,1.19,2.65,0.97,1.20,0.00,0.00,0.94,1.13,1.59,2.86,1.52,1.67,0.00,0.00,2.06,2.03,0.94,1.45,0.79,0.60,0.00,0.00,0.86,0.76,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.213 21/01/2026]',0.24,0.32,0.17,0.18,0.00,0.00,0.14,0.16,1.13,2.61,0.97,1.17,0.00,0.00,0.96,1.14,1.58,2.85,1.48,1.65,0.00,0.00,2.04,2.01,0.95,1.43,0.79,0.60,0.00,0.00,0.86,0.77,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.230 21/01/2026]',0.25,0.31,0.17,0.17,0.00,0.00,0.14,0.15,1.07,2.57,0.96,1.15,0.00,0.00,0.97,1.15,1.58,2.84,1.45,1.63,0.00,0.00,2.01,2.00,0.94,1.41,0.79,0.60,0.00,0.00,0.85,0.78,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.247 21/01/2026]',0.25,0.30,0.17,0.18,0.00,0.00,0.14,0.15,1.01,2.53,0.96,1.12,0.00,0.00,0.98,1.15,1.58,2.84,1.42,1.60,0.00,0.00,1.98,1.97,0.94,1.40,0.78,0.60,0.00,0.00,0.85,0.79,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.263 21/01/2026]',0.25,0.28,0.18,0.18,0.00,0.00,0.14,0.14,0.96,2.49,0.96,1.09,0.00,0.00,0.99,1.15,1.57,2.83,1.39,1.57,0.00,0.00,1.95,1.95,0.94,1.40,0.77,0.59,0.00,0.00,0.84,0.79,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.282 21/01/2026]',0.25,0.27,0.18,0.18,0.00,0.00,0.14,0.14,0.91,2.46,0.95,1.07,0.00,0.00,1.00,1.15,1.57,2.83,1.37,1.55,0.00,0.00,1.93,1.93,0.93,1.39,0.77,0.58,0.00,0.00,0.86,0.79,0.10,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.297 21/01/2026]',0.24,0.26,0.18,0.19,0.00,0.00,0.16,0.14,0.88,2.43,0.95,1.05,0.00,0.00,1.00,1.15,1.57,2.82,1.35,1.52,0.00,0.00,1.90,1.92,0.92,1.38,0.76,0.58,0.00,0.00,0.87,0.80,0.10,0.06,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.314 21/01/2026]',0.24,0.25,0.18,0.19,0.00,0.00,0.18,0.15,0.85,2.39,0.95,1.02,0.00,0.00,1.00,1.15,1.56,2.83,1.33,1.50,0.00,0.00,1.87,1.89,0.91,1.38,0.75,0.57,0.00,0.00,0.88,0.81,0.10,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.330 21/01/2026]',0.23,0.25,0.18,0.20,0.00,0.00,0.18,0.16,0.82,2.35,0.95,1.00,0.00,0.00,0.99,1.14,1.56,2.84,1.32,1.48,0.00,0.00,1.83,1.87,0.90,1.39,0.73,0.56,0.00,0.00,0.88,0.82,0.09,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.347 21/01/2026]',0.21,0.25,0.17,0.20,0.00,0.00,0.19,0.17,0.81,2.32,0.95,0.98,0.00,0.00,0.97,1.13,1.55,2.85,1.31,1.44,0.00,0.00,1.81,1.84,0.88,1.39,0.71,0.56,0.00,0.00,0.88,0.84,0.09,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.363 21/01/2026]',0.20,0.25,0.17,0.20,0.00,0.00,0.20,0.17,0.79,2.27,0.95,0.96,0.00,0.00,0.96,1.11,1.54,2.87,1.29,1.43,0.00,0.00,1.78,1.83,0.87,1.39,0.69,0.55,0.00,0.00,0.88,0.85,0.09,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.380 21/01/2026]',0.20,0.26,0.18,0.20,0.00,0.00,0.20,0.18,0.77,2.23,0.95,0.94,0.00,0.00,0.94,1.10,1.53,2.89,1.27,1.46,0.00,0.00,1.76,1.81,0.87,1.39,0.67,0.55,0.00,0.00,0.88,0.86,0.08,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[10:52:47.397 21/01/2026]',0.20,0.27,0.18,0.20,0.00,0.00,0.21,0.19,0.76,2.18,0.95,0.92,0.00,0.00,0.92,1.09,1.52,2.92,1.26,1.49,0.00,0.00,1.74,1.80,0.86,1.39,0.65,0.56,0.00,0.00,0.89,0.86,0.08,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.413 21/01/2026]',0.20,0.27,0.18,0.20,0.00,0.00,0.21,0.19,0.75,2.15,0.95,0.91,0.00,0.00,0.91,1.07,1.51,2.94,1.24,1.51,0.00,0.00,1.72,1.79,0.85,1.39,0.63,0.57,0.00,0.00,0.89,0.86,0.08,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.430 21/01/2026]',0.20,0.28,0.18,0.20,0.00,0.00,0.21,0.20,0.74,2.11,0.95,0.89,0.00,0.00,0.89,1.06,1.50,2.96,1.23,1.54,0.00,0.00,1.71,1.78,0.85,1.39,0.61,0.58,0.00,0.00,0.89,0.87,0.08,0.07,0.05,0.04,0.00,0.00,0.06,0.06,0
'[10:52:47.447 21/01/2026]',0.19,0.28,0.17,0.20,0.00,0.00,0.20,0.20,0.73,2.08,0.94,0.88,0.00,0.00,0.87,1.05,1.49,2.98,1.20,1.56,0.00,0.00,1.70,1.77,0.85,1.39,0.60,0.59,0.00,0.00,0.90,0.87,0.08,0.07,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.462 21/01/2026]',0.20,0.30,0.16,0.19,0.00,0.00,0.20,0.20,0.72,2.02,0.92,0.84,0.00,0.00,0.85,1.04,1.46,3.01,1.18,1.59,0.00,0.00,1.69,1.77,0.84,1.38,0.63,0.61,0.00,0.00,0.91,0.88,0.08,0.07,0.05,0.04,0.00,0.00,0.05,0.07,0
'[10:52:47.479 21/01/2026]',0.21,0.35,0.15,0.18,0.00,0.00,0.19,0.19,0.72,1.95,0.90,0.81,0.00,0.00,0.83,1.03,1.44,3.02,1.16,1.62,0.00,0.00,1.68,1.77,0.84,1.39,0.66,0.64,0.00,0.00,0.91,0.89,0.07,0.07,0.05,0.04,0.00,0.00,0.05,0.07,0
'[10:52:47.497 21/01/2026]',0.21,0.39,0.14,0.17,0.00,0.00,0.18,0.18,0.72,1.89,0.89,0.78,0.00,0.00,0.81,1.02,1.41,3.02,1.19,1.65,0.00,0.00,1.68,1.77,0.84,1.39,0.69,0.66,0.00,0.00,0.92,0.89,0.07,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.513 21/01/2026]',0.22,0.43,0.13,0.17,0.00,0.00,0.18,0.18,0.73,1.83,0.88,0.76,0.00,0.00,0.78,1.02,1.38,3.03,1.20,1.67,0.00,0.00,1.66,1.77,0.82,1.40,0.72,0.68,0.00,0.00,0.92,0.90,0.08,0.07,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.530 21/01/2026]',0.22,0.43,0.13,0.16,0.00,0.00,0.18,0.18,0.74,1.74,0.86,0.73,0.00,0.00,0.74,1.01,1.35,3.01,1.21,1.69,0.00,0.00,1.65,1.76,0.79,1.40,0.75,0.70,0.00,0.00,0.92,0.91,0.08,0.08,0.05,0.04,0.00,0.00,0.05,0.06,0
'[10:52:47.547 21/01/2026]',0.23,0.43,0.13,0.16,0.00,0.00,0.18,0.18,0.76,1.66,0.85,0.70,0.00,0.00,0.71,1.01,1.32,2.96,1.22,1.71,0.00,0.00,1.64,1.75,0.77,1.37,0.77,0.72,0.00,0.00,0.92,0.92,0.08,0.07,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.563 21/01/2026]',0.22,0.46,0.13,0.15,0.00,0.00,0.18,0.18,0.76,1.57,0.83,0.67,0.00,0.00,0.67,1.01,1.27,2.92,1.22,1.72,0.00,0.00,1.62,1.74,0.74,1.34,0.80,0.73,0.00,0.00,0.92,0.92,0.08,0.07,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.580 21/01/2026]',0.23,0.44,0.13,0.16,0.00,0.00,0.19,0.18,0.77,1.48,0.81,0.62,0.00,0.00,0.64,1.02,1.24,2.84,1.22,1.72,0.00,0.00,1.60,1.71,0.72,1.29,0.82,0.75,0.00,0.00,0.91,0.91,0.08,0.08,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.596 21/01/2026]',0.23,0.43,0.13,0.16,0.00,0.00,0.19,0.19,0.78,1.40,0.79,0.58,0.00,0.00,0.62,1.03,1.20,2.77,1.21,1.71,0.00,0.00,1.58,1.68,0.70,1.23,0.85,0.76,0.00,0.00,0.90,0.89,0.08,0.08,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.613 21/01/2026]',0.24,0.42,0.13,0.16,0.00,0.00,0.18,0.19,0.78,1.32,0.77,0.54,0.00,0.00,0.60,1.03,1.16,2.70,1.21,1.70,0.00,0.00,1.56,1.65,0.68,1.19,0.88,0.79,0.00,0.00,0.89,0.88,0.08,0.08,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.629 21/01/2026]',0.24,0.40,0.13,0.15,0.00,0.00,0.18,0.18,0.78,1.25,0.75,0.51,0.00,0.00,0.60,1.03,1.13,2.63,1.20,1.69,0.00,0.00,1.54,1.61,0.66,1.15,0.90,0.80,0.00,0.00,0.88,0.87,0.08,0.08,0.05,0.04,0.00,0.00,0.06,0.08,0
'[10:52:47.647 21/01/2026]',0.24,0.39,0.13,0.15,0.00,0.00,0.18,0.18,0.79,1.18,0.73,0.48,0.00,0.00,0.60,1.03,1.10,2.57,1.20,1.68,0.00,0.00,1.53,1.58,0.64,1.11,0.92,0.82,0.00,0.00,0.88,0.86,0.08,0.08,0.05,0.04,0.00,0.00,0.06,0.08,0
'[10:52:47.663 21/01/2026]',0.25,0.38,0.13,0.15,0.00,0.00,0.18,0.17,0.79,1.12,0.72,0.46,0.00,0.00,0.60,1.03,1.07,2.51,1.19,1.67,0.00,0.00,1.51,1.55,0.66,1.07,0.94,0.84,0.00,0.00,0.87,0.85,0.08,0.09,0.05,0.04,0.00,0.00,0.06,0.08,0
'[10:52:47.679 21/01/2026]',0.25,0.37,0.14,0.14,0.00,0.00,0.17,0.17,0.79,1.06,0.69,0.47,0.00,0.00,0.60,1.03,1.04,2.46,1.19,1.66,0.00,0.00,1.50,1.52,0.67,1.04,0.96,0.85,0.00,0.00,0.87,0.84,0.08,0.09,0.05,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.696 21/01/2026]',0.26,0.38,0.14,0.15,0.00,0.00,0.17,0.17,0.79,1.03,0.66,0.47,0.00,0.00,0.60,1.03,1.01,2.38,1.18,1.65,0.00,0.00,1.47,1.49,0.67,1.03,0.98,0.88,0.00,0.00,0.87,0.85,0.09,0.10,0.06,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.713 21/01/2026]',0.26,0.38,0.14,0.15,0.00,0.00,0.16,0.16,0.79,1.00,0.62,0.46,0.00,0.00,0.60,1.03,0.97,2.30,1.18,1.64,0.00,0.00,1.45,1.45,0.67,1.04,1.00,0.90,0.00,0.00,0.88,0.86,0.09,0.09,0.06,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.729 21/01/2026]',0.26,0.39,0.14,0.15,0.00,0.00,0.16,0.15,0.78,0.99,0.59,0.45,0.00,0.00,0.60,1.03,0.94,2.21,1.18,1.62,0.00,0.00,1.42,1.42,0.67,1.04,1.01,0.93,0.00,0.00,0.89,0.88,0.09,0.09,0.06,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.746 21/01/2026]',0.26,0.40,0.14,0.15,0.00,0.00,0.16,0.15,0.78,0.97,0.56,0.45,0.00,0.00,0.60,1.02,0.93,2.13,1.18,1.61,0.00,0.00,1.40,1.39,0.67,1.04,1.02,0.95,0.00,0.00,0.90,0.89,0.09,0.09,0.06,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.763 21/01/2026]',0.26,0.42,0.13,0.15,0.00,0.00,0.15,0.15,0.78,0.97,0.53,0.44,0.00,0.00,0.60,1.02,0.94,2.05,1.19,1.60,0.00,0.00,1.38,1.36,0.67,1.04,1.03,0.97,0.00,0.00,0.91,0.90,0.09,0.09,0.06,0.05,0.00,0.00,0.07,0.08,0
'[10:52:47.780 21/01/2026]',0.27,0.43,0.14,0.15,0.00,0.00,0.16,0.14,0.77,0.98,0.50,0.44,0.00,0.00,0.59,1.02,0.96,1.98,1.19,1.59,0.00,0.00,1.35,1.34,0.66,1.04,1.04,0.99,0.00,0.00,0.92,0.91,0.09,0.09,0.06,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.797 21/01/2026]',0.27,0.43,0.14,0.16,0.00,0.00,0.15,0.14,0.76,0.99,0.48,0.44,0.00,0.00,0.57,1.01,0.97,1.91,1.19,1.58,0.00,0.00,1.31,1.31,0.65,1.04,1.05,1.01,0.00,0.00,0.93,0.92,0.09,0.09,0.06,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.812 21/01/2026]',0.27,0.43,0.14,0.16,0.00,0.00,0.15,0.13,0.76,0.99,0.46,0.44,0.00,0.00,0.57,1.00,0.98,1.84,1.19,1.57,0.00,0.00,1.26,1.28,0.63,1.05,1.06,1.04,0.00,0.00,0.94,0.93,0.08,0.09,0.05,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.830 21/01/2026]',0.27,0.43,0.14,0.16,0.00,0.00,0.16,0.14,0.76,1.00,0.43,0.45,0.00,0.00,0.57,1.00,0.99,1.82,1.18,1.55,0.00,0.00,1.22,1.24,0.61,1.05,1.07,1.06,0.00,0.00,0.95,0.94,0.08,0.09,0.05,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.846 21/01/2026]',0.27,0.43,0.14,0.16,0.00,0.00,0.17,0.15,0.77,1.00,0.41,0.46,0.00,0.00,0.58,1.00,0.99,1.82,1.18,1.54,0.00,0.00,1.16,1.21,0.59,1.06,1.09,1.08,0.00,0.00,0.97,0.95,0.08,0.09,0.05,0.05,0.00,0.00,0.06,0.08,0
'[10:52:47.863 21/01/2026]',0.28,0.43,0.15,0.17,0.00,0.00,0.17,0.15,0.77,1.01,0.40,0.45,0.00,0.00,0.60,1.02,0.99,1.81,1.17,1.51,0.00,0.00,1.12,1.15,0.60,1.06,1.10,1.11,0.00,0.00,1.01,0.97,0.07,0.09,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.879 21/01/2026]',0.28,0.42,0.14,0.17,0.00,0.00,0.17,0.16,0.77,1.02,0.40,0.46,0.00,0.00,0.61,1.04,0.99,1.81,1.16,1.50,0.00,0.00,1.11,1.10,0.62,1.06,1.12,1.14,0.00,0.00,1.06,0.98,0.07,0.09,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.896 21/01/2026]',0.28,0.42,0.14,0.17,0.00,0.00,0.16,0.15,0.77,1.02,0.40,0.46,0.00,0.00,0.62,1.05,0.98,1.80,1.15,1.47,0.00,0.00,1.09,1.05,0.64,1.07,1.13,1.16,0.00,0.00,1.10,0.99,0.07,0.09,0.05,0.04,0.00,0.00,0.06,0.07,0
'[10:52:47.913 21/01/2026]',0.29,0.42,0.14,0.17,0.00,0.00,0.15,0.14,0.77,1.02,0.40,0.46,0.00,0.00,0.64,1.07,0.98,1.79,1.14,1.45,0.00,0.00,1.08,1.00,0.66,1.07,1.15,1.19,0.00,0.00,1.14,1.01,0.07,0.09,0.05,0.05,0.00,0.00,0.06,0.07,0
'[10:52:47.930 21/01/2026]',0.28,0.43,0.14,0.16,0.00,0.00,0.14,0.13,0.76,1.02,0.41,0.46,0.00,0.00,0.65,1.08,0.97,1.78,1.13,1.42,0.00,0.00,1.06,0.95,0.68,1.08,1.16,1.22,0.00,0.00,1.18,1.05,0.07,0.09,0.05,0.05,0.00,0.00,0.07,0.07,0
'[10:52:47.947 21/01/2026]',0.27,0.43,0.14,0.16,0.00,0.00,0.14,0.13,0.76,1.02,0.41,0.46,0.00,0.00,0.67,1.10,0.98,1.78,1.11,1.40,0.00,0.00,1.04,0.92,0.69,1.08,1.18,1.24,0.00,0.00,1.21,1.09,0.06,0.09,0.05,0.04,0.00,0.00,0.07,0.07,0
'[10:52:47.963 21/01/2026]',0.28,0.44,0.14,0.16,0.00,0.00,0.15,0.13,0.74,1.01,0.42,0.46,0.00,0.00,0.67,1.11,0.99,1.77,1.10,1.38,0.00,0.00,1.00,0.90,0.70,1.08,1.19,1.27,0.00,0.00,1.25,1.13,0.06,0.09,0.05,0.04,0.00,0.00,0.07,0.08,0
'[10:52:47.979 21/01/2026]',0.29,0.43,0.15,0.17,0.00,0.00,0.16,0.14,0.73,1.01,0.42,0.46,0.00,0.00,0.68,1.12,1.00,1.77,1.09,1.35,0.00,0.00,0.97,0.89,0.70,1.07,1.20,1.29,0.00,0.00,1.29,1.17,0.06,0.09,0.05,0.04,0.00,0.00,0.07,0.07,0
'[10:52:47.997 21/01/2026]',0.29,0.43,0.15,0.17,0.00,0.00,0.17,0.14,0.73,1.00,0.43,0.47,0.00,0.00,0.69,1.12,1.00,1.77,1.08,1.33,0.00,0.00,0.93,0.88,0.71,1.07,1.21,1.31,0.00,0.00,1.32,1.21,0.06,0.09,0.04,0.04,0.00,0.00,0.07,0.07,0
'[10:52:48.012 21/01/2026]',0.30,0.43,0.15,0.18,0.00,0.00,0.17,0.14,0.74,0.99,0.43,0.48,0.00,0.00,0.69,1.12,1.01,1.77,1.07,1.31,0.00,0.00,0.91,0.87,0.71,1.06,1.22,1.33,0.00,0.00,1.35,1.24,0.06,0.09,0.04,0.04,0.00,0.00,0.07,0.07,0
'[10:52:48.029 21/01/2026]',0.31,0.43,0.15,0.18,0.00,0.00,0.18,0.15,0.75,0.99,0.44,0.48,0.00,0.00,0.70,1.13,1.01,1.77,1.06,1.29,0.00,0.00,0.88,0.86,0.72,1.06,1.23,1.34,0.00,0.00,1.37,1.27,0.06,0.09,0.04,0.04,0.00,0.00,0.06,0.07,0
'[10:52:48.046 21/01/2026]',0.29,0.43,0.16,0.19,0.00,0.00,0.18,0.15,0.74,0.98,0.43,0.49,0.00,0.00,0.68,1.13,1.02,1.76,1.04,1.27,0.00,0.00,0.89,0.85,0.71,1.05,1.23,1.36,0.00,0.00,1.40,1.30,0.06,0.09,0.04,0.04,0.00,0.00,0.06,0.07,0
'[10:52:48.063 21/01/2026]',0.29,0.44,0.15,0.19,0.00,0.00,0.18,0.15,0.72,1.01,0.42,0.48,0.00,0.00,0.65,1.11,1.02,1.76,1.01,1.25,0.00,0.00,0.91,0.86,0.68,1.04,1.23,1.37,0.00,0.00,1.43,1.33,0.07,0.09,0.05,0.04,0.00,0.00,0.06,0.06,0
'[10:52:48.079 21/01/2026]',0.29,0.46,0.15,0.18,0.00,0.00,0.18,0.14,0.75,1.04,0.41,0.46,0.00,0.00,0.62,1.09,1.02,1.76,0.99,1.22,0.00,0.00,0.94,0.86,0.64,1.06,1.21,1.37,0.00,0.00,1.44,1.37,0.06,0.09,0.04,0.05,0.00,0.00,0.06,0.07,0
'[10:52:48.096 21/01/2026]',0.30,0.47,0.15,0.18,0.00,0.00,0.17,0.14,0.76,1.07,0.41,0.49,0.00,0.00,0.58,1.08,1.04,1.75,0.97,1.20,0.00,0.00,0.96,0.88,0.59,1.09,1.18,1.37,0.00,0.00,1.45,1.39,0.06,0.09,0.04,0.04,0.00,0.00,0.06,0.06,0
