'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:31:44.336 21/01/2026]',0.13,0.33,0.13,0.17,0.00,0.00,0.13,0.12,0.98,1.74,0.76,1.14,0.00,0.00,1.14,1.29,1.04,2.75,0.86,0.92,0.00,0.00,1.08,1.13,1.08,1.93,0.99,0.85,0.00,0.00,0.78,0.39,0.08,0.17,0.05,0.09,0.00,0.00,0.06,0.07,0
'[11:31:44.353 21/01/2026]',0.12,0.31,0.12,0.16,0.00,0.00,0.13,0.12,0.98,1.80,0.77,1.15,0.00,0.00,1.14,1.30,1.08,2.65,0.87,0.95,0.00,0.00,1.08,1.11,1.06,2.02,0.97,0.84,0.00,0.00,0.80,0.42,0.08,0.18,0.05,0.09,0.00,0.00,0.06,0.07,0
'[11:31:44.370 21/01/2026]',0.12,0.29,0.12,0.15,0.00,0.00,0.13,0.11,0.98,1.84,0.77,1.16,0.00,0.00,1.15,1.31,1.12,2.55,0.88,0.98,0.00,0.00,1.08,1.08,1.04,2.10,0.99,0.83,0.00,0.00,0.81,0.45,0.07,0.19,0.05,0.09,0.00,0.00,0.06,0.07,0
'[11:31:44.387 21/01/2026]',0.12,0.28,0.12,0.14,0.00,0.00,0.12,0.11,0.99,1.89,0.78,1.17,0.00,0.00,1.15,1.32,1.17,2.46,0.91,1.00,0.00,0.00,1.09,1.06,1.03,2.18,1.01,0.86,0.00,0.00,0.82,0.48,0.07,0.19,0.05,0.09,0.00,0.00,0.06,0.07,0
'[11:31:44.404 21/01/2026]',0.12,0.27,0.12,0.14,0.00,0.00,0.12,0.11,0.99,1.93,0.79,1.19,0.00,0.00,1.16,1.33,1.21,2.40,0.93,1.03,0.00,0.00,1.10,1.03,1.02,2.24,1.03,0.88,0.00,0.00,0.84,0.50,0.07,0.19,0.05,0.09,0.00,0.00,0.06,0.07,0
'[11:31:44.420 21/01/2026]',0.12,0.27,0.12,0.13,0.00,0.00,0.12,0.10,1.00,1.96,0.79,1.20,0.00,0.00,1.17,1.34,1.25,2.33,0.95,1.06,0.00,0.00,1.11,1.01,1.01,2.29,1.04,0.91,0.00,0.00,0.86,0.53,0.07,0.19,0.05,0.09,0.00,0.00,0.06,0.07,0
'[11:31:44.437 21/01/2026]',0.12,0.27,0.12,0.13,0.00,0.00,0.11,0.10,1.00,2.00,0.80,1.21,0.00,0.00,1.18,1.35,1.28,2.28,0.97,1.08,0.00,0.00,1.11,0.99,1.01,2.33,1.05,0.92,0.00,0.00,0.87,0.55,0.06,0.18,0.05,0.09,0.00,0.00,0.05,0.06,0
'[11:31:44.453 21/01/2026]',0.14,0.27,0.13,0.13,0.00,0.00,0.11,0.10,1.02,2.04,0.80,1.22,0.00,0.00,1.19,1.35,1.31,2.23,0.99,1.10,0.00,0.00,1.11,0.97,1.00,2.37,1.05,0.94,0.00,0.00,0.89,0.57,0.06,0.17,0.05,0.09,0.00,0.00,0.05,0.06,0
'[11:31:44.469 21/01/2026]',0.16,0.29,0.13,0.14,0.00,0.00,0.12,0.10,1.03,2.09,0.81,1.24,0.00,0.00,1.20,1.36,1.34,2.19,1.01,1.13,0.00,0.00,1.11,0.96,0.99,2.42,1.05,0.95,0.00,0.00,0.91,0.59,0.07,0.17,0.05,0.09,0.00,0.00,0.05,0.06,0
'[11:31:44.482 21/01/2026]',0.17,0.30,0.13,0.15,0.00,0.00,0.12,0.10,1.05,2.13,0.81,1.26,0.00,0.00,1.21,1.37,1.36,2.15,1.03,1.15,0.00,0.00,1.11,0.94,0.96,2.47,1.05,0.97,0.00,0.00,0.93,0.61,0.07,0.16,0.05,0.08,0.00,0.00,0.05,0.06,0
'[11:31:44.499 21/01/2026]',0.19,0.31,0.13,0.16,0.00,0.00,0.12,0.10,1.06,2.18,0.81,1.27,0.00,0.00,1.21,1.37,1.39,2.14,1.06,1.17,0.00,0.00,1.11,0.93,0.94,2.54,1.05,0.99,0.00,0.00,0.95,0.62,0.08,0.16,0.05,0.08,0.00,0.00,0.05,0.06,0
'[11:31:44.516 21/01/2026]',0.20,0.33,0.13,0.16,0.00,0.00,0.12,0.10,1.08,2.23,0.82,1.29,0.00,0.00,1.22,1.38,1.41,2.16,1.08,1.19,0.00,0.00,1.11,0.92,0.92,2.60,1.04,1.00,0.00,0.00,0.96,0.64,0.08,0.17,0.05,0.08,0.00,0.00,0.05,0.06,0
'[11:31:44.533 21/01/2026]',0.21,0.34,0.13,0.16,0.00,0.00,0.12,0.10,1.09,2.27,0.82,1.30,0.00,0.00,1.23,1.38,1.43,2.18,1.10,1.21,0.00,0.00,1.12,0.91,0.91,2.66,1.04,1.02,0.00,0.00,0.98,0.66,0.09,0.17,0.05,0.08,0.00,0.00,0.05,0.05,0
'[11:31:44.549 21/01/2026]',0.23,0.35,0.13,0.17,0.00,0.00,0.12,0.10,1.11,2.31,0.82,1.31,0.00,0.00,1.23,1.39,1.45,2.20,1.12,1.23,0.00,0.00,1.13,0.90,0.97,2.71,1.04,1.03,0.00,0.00,0.99,0.67,0.08,0.17,0.05,0.08,0.00,0.00,0.05,0.05,0
'[11:31:44.565 21/01/2026]',0.25,0.36,0.13,0.17,0.00,0.00,0.12,0.10,1.13,2.36,0.82,1.32,0.00,0.00,1.24,1.39,1.47,2.21,1.14,1.24,0.00,0.00,1.14,0.89,1.02,2.79,1.04,1.06,0.00,0.00,1.00,0.69,0.08,0.16,0.05,0.08,0.00,0.00,0.05,0.05,0
'[11:31:44.582 21/01/2026]',0.23,0.36,0.13,0.17,0.00,0.00,0.12,0.09,1.14,2.41,0.81,1.33,0.00,0.00,1.23,1.40,1.51,2.25,1.17,1.26,0.00,0.00,1.14,0.88,1.10,2.86,1.05,1.08,0.00,0.00,1.00,0.70,0.08,0.16,0.05,0.08,0.00,0.00,0.05,0.05,0
'[11:31:44.599 21/01/2026]',0.21,0.35,0.13,0.16,0.00,0.00,0.12,0.09,1.14,2.43,0.80,1.33,0.00,0.00,1.22,1.39,1.55,2.31,1.19,1.29,0.00,0.00,1.16,0.87,1.17,2.95,1.05,1.11,0.00,0.00,0.99,0.72,0.08,0.16,0.05,0.08,0.00,0.00,0.05,0.05,0
'[11:31:44.616 21/01/2026]',0.20,0.34,0.13,0.16,0.00,0.00,0.13,0.09,1.14,2.45,0.80,1.32,0.00,0.00,1.21,1.39,1.59,2.36,1.21,1.31,0.00,0.00,1.17,0.87,1.23,3.02,1.06,1.14,0.00,0.00,0.99,0.73,0.08,0.15,0.05,0.08,0.00,0.00,0.05,0.05,0
'[11:31:44.632 21/01/2026]',0.20,0.34,0.13,0.16,0.00,0.00,0.13,0.09,1.13,2.47,0.78,1.32,0.00,0.00,1.20,1.38,1.63,2.41,1.22,1.33,0.00,0.00,1.19,0.87,1.28,3.08,1.05,1.17,0.00,0.00,0.99,0.75,0.08,0.15,0.05,0.08,0.00,0.00,0.04,0.05,0
'[11:31:44.649 21/01/2026]',0.21,0.35,0.14,0.17,0.00,0.00,0.13,0.10,1.13,2.46,0.77,1.31,0.00,0.00,1.19,1.37,1.66,2.46,1.24,1.35,0.00,0.00,1.20,0.87,1.32,3.11,1.05,1.19,0.00,0.00,0.98,0.75,0.07,0.14,0.05,0.07,0.00,0.00,0.04,0.04,0
'[11:31:44.666 21/01/2026]',0.21,0.37,0.15,0.18,0.00,0.00,0.14,0.11,1.12,2.46,0.76,1.29,0.00,0.00,1.19,1.36,1.70,2.50,1.25,1.37,0.00,0.00,1.21,0.88,1.36,3.13,1.05,1.20,0.00,0.00,0.98,0.76,0.07,0.13,0.05,0.07,0.00,0.00,0.04,0.04,0
'[11:31:44.683 21/01/2026]',0.21,0.38,0.16,0.19,0.00,0.00,0.14,0.12,1.12,2.45,0.75,1.28,0.00,0.00,1.18,1.35,1.73,2.54,1.26,1.38,0.00,0.00,1.23,0.88,1.39,3.16,1.04,1.21,0.00,0.00,0.98,0.77,0.07,0.12,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.700 21/01/2026]',0.22,0.38,0.16,0.20,0.00,0.00,0.14,0.12,1.11,2.43,0.73,1.26,0.00,0.00,1.17,1.34,1.75,2.60,1.26,1.40,0.00,0.00,1.24,0.88,1.41,3.15,1.03,1.21,0.00,0.00,0.97,0.77,0.07,0.13,0.05,0.07,0.00,0.00,0.04,0.04,0
'[11:31:44.716 21/01/2026]',0.22,0.37,0.16,0.21,0.00,0.00,0.15,0.13,1.10,2.38,0.71,1.22,0.00,0.00,1.16,1.32,1.77,2.66,1.27,1.41,0.00,0.00,1.25,0.88,1.44,3.13,1.01,1.20,0.00,0.00,0.97,0.77,0.07,0.13,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.733 21/01/2026]',0.22,0.36,0.16,0.21,0.00,0.00,0.15,0.13,1.07,2.34,0.69,1.19,0.00,0.00,1.15,1.30,1.80,2.71,1.27,1.43,0.00,0.00,1.26,0.88,1.45,3.11,1.00,1.19,0.00,0.00,0.97,0.78,0.07,0.13,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.750 21/01/2026]',0.21,0.35,0.16,0.20,0.00,0.00,0.15,0.13,1.05,2.28,0.67,1.16,0.00,0.00,1.14,1.28,1.83,2.78,1.27,1.44,0.00,0.00,1.27,0.89,1.47,3.07,0.98,1.18,0.00,0.00,0.97,0.78,0.07,0.12,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.766 21/01/2026]',0.21,0.34,0.16,0.20,0.00,0.00,0.16,0.13,1.03,2.23,0.65,1.12,0.00,0.00,1.14,1.26,1.85,2.85,1.27,1.46,0.00,0.00,1.27,0.89,1.48,3.04,0.97,1.16,0.00,0.00,0.97,0.79,0.07,0.12,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.783 21/01/2026]',0.20,0.33,0.16,0.20,0.00,0.00,0.16,0.13,1.02,2.19,0.63,1.09,0.00,0.00,1.14,1.25,1.88,2.94,1.27,1.48,0.00,0.00,1.28,0.89,1.50,3.00,0.95,1.15,0.00,0.00,0.98,0.79,0.07,0.11,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.800 21/01/2026]',0.20,0.32,0.16,0.19,0.00,0.00,0.17,0.14,1.00,2.15,0.61,1.06,0.00,0.00,1.13,1.23,1.90,3.01,1.28,1.49,0.00,0.00,1.28,0.90,1.51,2.97,0.94,1.14,0.00,0.00,0.98,0.80,0.07,0.11,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.816 21/01/2026]',0.19,0.32,0.15,0.19,0.00,0.00,0.17,0.14,0.99,2.12,0.60,1.04,0.00,0.00,1.13,1.22,1.92,3.09,1.28,1.51,0.00,0.00,1.27,0.90,1.51,2.93,0.92,1.13,0.00,0.00,0.99,0.80,0.07,0.11,0.05,0.06,0.00,0.00,0.03,0.04,0
'[11:31:44.833 21/01/2026]',0.18,0.30,0.15,0.18,0.00,0.00,0.17,0.13,0.98,2.09,0.60,1.02,0.00,0.00,1.13,1.21,1.94,3.15,1.29,1.52,0.00,0.00,1.26,0.89,1.51,2.90,0.90,1.11,0.00,0.00,1.01,0.79,0.07,0.11,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:31:44.849 21/01/2026]',0.18,0.29,0.14,0.17,0.00,0.00,0.17,0.13,0.98,2.07,0.59,1.00,0.00,0.00,1.13,1.20,1.95,3.21,1.29,1.53,0.00,0.00,1.25,0.89,1.52,2.86,0.88,1.09,0.00,0.00,1.02,0.79,0.07,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.865 21/01/2026]',0.17,0.28,0.14,0.16,0.00,0.00,0.16,0.13,0.97,2.04,0.58,0.98,0.00,0.00,1.12,1.19,1.96,3.26,1.29,1.54,0.00,0.00,1.23,0.88,1.51,2.83,0.86,1.08,0.00,0.00,1.04,0.78,0.07,0.11,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.882 21/01/2026]',0.17,0.30,0.15,0.17,0.00,0.00,0.16,0.13,0.96,2.01,0.57,0.96,0.00,0.00,1.11,1.17,2.00,3.32,1.29,1.54,0.00,0.00,1.22,0.87,1.50,2.78,0.84,1.05,0.00,0.00,1.06,0.77,0.07,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.899 21/01/2026]',0.17,0.31,0.15,0.17,0.00,0.00,0.15,0.13,0.95,1.97,0.56,0.93,0.00,0.00,1.10,1.16,2.03,3.38,1.29,1.54,0.00,0.00,1.20,0.86,1.50,2.74,0.82,1.03,0.00,0.00,1.08,0.75,0.07,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.916 21/01/2026]',0.16,0.32,0.15,0.18,0.00,0.00,0.15,0.13,0.94,1.94,0.55,0.91,0.00,0.00,1.09,1.14,2.07,3.43,1.28,1.54,0.00,0.00,1.19,0.84,1.49,2.70,0.80,1.01,0.00,0.00,1.10,0.74,0.07,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.932 21/01/2026]',0.17,0.32,0.16,0.18,0.00,0.00,0.15,0.12,0.92,1.91,0.53,0.89,0.00,0.00,1.08,1.12,2.11,3.48,1.27,1.56,0.00,0.00,1.17,0.83,1.48,2.67,0.79,0.98,0.00,0.00,1.11,0.73,0.07,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:44.949 21/01/2026]',0.16,0.33,0.15,0.18,0.00,0.00,0.15,0.12,0.91,1.87,0.51,0.86,0.00,0.00,1.06,1.11,2.14,3.54,1.25,1.59,0.00,0.00,1.14,0.82,1.47,2.62,0.78,0.96,0.00,0.00,1.12,0.72,0.07,0.10,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:31:44.966 21/01/2026]',0.15,0.33,0.15,0.18,0.00,0.00,0.16,0.13,0.89,1.82,0.49,0.82,0.00,0.00,1.04,1.09,2.17,3.61,1.24,1.63,0.00,0.00,1.11,0.80,1.46,2.57,0.76,0.92,0.00,0.00,1.12,0.72,0.07,0.10,0.05,0.06,0.00,0.00,0.04,0.03,0
'[11:31:44.983 21/01/2026]',0.14,0.33,0.14,0.19,0.00,0.00,0.17,0.14,0.88,1.78,0.47,0.79,0.00,0.00,1.01,1.07,2.20,3.67,1.22,1.66,0.00,0.00,1.09,0.78,1.44,2.52,0.75,0.94,0.00,0.00,1.12,0.72,0.06,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.000 21/01/2026]',0.14,0.32,0.15,0.18,0.00,0.00,0.17,0.15,0.87,1.73,0.46,0.76,0.00,0.00,0.98,1.05,2.22,3.75,1.25,1.71,0.00,0.00,1.06,0.76,1.42,2.47,0.72,0.96,0.00,0.00,1.11,0.72,0.06,0.09,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.016 21/01/2026]',0.14,0.32,0.15,0.18,0.00,0.00,0.17,0.15,0.88,1.71,0.46,0.75,0.00,0.00,0.96,1.02,2.24,3.83,1.26,1.75,0.00,0.00,1.04,0.74,1.39,2.42,0.70,0.96,0.00,0.00,1.11,0.73,0.06,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.032 21/01/2026]',0.14,0.32,0.15,0.19,0.00,0.00,0.17,0.16,0.89,1.71,0.46,0.75,0.00,0.00,0.93,1.01,2.25,3.88,1.28,1.78,0.00,0.00,1.02,0.72,1.36,2.36,0.67,0.96,0.00,0.00,1.11,0.73,0.06,0.09,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.049 21/01/2026]',0.15,0.32,0.15,0.19,0.00,0.00,0.17,0.17,0.89,1.70,0.46,0.74,0.00,0.00,0.91,0.99,2.26,3.93,1.29,1.80,0.00,0.00,1.00,0.70,1.34,2.30,0.65,0.96,0.00,0.00,1.10,0.74,0.06,0.09,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:31:45.065 21/01/2026]',0.15,0.32,0.15,0.19,0.00,0.00,0.17,0.18,0.90,1.69,0.46,0.74,0.00,0.00,0.89,0.98,2.27,3.98,1.30,1.83,0.00,0.00,0.98,0.68,1.32,2.25,0.62,0.96,0.00,0.00,1.09,0.74,0.06,0.09,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:31:45.082 21/01/2026]',0.15,0.31,0.15,0.19,0.00,0.00,0.17,0.17,0.91,1.68,0.47,0.74,0.00,0.00,0.87,0.95,2.28,4.01,1.31,1.84,0.00,0.00,0.96,0.66,1.30,2.20,0.60,0.96,0.00,0.00,1.09,0.74,0.06,0.09,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.099 21/01/2026]',0.15,0.31,0.14,0.19,0.00,0.00,0.16,0.16,0.93,1.68,0.48,0.73,0.00,0.00,0.85,0.93,2.28,4.04,1.31,1.86,0.00,0.00,0.94,0.64,1.29,2.21,0.57,0.95,0.00,0.00,1.08,0.74,0.06,0.10,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.116 21/01/2026]',0.14,0.30,0.13,0.18,0.00,0.00,0.16,0.16,0.94,1.67,0.49,0.73,0.00,0.00,0.84,0.91,2.28,4.06,1.31,1.87,0.00,0.00,0.92,0.62,1.28,2.20,0.54,0.94,0.00,0.00,1.07,0.73,0.05,0.09,0.05,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.132 21/01/2026]',0.14,0.29,0.13,0.17,0.00,0.00,0.16,0.15,0.95,1.66,0.49,0.73,0.00,0.00,0.82,0.88,2.29,4.08,1.31,1.87,0.00,0.00,0.89,0.60,1.26,2.20,0.51,0.92,0.00,0.00,1.05,0.72,0.05,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.150 21/01/2026]',0.14,0.28,0.13,0.17,0.00,0.00,0.15,0.16,0.96,1.65,0.50,0.73,0.00,0.00,0.80,0.86,2.29,4.10,1.31,1.88,0.00,0.00,0.87,0.58,1.25,2.20,0.49,0.91,0.00,0.00,1.04,0.71,0.05,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.166 21/01/2026]',0.13,0.27,0.12,0.16,0.00,0.00,0.16,0.16,0.98,1.64,0.50,0.72,0.00,0.00,0.77,0.83,2.30,4.12,1.31,1.89,0.00,0.00,0.85,0.56,1.23,2.20,0.46,0.90,0.00,0.00,1.03,0.70,0.05,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.182 21/01/2026]',0.12,0.26,0.12,0.16,0.00,0.00,0.16,0.16,1.00,1.64,0.50,0.72,0.00,0.00,0.75,0.80,2.30,4.14,1.30,1.89,0.00,0.00,0.83,0.54,1.22,2.19,0.44,0.90,0.00,0.00,1.02,0.68,0.05,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.199 21/01/2026]',0.12,0.25,0.12,0.15,0.00,0.00,0.15,0.16,1.01,1.64,0.51,0.72,0.00,0.00,0.74,0.77,2.30,4.16,1.30,1.90,0.00,0.00,0.81,0.52,1.19,2.19,0.42,0.89,0.00,0.00,1.01,0.67,0.05,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.216 21/01/2026]',0.12,0.25,0.11,0.15,0.00,0.00,0.15,0.16,1.03,1.65,0.51,0.72,0.00,0.00,0.72,0.74,2.30,4.19,1.30,1.90,0.00,0.00,0.79,0.54,1.17,2.18,0.40,0.88,0.00,0.00,1.00,0.66,0.06,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.232 21/01/2026]',0.12,0.25,0.11,0.15,0.00,0.00,0.15,0.17,1.05,1.66,0.51,0.72,0.00,0.00,0.71,0.72,2.30,4.21,1.30,1.90,0.00,0.00,0.78,0.56,1.15,2.17,0.39,0.88,0.00,0.00,0.99,0.65,0.06,0.10,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.250 21/01/2026]',0.12,0.24,0.11,0.15,0.00,0.00,0.15,0.17,1.06,1.67,0.52,0.72,0.00,0.00,0.70,0.70,2.30,4.23,1.29,1.90,0.00,0.00,0.76,0.57,1.13,2.16,0.38,0.87,0.00,0.00,0.98,0.64,0.06,0.11,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.266 21/01/2026]',0.13,0.24,0.12,0.15,0.00,0.00,0.14,0.17,1.08,1.67,0.52,0.72,0.00,0.00,0.69,0.68,2.29,4.26,1.29,1.90,0.00,0.00,0.75,0.59,1.10,2.15,0.37,0.87,0.00,0.00,0.97,0.63,0.06,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[11:31:45.283 21/01/2026]',0.14,0.27,0.12,0.16,0.00,0.00,0.14,0.17,1.10,1.69,0.53,0.73,0.00,0.00,0.67,0.65,2.29,4.27,1.29,1.90,0.00,0.00,0.74,0.60,1.07,2.12,0.36,0.86,0.00,0.00,0.96,0.62,0.06,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[11:31:45.299 21/01/2026]',0.15,0.29,0.13,0.16,0.00,0.00,0.14,0.17,1.11,1.71,0.54,0.73,0.00,0.00,0.66,0.63,2.28,4.29,1.28,1.90,0.00,0.00,0.73,0.61,1.04,2.09,0.37,0.85,0.00,0.00,0.95,0.61,0.06,0.13,0.06,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.315 21/01/2026]',0.16,0.31,0.13,0.17,0.00,0.00,0.14,0.17,1.12,1.73,0.54,0.73,0.00,0.00,0.64,0.61,2.25,4.30,1.26,1.90,0.00,0.00,0.73,0.62,0.99,2.06,0.37,0.84,0.00,0.00,0.93,0.60,0.06,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.332 21/01/2026]',0.16,0.31,0.12,0.17,0.00,0.00,0.13,0.16,1.11,1.70,0.53,0.72,0.00,0.00,0.62,0.59,2.21,4.27,1.23,1.88,0.00,0.00,0.74,0.61,0.94,2.00,0.39,0.81,0.00,0.00,0.91,0.58,0.06,0.13,0.06,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.349 21/01/2026]',0.15,0.29,0.12,0.16,0.00,0.00,0.13,0.16,1.10,1.66,0.52,0.70,0.00,0.00,0.60,0.55,2.16,4.22,1.20,1.85,0.00,0.00,0.75,0.60,0.89,1.94,0.42,0.78,0.00,0.00,0.88,0.56,0.06,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[11:31:45.365 21/01/2026]',0.15,0.28,0.13,0.16,0.00,0.00,0.12,0.16,1.08,1.61,0.51,0.67,0.00,0.00,0.59,0.52,2.12,4.17,1.16,1.81,0.00,0.00,0.76,0.59,0.85,1.88,0.44,0.75,0.00,0.00,0.85,0.55,0.06,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.382 21/01/2026]',0.15,0.28,0.12,0.16,0.00,0.00,0.11,0.15,1.05,1.57,0.48,0.65,0.00,0.00,0.57,0.49,2.07,4.12,1.12,1.78,0.00,0.00,0.76,0.57,0.82,1.82,0.46,0.72,0.00,0.00,0.82,0.54,0.06,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.399 21/01/2026]',0.15,0.26,0.12,0.15,0.00,0.00,0.11,0.15,1.03,1.51,0.46,0.62,0.00,0.00,0.56,0.46,2.02,4.06,1.08,1.74,0.00,0.00,0.77,0.56,0.80,1.76,0.48,0.69,0.00,0.00,0.79,0.53,0.06,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.415 21/01/2026]',0.15,0.25,0.12,0.14,0.00,0.00,0.11,0.15,1.00,1.46,0.44,0.60,0.00,0.00,0.54,0.44,1.97,4.00,1.04,1.71,0.00,0.00,0.77,0.54,0.77,1.70,0.49,0.67,0.00,0.00,0.76,0.52,0.06,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.437 21/01/2026]',0.15,0.25,0.12,0.14,0.00,0.00,0.11,0.15,0.98,1.41,0.42,0.59,0.00,0.00,0.52,0.42,1.93,3.95,1.01,1.67,0.00,0.00,0.77,0.53,0.75,1.65,0.51,0.64,0.00,0.00,0.73,0.51,0.06,0.13,0.07,0.07,0.00,0.00,0.05,0.05,0
'[11:31:45.449 21/01/2026]',0.18,0.25,0.12,0.15,0.00,0.00,0.11,0.16,0.99,1.37,0.41,0.59,0.00,0.00,0.51,0.40,1.92,3.90,0.98,1.64,0.00,0.00,0.76,0.53,0.75,1.61,0.52,0.62,0.00,0.00,0.71,0.50,0.07,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.465 21/01/2026]',0.20,0.27,0.13,0.15,0.00,0.00,0.11,0.15,1.00,1.33,0.39,0.58,0.00,0.00,0.50,0.41,1.91,3.88,0.95,1.61,0.00,0.00,0.75,0.55,0.74,1.58,0.54,0.61,0.00,0.00,0.68,0.49,0.07,0.13,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.486 21/01/2026]',0.25,0.29,0.15,0.15,0.00,0.00,0.10,0.15,1.03,1.31,0.39,0.56,0.00,0.00,0.50,0.42,1.92,3.85,0.94,1.59,0.00,0.00,0.74,0.56,0.76,1.58,0.54,0.59,0.00,0.00,0.66,0.48,0.08,0.14,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.503 21/01/2026]',0.30,0.32,0.17,0.17,0.00,0.00,0.10,0.15,1.05,1.30,0.39,0.55,0.00,0.00,0.50,0.42,1.96,3.83,0.93,1.57,0.00,0.00,0.73,0.58,0.78,1.58,0.55,0.59,0.00,0.00,0.64,0.46,0.08,0.13,0.07,0.06,0.00,0.00,0.04,0.05,0
'[11:31:45.520 21/01/2026]',0.35,0.36,0.19,0.19,0.00,0.00,0.10,0.15,1.07,1.29,0.39,0.53,0.00,0.00,0.49,0.43,1.99,3.80,0.92,1.55,0.00,0.00,0.72,0.60,0.80,1.57,0.55,0.59,0.00,0.00,0.62,0.45,0.09,0.13,0.08,0.06,0.00,0.00,0.04,0.05,0
'[11:31:45.537 21/01/2026]',0.41,0.39,0.22,0.20,0.00,0.00,0.10,0.15,1.19,1.28,0.43,0.51,0.00,0.00,0.49,0.43,2.11,3.78,0.96,1.53,0.00,0.00,0.72,0.62,0.87,1.57,0.55,0.59,0.00,0.00,0.60,0.44,0.11,0.12,0.09,0.06,0.00,0.00,0.04,0.04,0
'[11:31:45.553 21/01/2026]',0.48,0.43,0.25,0.22,0.00,0.00,0.10,0.15,1.29,1.32,0.47,0.51,0.00,0.00,0.49,0.43,2.22,3.80,0.99,1.55,0.00,0.00,0.73,0.63,0.94,1.55,0.55,0.62,0.00,0.00,0.58,0.43,0.12,0.14,0.10,0.07,0.00,0.00,0.04,0.05,0
'[11:31:45.570 21/01/2026]',0.59,0.47,0.29,0.24,0.00,0.00,0.11,0.15,1.42,1.35,0.53,0.53,0.00,0.00,0.50,0.43,2.35,3.82,1.04,1.57,0.00,0.00,0.74,0.64,0.98,1.54,0.53,0.64,0.00,0.00,0.59,0.43,0.12,0.16,0.09,0.08,0.00,0.00,0.05,0.05,0
'[11:31:45.586 21/01/2026]',0.70,0.62,0.34,0.30,0.00,0.00,0.12,0.16,1.55,1.49,0.58,0.59,0.00,0.00,0.51,0.41,2.46,3.84,1.09,1.59,0.00,0.00,0.75,0.66,1.02,1.46,0.52,0.64,0.00,0.00,0.62,0.43,0.13,0.16,0.09,0.08,0.00,0.00,0.05,0.05,0
